RUN	GenericSageMakerScenario	1628677642-ml.m5.large-1-7TPS	1628677644683	 	3.2.0
USER	SageMaker	267	END	1628677685026	1628677685041
USER	SageMaker	268	START	1628677685165	1628677685165
REQUEST	268		SageMaker-LEARNING-model-simulator-1	1628677685166	1628677685180	OK	 
USER	SageMaker	268	END	1628677685165	1628677685180
USER	SageMaker	269	START	1628677685315	1628677685315
REQUEST	269		SageMaker-LEARNING-model-simulator-1	1628677685316	1628677685331	OK	 
USER	SageMaker	269	END	1628677685315	1628677685332
USER	SageMaker	270	START	1628677685455	1628677685455
REQUEST	270		SageMaker-LEARNING-model-simulator-1	1628677685456	1628677685468	OK	 
USER	SageMaker	270	END	1628677685455	1628677685469
USER	SageMaker	271	START	1628677685595	1628677685595
REQUEST	271		SageMaker-LEARNING-model-simulator-1	1628677685597	1628677685607	OK	 
USER	SageMaker	271	END	1628677685595	1628677685608
USER	SageMaker	272	START	1628677685736	1628677685736
REQUEST	272		SageMaker-LEARNING-model-simulator-1	1628677685737	1628677685753	OK	 
USER	SageMaker	272	END	1628677685736	1628677685754
USER	SageMaker	273	START	1628677685886	1628677685886
REQUEST	273		SageMaker-LEARNING-model-simulator-1	1628677685887	1628677685898	OK	 
USER	SageMaker	273	END	1628677685886	1628677685898
USER	SageMaker	274	START	1628677686026	1628677686026
REQUEST	274		SageMaker-LEARNING-model-simulator-1	1628677686027	1628677686044	OK	 
USER	SageMaker	274	END	1628677686026	1628677686044
USER	SageMaker	275	START	1628677686166	1628677686166
REQUEST	275		SageMaker-LEARNING-model-simulator-1	1628677686167	1628677686178	OK	 
USER	SageMaker	275	END	1628677686166	1628677686179
USER	SageMaker	276	START	1628677686315	1628677686315
REQUEST	276		SageMaker-LEARNING-model-simulator-1	1628677686316	1628677686327	OK	 
USER	SageMaker	276	END	1628677686315	1628677686328
USER	SageMaker	277	START	1628677686455	1628677686455
REQUEST	277		SageMaker-LEARNING-model-simulator-1	1628677686456	1628677686467	OK	 
USER	SageMaker	277	END	1628677686455	1628677686468
USER	SageMaker	278	START	1628677686595	1628677686595
REQUEST	278		SageMaker-LEARNING-model-simulator-1	1628677686596	1628677686608	OK	 
USER	SageMaker	278	END	1628677686595	1628677686608
USER	SageMaker	279	START	1628677686735	1628677686735
REQUEST	279		SageMaker-LEARNING-model-simulator-1	1628677686736	1628677686759	OK	 
USER	SageMaker	279	END	1628677686735	1628677686760
USER	SageMaker	280	START	1628677686886	1628677686886
REQUEST	280		SageMaker-LEARNING-model-simulator-1	1628677686887	1628677686900	OK	 
USER	SageMaker	280	END	1628677686886	1628677686900
USER	SageMaker	281	START	1628677687026	1628677687026
REQUEST	281		SageMaker-LEARNING-model-simulator-1	1628677687027	1628677687041	OK	 
USER	SageMaker	281	END	1628677687026	1628677687042
USER	SageMaker	282	START	1628677687166	1628677687166
REQUEST	282		SageMaker-LEARNING-model-simulator-1	1628677687167	1628677687181	OK	 
USER	SageMaker	282	END	1628677687166	1628677687182
USER	SageMaker	283	START	1628677687316	1628677687316
REQUEST	283		SageMaker-LEARNING-model-simulator-1	1628677687317	1628677687327	OK	 
USER	SageMaker	283	END	1628677687316	1628677687328
USER	SageMaker	284	START	1628677687455	1628677687455
REQUEST	284		SageMaker-LEARNING-model-simulator-1	1628677687456	1628677687467	OK	 
USER	SageMaker	284	END	1628677687455	1628677687467
USER	SageMaker	285	START	1628677687595	1628677687595
REQUEST	285		SageMaker-LEARNING-model-simulator-1	1628677687596	1628677687608	OK	 
USER	SageMaker	285	END	1628677687595	1628677687609
USER	SageMaker	286	START	1628677687735	1628677687735
REQUEST	286		SageMaker-LEARNING-model-simulator-1	1628677687736	1628677687754	OK	 
USER	SageMaker	286	END	1628677687735	1628677687754
USER	SageMaker	287	START	1628677687886	1628677687886
REQUEST	287		SageMaker-LEARNING-model-simulator-1	1628677687887	1628677687902	OK	 
USER	SageMaker	287	END	1628677687886	1628677687903
USER	SageMaker	288	START	1628677688026	1628677688026
REQUEST	288		SageMaker-LEARNING-model-simulator-1	1628677688027	1628677688038	OK	 
USER	SageMaker	288	END	1628677688026	1628677688039
USER	SageMaker	289	START	1628677688166	1628677688166
REQUEST	289		SageMaker-LEARNING-model-simulator-1	1628677688167	1628677688177	OK	 
USER	SageMaker	289	END	1628677688166	1628677688178
USER	SageMaker	290	START	1628677688315	1628677688315
REQUEST	290		SageMaker-LEARNING-model-simulator-1	1628677688316	1628677688329	OK	 
USER	SageMaker	290	END	1628677688315	1628677688329
USER	SageMaker	291	START	1628677688455	1628677688455
REQUEST	291		SageMaker-LEARNING-model-simulator-1	1628677688456	1628677688468	OK	 
USER	SageMaker	291	END	1628677688455	1628677688469
USER	SageMaker	292	START	1628677688595	1628677688595
REQUEST	292		SageMaker-LEARNING-model-simulator-1	1628677688597	1628677688609	OK	 
USER	SageMaker	292	END	1628677688595	1628677688610
USER	SageMaker	293	START	1628677688736	1628677688736
REQUEST	293		SageMaker-LEARNING-model-simulator-1	1628677688737	1628677688752	OK	 
USER	SageMaker	293	END	1628677688736	1628677688752
USER	SageMaker	294	START	1628677688886	1628677688886
REQUEST	294		SageMaker-LEARNING-model-simulator-1	1628677688887	1628677688901	OK	 
USER	SageMaker	294	END	1628677688886	1628677688902
USER	SageMaker	295	START	1628677689026	1628677689026
REQUEST	295		SageMaker-LEARNING-model-simulator-1	1628677689027	1628677689038	OK	 
USER	SageMaker	295	END	1628677689026	1628677689039
USER	SageMaker	296	START	1628677689166	1628677689166
REQUEST	296		SageMaker-LEARNING-model-simulator-1	1628677689167	1628677689179	OK	 
USER	SageMaker	296	END	1628677689166	1628677689180
USER	SageMaker	297	START	1628677689316	1628677689316
REQUEST	297		SageMaker-LEARNING-model-simulator-1	1628677689317	1628677689329	OK	 
USER	SageMaker	297	END	1628677689316	1628677689329
USER	SageMaker	298	START	1628677689456	1628677689456
REQUEST	298		SageMaker-LEARNING-model-simulator-1	1628677689457	1628677689468	OK	 
USER	SageMaker	298	END	1628677689456	1628677689469
USER	SageMaker	299	START	1628677689595	1628677689595
REQUEST	299		SageMaker-LEARNING-model-simulator-1	1628677689596	1628677689610	OK	 
USER	SageMaker	299	END	1628677689595	1628677689611
USER	SageMaker	300	START	1628677689735	1628677689735
REQUEST	300		SageMaker-LEARNING-model-simulator-1	1628677689736	1628677689747	OK	 
USER	SageMaker	300	END	1628677689735	1628677689747
USER	SageMaker	301	START	1628677689885	1628677689885
REQUEST	301		SageMaker-LEARNING-model-simulator-1	1628677689886	1628677689897	OK	 
USER	SageMaker	301	END	1628677689885	1628677689898
USER	SageMaker	302	START	1628677690025	1628677690025
REQUEST	302		SageMaker-LEARNING-model-simulator-1	1628677690027	1628677690037	OK	 
USER	SageMaker	302	END	1628677690025	1628677690038
USER	SageMaker	303	START	1628677690165	1628677690165
REQUEST	303		SageMaker-LEARNING-model-simulator-1	1628677690166	1628677690181	OK	 
USER	SageMaker	303	END	1628677690165	1628677690182
USER	SageMaker	304	START	1628677690315	1628677690315
REQUEST	304		SageMaker-LEARNING-model-simulator-1	1628677690316	1628677690331	OK	 
USER	SageMaker	304	END	1628677690315	1628677690332
USER	SageMaker	305	START	1628677690455	1628677690455
REQUEST	305		SageMaker-LEARNING-model-simulator-1	1628677690457	1628677690469	OK	 
USER	SageMaker	305	END	1628677690455	1628677690470
USER	SageMaker	306	START	1628677690596	1628677690596
REQUEST	306		SageMaker-LEARNING-model-simulator-1	1628677690597	1628677690607	OK	 
USER	SageMaker	306	END	1628677690596	1628677690607
USER	SageMaker	307	START	1628677690736	1628677690736
REQUEST	307		SageMaker-LEARNING-model-simulator-1	1628677690737	1628677690749	OK	 
USER	SageMaker	307	END	1628677690736	1628677690749
USER	SageMaker	308	START	1628677690886	1628677690886
REQUEST	308		SageMaker-LEARNING-model-simulator-1	1628677690887	1628677690897	OK	 
USER	SageMaker	308	END	1628677690886	1628677690898
USER	SageMaker	309	START	1628677691026	1628677691026
REQUEST	309		SageMaker-LEARNING-model-simulator-1	1628677691027	1628677691038	OK	 
USER	SageMaker	309	END	1628677691026	1628677691038
USER	SageMaker	310	START	1628677691166	1628677691166
REQUEST	310		SageMaker-LEARNING-model-simulator-1	1628677691167	1628677691183	OK	 
USER	SageMaker	310	END	1628677691166	1628677691184
USER	SageMaker	311	START	1628677691315	1628677691315
REQUEST	311		SageMaker-LEARNING-model-simulator-1	1628677691316	1628677691329	OK	 
USER	SageMaker	311	END	1628677691315	1628677691330
USER	SageMaker	312	START	1628677691455	1628677691455
REQUEST	312		SageMaker-LEARNING-model-simulator-1	1628677691456	1628677691468	OK	 
USER	SageMaker	312	END	1628677691455	1628677691469
USER	SageMaker	313	START	1628677691595	1628677691595
REQUEST	313		SageMaker-LEARNING-model-simulator-1	1628677691596	1628677691608	OK	 
USER	SageMaker	313	END	1628677691595	1628677691609
USER	SageMaker	314	START	1628677691735	1628677691735
REQUEST	314		SageMaker-LEARNING-model-simulator-1	1628677691737	1628677691746	OK	 
USER	SageMaker	314	END	1628677691735	1628677691747
USER	SageMaker	315	START	1628677691886	1628677691886
REQUEST	315		SageMaker-LEARNING-model-simulator-1	1628677691887	1628677691899	OK	 
USER	SageMaker	315	END	1628677691886	1628677691899
USER	SageMaker	316	START	1628677692026	1628677692026
REQUEST	316		SageMaker-LEARNING-model-simulator-1	1628677692027	1628677692039	OK	 
USER	SageMaker	316	END	1628677692026	1628677692040
USER	SageMaker	317	START	1628677692166	1628677692166
REQUEST	317		SageMaker-LEARNING-model-simulator-1	1628677692167	1628677692178	OK	 
USER	SageMaker	317	END	1628677692166	1628677692179
USER	SageMaker	318	START	1628677692316	1628677692316
REQUEST	318		SageMaker-LEARNING-model-simulator-1	1628677692317	1628677692328	OK	 
USER	SageMaker	318	END	1628677692316	1628677692329
USER	SageMaker	319	START	1628677692456	1628677692456
REQUEST	319		SageMaker-LEARNING-model-simulator-1	1628677692457	1628677692468	OK	 
USER	SageMaker	319	END	1628677692456	1628677692469
USER	SageMaker	320	START	1628677692596	1628677692596
REQUEST	320		SageMaker-LEARNING-model-simulator-1	1628677692597	1628677692614	OK	 
USER	SageMaker	320	END	1628677692596	1628677692615
USER	SageMaker	321	START	1628677692736	1628677692736
REQUEST	321		SageMaker-LEARNING-model-simulator-1	1628677692737	1628677692748	OK	 
USER	SageMaker	321	END	1628677692736	1628677692749
USER	SageMaker	322	START	1628677692885	1628677692885
REQUEST	322		SageMaker-LEARNING-model-simulator-1	1628677692886	1628677692899	OK	 
USER	SageMaker	322	END	1628677692885	1628677692899
USER	SageMaker	323	START	1628677693025	1628677693025
REQUEST	323		SageMaker-LEARNING-model-simulator-1	1628677693026	1628677693037	OK	 
USER	SageMaker	323	END	1628677693025	1628677693038
USER	SageMaker	324	START	1628677693165	1628677693165
REQUEST	324		SageMaker-LEARNING-model-simulator-1	1628677693167	1628677693182	OK	 
USER	SageMaker	324	END	1628677693165	1628677693182
USER	SageMaker	325	START	1628677693316	1628677693316
REQUEST	325		SageMaker-LEARNING-model-simulator-1	1628677693317	1628677693329	OK	 
USER	SageMaker	325	END	1628677693316	1628677693330
USER	SageMaker	326	START	1628677693456	1628677693456
REQUEST	326		SageMaker-LEARNING-model-simulator-1	1628677693457	1628677693471	OK	 
USER	SageMaker	326	END	1628677693456	1628677693471
USER	SageMaker	327	START	1628677693596	1628677693596
REQUEST	327		SageMaker-LEARNING-model-simulator-1	1628677693597	1628677693609	OK	 
USER	SageMaker	327	END	1628677693596	1628677693610
USER	SageMaker	328	START	1628677693746	1628677693746
REQUEST	328		SageMaker-LEARNING-model-simulator-1	1628677693747	1628677693758	OK	 
USER	SageMaker	328	END	1628677693746	1628677693759
USER	SageMaker	329	START	1628677693886	1628677693886
REQUEST	329		SageMaker-LEARNING-model-simulator-1	1628677693887	1628677693901	OK	 
USER	SageMaker	329	END	1628677693886	1628677693901
USER	SageMaker	330	START	1628677694026	1628677694026
REQUEST	330		SageMaker-LEARNING-model-simulator-1	1628677694027	1628677694038	OK	 
USER	SageMaker	330	END	1628677694026	1628677694039
USER	SageMaker	331	START	1628677694165	1628677694165
REQUEST	331		SageMaker-LEARNING-model-simulator-1	1628677694166	1628677694181	OK	 
USER	SageMaker	331	END	1628677694165	1628677694181
USER	SageMaker	332	START	1628677694315	1628677694315
REQUEST	332		SageMaker-LEARNING-model-simulator-1	1628677694316	1628677694337	OK	 
USER	SageMaker	332	END	1628677694315	1628677694337
USER	SageMaker	333	START	1628677694455	1628677694455
REQUEST	333		SageMaker-LEARNING-model-simulator-1	1628677694456	1628677694467	OK	 
USER	SageMaker	333	END	1628677694455	1628677694468
USER	SageMaker	334	START	1628677694595	1628677694595
REQUEST	334		SageMaker-LEARNING-model-simulator-1	1628677694597	1628677694609	OK	 
USER	SageMaker	334	END	1628677694595	1628677694610
USER	SageMaker	335	START	1628677694746	1628677694746
REQUEST	335		SageMaker-LEARNING-model-simulator-1	1628677694746	1628677694758	OK	 
USER	SageMaker	335	END	1628677694746	1628677694759
USER	SageMaker	336	START	1628677694886	1628677694886
REQUEST	336		SageMaker-LEARNING-model-simulator-1	1628677694887	1628677694897	OK	 
USER	SageMaker	336	END	1628677694886	1628677694898
USER	SageMaker	337	START	1628677695025	1628677695025
REQUEST	337		SageMaker-LEARNING-model-simulator-1	1628677695026	1628677695038	OK	 
USER	SageMaker	337	END	1628677695025	1628677695039
USER	SageMaker	338	START	1628677695165	1628677695165
REQUEST	338		SageMaker-LEARNING-model-simulator-1	1628677695166	1628677695180	OK	 
USER	SageMaker	338	END	1628677695165	1628677695181
USER	SageMaker	339	START	1628677695316	1628677695316
REQUEST	339		SageMaker-LEARNING-model-simulator-1	1628677695317	1628677695327	OK	 
USER	SageMaker	339	END	1628677695316	1628677695327
USER	SageMaker	340	START	1628677695456	1628677695456
REQUEST	340		SageMaker-LEARNING-model-simulator-1	1628677695457	1628677695468	OK	 
USER	SageMaker	340	END	1628677695456	1628677695469
USER	SageMaker	341	START	1628677695596	1628677695596
REQUEST	341		SageMaker-LEARNING-model-simulator-1	1628677695597	1628677695611	OK	 
USER	SageMaker	341	END	1628677695596	1628677695611
USER	SageMaker	342	START	1628677695736	1628677695736
REQUEST	342		SageMaker-LEARNING-model-simulator-1	1628677695737	1628677695747	OK	 
USER	SageMaker	342	END	1628677695736	1628677695748
USER	SageMaker	343	START	1628677695886	1628677695886
REQUEST	343		SageMaker-LEARNING-model-simulator-1	1628677695887	1628677695897	OK	 
USER	SageMaker	343	END	1628677695886	1628677695898
USER	SageMaker	344	START	1628677696026	1628677696026
REQUEST	344		SageMaker-LEARNING-model-simulator-1	1628677696027	1628677696037	OK	 
USER	SageMaker	344	END	1628677696026	1628677696038
USER	SageMaker	345	START	1628677696165	1628677696165
REQUEST	345		SageMaker-LEARNING-model-simulator-1	1628677696166	1628677696179	OK	 
USER	SageMaker	345	END	1628677696165	1628677696180
USER	SageMaker	346	START	1628677696315	1628677696315
REQUEST	346		SageMaker-LEARNING-model-simulator-1	1628677696316	1628677696327	OK	 
USER	SageMaker	346	END	1628677696315	1628677696327
USER	SageMaker	347	START	1628677696455	1628677696455
REQUEST	347		SageMaker-LEARNING-model-simulator-1	1628677696456	1628677696471	OK	 
USER	SageMaker	347	END	1628677696455	1628677696471
USER	SageMaker	348	START	1628677696595	1628677696595
REQUEST	348		SageMaker-LEARNING-model-simulator-1	1628677696597	1628677696607	OK	 
USER	SageMaker	348	END	1628677696595	1628677696607
USER	SageMaker	349	START	1628677696746	1628677696746
REQUEST	349		SageMaker-LEARNING-model-simulator-1	1628677696746	1628677696756	OK	 
USER	SageMaker	349	END	1628677696746	1628677696756
USER	SageMaker	350	START	1628677696886	1628677696886
REQUEST	350		SageMaker-LEARNING-model-simulator-1	1628677696887	1628677696903	OK	 
USER	SageMaker	350	END	1628677696886	1628677696904
USER	SageMaker	351	START	1628677697026	1628677697026
REQUEST	351		SageMaker-LEARNING-model-simulator-1	1628677697027	1628677697038	OK	 
USER	SageMaker	351	END	1628677697026	1628677697039
USER	SageMaker	352	START	1628677697166	1628677697166
REQUEST	352		SageMaker-LEARNING-model-simulator-1	1628677697167	1628677697181	OK	 
USER	SageMaker	352	END	1628677697166	1628677697182
USER	SageMaker	353	START	1628677697316	1628677697316
REQUEST	353		SageMaker-LEARNING-model-simulator-1	1628677697317	1628677697331	OK	 
USER	SageMaker	353	END	1628677697316	1628677697331
USER	SageMaker	354	START	1628677697456	1628677697456
REQUEST	354		SageMaker-LEARNING-model-simulator-1	1628677697457	1628677697468	OK	 
USER	SageMaker	354	END	1628677697456	1628677697468
USER	SageMaker	355	START	1628677697596	1628677697596
REQUEST	355		SageMaker-LEARNING-model-simulator-1	1628677697597	1628677697609	OK	 
USER	SageMaker	355	END	1628677697596	1628677697610
USER	SageMaker	356	START	1628677697735	1628677697735
REQUEST	356		SageMaker-LEARNING-model-simulator-1	1628677697736	1628677697746	OK	 
USER	SageMaker	356	END	1628677697735	1628677697747
USER	SageMaker	357	START	1628677697885	1628677697885
REQUEST	357		SageMaker-LEARNING-model-simulator-1	1628677697886	1628677697898	OK	 
USER	SageMaker	357	END	1628677697885	1628677697898
USER	SageMaker	358	START	1628677698025	1628677698025
REQUEST	358		SageMaker-LEARNING-model-simulator-1	1628677698027	1628677698040	OK	 
USER	SageMaker	358	END	1628677698025	1628677698040
USER	SageMaker	359	START	1628677698166	1628677698166
REQUEST	359		SageMaker-LEARNING-model-simulator-1	1628677698167	1628677698179	OK	 
USER	SageMaker	359	END	1628677698166	1628677698179
USER	SageMaker	360	START	1628677698316	1628677698316
REQUEST	360		SageMaker-LEARNING-model-simulator-1	1628677698317	1628677698330	OK	 
USER	SageMaker	360	END	1628677698316	1628677698331
USER	SageMaker	361	START	1628677698456	1628677698456
REQUEST	361		SageMaker-LEARNING-model-simulator-1	1628677698457	1628677698469	OK	 
USER	SageMaker	361	END	1628677698456	1628677698470
USER	SageMaker	362	START	1628677698596	1628677698596
REQUEST	362		SageMaker-LEARNING-model-simulator-1	1628677698597	1628677698613	OK	 
USER	SageMaker	362	END	1628677698596	1628677698613
USER	SageMaker	363	START	1628677698736	1628677698736
REQUEST	363		SageMaker-LEARNING-model-simulator-1	1628677698737	1628677698752	OK	 
USER	SageMaker	363	END	1628677698736	1628677698753
USER	SageMaker	364	START	1628677698886	1628677698886
REQUEST	364		SageMaker-LEARNING-model-simulator-1	1628677698887	1628677698899	OK	 
USER	SageMaker	364	END	1628677698886	1628677698899
USER	SageMaker	365	START	1628677699025	1628677699025
REQUEST	365		SageMaker-LEARNING-model-simulator-1	1628677699026	1628677699037	OK	 
USER	SageMaker	365	END	1628677699025	1628677699038
USER	SageMaker	366	START	1628677699165	1628677699165
REQUEST	366		SageMaker-LEARNING-model-simulator-1	1628677699166	1628677699177	OK	 
USER	SageMaker	366	END	1628677699165	1628677699178
USER	SageMaker	367	START	1628677699315	1628677699315
REQUEST	367		SageMaker-LEARNING-model-simulator-1	1628677699316	1628677699330	OK	 
USER	SageMaker	367	END	1628677699315	1628677699331
USER	SageMaker	368	START	1628677699455	1628677699455
REQUEST	368		SageMaker-LEARNING-model-simulator-1	1628677699457	1628677699472	OK	 
USER	SageMaker	368	END	1628677699455	1628677699472
USER	SageMaker	369	START	1628677699595	1628677699595
REQUEST	369		SageMaker-LEARNING-model-simulator-1	1628677699597	1628677699608	OK	 
USER	SageMaker	369	END	1628677699595	1628677699608
USER	SageMaker	370	START	1628677699746	1628677699746
REQUEST	370		SageMaker-LEARNING-model-simulator-1	1628677699746	1628677699761	OK	 
USER	SageMaker	370	END	1628677699746	1628677699762
USER	SageMaker	371	START	1628677699886	1628677699886
REQUEST	371		SageMaker-LEARNING-model-simulator-1	1628677699887	1628677699898	OK	 
USER	SageMaker	371	END	1628677699886	1628677699899
USER	SageMaker	372	START	1628677700026	1628677700026
REQUEST	372		SageMaker-LEARNING-model-simulator-1	1628677700027	1628677700037	OK	 
USER	SageMaker	372	END	1628677700026	1628677700037
USER	SageMaker	373	START	1628677700166	1628677700166
REQUEST	373		SageMaker-LEARNING-model-simulator-1	1628677700167	1628677700181	OK	 
USER	SageMaker	373	END	1628677700166	1628677700181
USER	SageMaker	374	START	1628677700316	1628677700316
REQUEST	374		SageMaker-LEARNING-model-simulator-1	1628677700317	1628677700328	OK	 
USER	SageMaker	374	END	1628677700316	1628677700329
USER	SageMaker	375	START	1628677700456	1628677700456
REQUEST	375		SageMaker-LEARNING-model-simulator-1	1628677700457	1628677700477	OK	 
USER	SageMaker	375	END	1628677700456	1628677700478
USER	SageMaker	376	START	1628677700595	1628677700595
REQUEST	376		SageMaker-LEARNING-model-simulator-1	1628677700596	1628677700606	OK	 
USER	SageMaker	376	END	1628677700595	1628677700607
USER	SageMaker	377	START	1628677700735	1628677700735
REQUEST	377		SageMaker-LEARNING-model-simulator-1	1628677700736	1628677700751	OK	 
USER	SageMaker	377	END	1628677700735	1628677700752
USER	SageMaker	378	START	1628677700885	1628677700885
REQUEST	378		SageMaker-LEARNING-model-simulator-1	1628677700886	1628677700896	OK	 
USER	SageMaker	378	END	1628677700885	1628677700896
USER	SageMaker	379	START	1628677701025	1628677701025
REQUEST	379		SageMaker-LEARNING-model-simulator-1	1628677701026	1628677701038	OK	 
USER	SageMaker	379	END	1628677701025	1628677701038
USER	SageMaker	380	START	1628677701165	1628677701165
REQUEST	380		SageMaker-LEARNING-model-simulator-1	1628677701166	1628677701177	OK	 
USER	SageMaker	380	END	1628677701165	1628677701178
USER	SageMaker	381	START	1628677701316	1628677701316
REQUEST	381		SageMaker-LEARNING-model-simulator-1	1628677701317	1628677701328	OK	 
USER	SageMaker	381	END	1628677701316	1628677701329
USER	SageMaker	382	START	1628677701456	1628677701456
REQUEST	382		SageMaker-LEARNING-model-simulator-1	1628677701457	1628677701467	OK	 
USER	SageMaker	382	END	1628677701456	1628677701468
USER	SageMaker	383	START	1628677701596	1628677701596
REQUEST	383		SageMaker-LEARNING-model-simulator-1	1628677701597	1628677701608	OK	 
USER	SageMaker	383	END	1628677701596	1628677701609
USER	SageMaker	384	START	1628677701746	1628677701746
REQUEST	384		SageMaker-LEARNING-model-simulator-1	1628677701747	1628677701757	OK	 
USER	SageMaker	384	END	1628677701746	1628677701758
USER	SageMaker	385	START	1628677701886	1628677701886
REQUEST	385		SageMaker-LEARNING-model-simulator-1	1628677701887	1628677701897	OK	 
USER	SageMaker	385	END	1628677701886	1628677701898
USER	SageMaker	386	START	1628677702026	1628677702026
REQUEST	386		SageMaker-LEARNING-model-simulator-1	1628677702027	1628677702038	OK	 
USER	SageMaker	386	END	1628677702026	1628677702038
USER	SageMaker	387	START	1628677702166	1628677702166
REQUEST	387		SageMaker-LEARNING-model-simulator-1	1628677702167	1628677702178	OK	 
USER	SageMaker	387	END	1628677702166	1628677702179
USER	SageMaker	388	START	1628677702315	1628677702315
REQUEST	388		SageMaker-LEARNING-model-simulator-1	1628677702316	1628677702330	OK	 
USER	SageMaker	388	END	1628677702315	1628677702331
USER	SageMaker	389	START	1628677702455	1628677702455
REQUEST	389		SageMaker-LEARNING-model-simulator-1	1628677702456	1628677702469	OK	 
USER	SageMaker	389	END	1628677702455	1628677702469
USER	SageMaker	390	START	1628677702595	1628677702595
REQUEST	390		SageMaker-LEARNING-model-simulator-1	1628677702596	1628677702606	OK	 
USER	SageMaker	390	END	1628677702595	1628677702607
USER	SageMaker	391	START	1628677702745	1628677702745
REQUEST	391		SageMaker-LEARNING-model-simulator-1	1628677702746	1628677702758	OK	 
USER	SageMaker	391	END	1628677702745	1628677702758
USER	SageMaker	392	START	1628677702886	1628677702886
REQUEST	392		SageMaker-LEARNING-model-simulator-1	1628677702887	1628677702899	OK	 
USER	SageMaker	392	END	1628677702886	1628677702899
USER	SageMaker	393	START	1628677703026	1628677703026
REQUEST	393		SageMaker-LEARNING-model-simulator-1	1628677703027	1628677703043	OK	 
USER	SageMaker	393	END	1628677703026	1628677703043
USER	SageMaker	394	START	1628677703166	1628677703166
REQUEST	394		SageMaker-LEARNING-model-simulator-1	1628677703167	1628677703184	OK	 
USER	SageMaker	394	END	1628677703166	1628677703185
USER	SageMaker	395	START	1628677703316	1628677703316
REQUEST	395		SageMaker-LEARNING-model-simulator-1	1628677703317	1628677703330	OK	 
USER	SageMaker	395	END	1628677703316	1628677703331
USER	SageMaker	396	START	1628677703455	1628677703455
REQUEST	396		SageMaker-LEARNING-model-simulator-1	1628677703456	1628677703467	OK	 
USER	SageMaker	396	END	1628677703455	1628677703467
USER	SageMaker	397	START	1628677703595	1628677703595
REQUEST	397		SageMaker-LEARNING-model-simulator-1	1628677703596	1628677703608	OK	 
USER	SageMaker	397	END	1628677703595	1628677703608
USER	SageMaker	398	START	1628677703735	1628677703735
REQUEST	398		SageMaker-LEARNING-model-simulator-1	1628677703736	1628677703751	OK	 
USER	SageMaker	398	END	1628677703735	1628677703751
USER	SageMaker	399	START	1628677703885	1628677703885
REQUEST	399		SageMaker-LEARNING-model-simulator-1	1628677703886	1628677703897	OK	 
USER	SageMaker	399	END	1628677703885	1628677703898
USER	SageMaker	400	START	1628677704025	1628677704025
REQUEST	400		SageMaker-LEARNING-model-simulator-1	1628677704026	1628677704039	OK	 
USER	SageMaker	400	END	1628677704025	1628677704039
USER	SageMaker	401	START	1628677704166	1628677704166
REQUEST	401		SageMaker-LEARNING-model-simulator-1	1628677704167	1628677704178	OK	 
USER	SageMaker	401	END	1628677704166	1628677704179
USER	SageMaker	402	START	1628677704316	1628677704316
REQUEST	402		SageMaker-LEARNING-model-simulator-1	1628677704317	1628677704327	OK	 
USER	SageMaker	402	END	1628677704316	1628677704328
USER	SageMaker	403	START	1628677704456	1628677704456
REQUEST	403		SageMaker-LEARNING-model-simulator-1	1628677704457	1628677704473	OK	 
USER	SageMaker	403	END	1628677704456	1628677704473
USER	SageMaker	404	START	1628677704596	1628677704596
REQUEST	404		SageMaker-LEARNING-model-simulator-1	1628677704597	1628677704624	OK	 
USER	SageMaker	404	END	1628677704596	1628677704624
USER	SageMaker	405	START	1628677704736	1628677704736
REQUEST	405		SageMaker-LEARNING-model-simulator-1	1628677704737	1628677704747	OK	 
USER	SageMaker	405	END	1628677704736	1628677704748
USER	SageMaker	406	START	1628677704886	1628677704886
REQUEST	406		SageMaker-LEARNING-model-simulator-1	1628677704887	1628677704898	OK	 
USER	SageMaker	406	END	1628677704886	1628677704899
USER	SageMaker	407	START	1628677705026	1628677705026
REQUEST	407		SageMaker-LEARNING-model-simulator-1	1628677705027	1628677705041	OK	 
USER	SageMaker	407	END	1628677705026	1628677705041
USER	SageMaker	408	START	1628677705166	1628677705166
REQUEST	408		SageMaker-LEARNING-model-simulator-1	1628677705167	1628677705180	OK	 
USER	SageMaker	408	END	1628677705166	1628677705180
USER	SageMaker	409	START	1628677705315	1628677705315
REQUEST	409		SageMaker-LEARNING-model-simulator-1	1628677705316	1628677705328	OK	 
USER	SageMaker	409	END	1628677705315	1628677705329
USER	SageMaker	410	START	1628677705455	1628677705455
REQUEST	410		SageMaker-LEARNING-model-simulator-1	1628677705456	1628677705470	OK	 
USER	SageMaker	410	END	1628677705455	1628677705470
USER	SageMaker	411	START	1628677705595	1628677705595
REQUEST	411		SageMaker-LEARNING-model-simulator-1	1628677705596	1628677705609	OK	 
USER	SageMaker	411	END	1628677705595	1628677705610
USER	SageMaker	412	START	1628677705735	1628677705735
REQUEST	412		SageMaker-LEARNING-model-simulator-1	1628677705736	1628677705749	OK	 
USER	SageMaker	412	END	1628677705735	1628677705749
USER	SageMaker	413	START	1628677705886	1628677705886
REQUEST	413		SageMaker-LEARNING-model-simulator-1	1628677705887	1628677705897	OK	 
USER	SageMaker	413	END	1628677705886	1628677705898
USER	SageMaker	414	START	1628677706026	1628677706026
