RUN	GenericSageMakerScenario	1628676899-ml.m5.large-1-3TPS	1628676901792	 	3.2.0
USER	SageMaker	41	END	1628676917482	1628676917507
USER	SageMaker	42	START	1628676917811	1628676917811
REQUEST	42		SageMaker-LEARNING-model-simulator-1	1628676917813	1628676917838	OK	 
USER	SageMaker	42	END	1628676917811	1628676917840
USER	SageMaker	43	START	1628676918151	1628676918151
REQUEST	43		SageMaker-LEARNING-model-simulator-1	1628676918153	1628676918166	OK	 
USER	SageMaker	43	END	1628676918151	1628676918167
USER	SageMaker	44	START	1628676918481	1628676918481
REQUEST	44		SageMaker-LEARNING-model-simulator-1	1628676918483	1628676918520	OK	 
USER	SageMaker	44	END	1628676918481	1628676918521
USER	SageMaker	45	START	1628676918811	1628676918811
REQUEST	45		SageMaker-LEARNING-model-simulator-1	1628676918813	1628676918839	OK	 
USER	SageMaker	45	END	1628676918811	1628676918840
USER	SageMaker	46	START	1628676919151	1628676919151
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628676919153	1628676919167	OK	 
USER	SageMaker	46	END	1628676919151	1628676919168
USER	SageMaker	47	START	1628676919481	1628676919481
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628676919483	1628676919495	OK	 
USER	SageMaker	47	END	1628676919481	1628676919497
USER	SageMaker	48	START	1628676919812	1628676919812
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628676919813	1628676919841	OK	 
USER	SageMaker	48	END	1628676919812	1628676919842
USER	SageMaker	49	START	1628676920151	1628676920151
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628676920153	1628676920175	OK	 
USER	SageMaker	49	END	1628676920151	1628676920176
USER	SageMaker	50	START	1628676920481	1628676920481
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628676920482	1628676920496	OK	 
USER	SageMaker	50	END	1628676920481	1628676920497
USER	SageMaker	51	START	1628676920811	1628676920811
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628676920813	1628676920826	OK	 
USER	SageMaker	51	END	1628676920811	1628676920827
USER	SageMaker	52	START	1628676921151	1628676921151
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628676921153	1628676921166	OK	 
USER	SageMaker	52	END	1628676921151	1628676921167
USER	SageMaker	53	START	1628676921481	1628676921481
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628676921483	1628676921496	OK	 
USER	SageMaker	53	END	1628676921481	1628676921497
USER	SageMaker	54	START	1628676921811	1628676921811
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628676921813	1628676921839	OK	 
USER	SageMaker	54	END	1628676921811	1628676921840
USER	SageMaker	55	START	1628676922151	1628676922151
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628676922152	1628676922181	OK	 
USER	SageMaker	55	END	1628676922151	1628676922182
USER	SageMaker	56	START	1628676922481	1628676922481
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628676922483	1628676922505	OK	 
USER	SageMaker	56	END	1628676922481	1628676922505
USER	SageMaker	57	START	1628676922811	1628676922811
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628676922813	1628676922825	OK	 
USER	SageMaker	57	END	1628676922811	1628676922826
USER	SageMaker	58	START	1628676923152	1628676923152
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628676923153	1628676923168	OK	 
USER	SageMaker	58	END	1628676923152	1628676923169
USER	SageMaker	59	START	1628676923481	1628676923481
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628676923483	1628676923495	OK	 
USER	SageMaker	59	END	1628676923481	1628676923495
USER	SageMaker	60	START	1628676923812	1628676923812
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628676923813	1628676923827	OK	 
USER	SageMaker	60	END	1628676923812	1628676923827
USER	SageMaker	61	START	1628676924151	1628676924151
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628676924153	1628676924168	OK	 
USER	SageMaker	61	END	1628676924151	1628676924168
USER	SageMaker	62	START	1628676924481	1628676924481
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628676924482	1628676924505	OK	 
USER	SageMaker	62	END	1628676924481	1628676924506
USER	SageMaker	63	START	1628676924811	1628676924811
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628676924813	1628676924848	OK	 
USER	SageMaker	63	END	1628676924811	1628676924849
USER	SageMaker	64	START	1628676925151	1628676925151
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628676925153	1628676925167	OK	 
USER	SageMaker	64	END	1628676925151	1628676925168
USER	SageMaker	65	START	1628676925482	1628676925482
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628676925483	1628676925495	OK	 
USER	SageMaker	65	END	1628676925482	1628676925496
USER	SageMaker	66	START	1628676925811	1628676925811
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628676925813	1628676925826	OK	 
USER	SageMaker	66	END	1628676925811	1628676925827
USER	SageMaker	67	START	1628676926151	1628676926151
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628676926153	1628676926165	OK	 
USER	SageMaker	67	END	1628676926151	1628676926166
USER	SageMaker	68	START	1628676926482	1628676926482
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628676926483	1628676926496	OK	 
USER	SageMaker	68	END	1628676926482	1628676926497
USER	SageMaker	69	START	1628676926811	1628676926811
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628676926813	1628676926828	OK	 
USER	SageMaker	69	END	1628676926811	1628676926829
USER	SageMaker	70	START	1628676927151	1628676927151
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628676927152	1628676927182	OK	 
USER	SageMaker	70	END	1628676927151	1628676927183
USER	SageMaker	71	START	1628676927481	1628676927481
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628676927483	1628676927515	OK	 
USER	SageMaker	71	END	1628676927481	1628676927516
USER	SageMaker	72	START	1628676927811	1628676927811
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628676927812	1628676927825	OK	 
USER	SageMaker	72	END	1628676927811	1628676927826
USER	SageMaker	73	START	1628676928151	1628676928151
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628676928152	1628676928175	OK	 
USER	SageMaker	73	END	1628676928151	1628676928175
USER	SageMaker	74	START	1628676928481	1628676928481
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628676928483	1628676928495	OK	 
USER	SageMaker	74	END	1628676928481	1628676928496
USER	SageMaker	75	START	1628676928811	1628676928811
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628676928813	1628676928838	OK	 
USER	SageMaker	75	END	1628676928811	1628676928839
USER	SageMaker	76	START	1628676929152	1628676929152
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628676929153	1628676929179	OK	 
USER	SageMaker	76	END	1628676929152	1628676929180
USER	SageMaker	77	START	1628676929481	1628676929481
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628676929483	1628676929516	OK	 
USER	SageMaker	77	END	1628676929481	1628676929517
USER	SageMaker	78	START	1628676929811	1628676929811
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628676929812	1628676929833	OK	 
USER	SageMaker	78	END	1628676929811	1628676929834
USER	SageMaker	79	START	1628676930151	1628676930151
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628676930153	1628676930165	OK	 
USER	SageMaker	79	END	1628676930151	1628676930166
USER	SageMaker	80	START	1628676930481	1628676930481
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628676930483	1628676930496	OK	 
USER	SageMaker	80	END	1628676930481	1628676930497
USER	SageMaker	81	START	1628676930811	1628676930811
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628676930813	1628676930840	OK	 
USER	SageMaker	81	END	1628676930811	1628676930841
USER	SageMaker	82	START	1628676931151	1628676931151
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628676931152	1628676931178	OK	 
USER	SageMaker	82	END	1628676931151	1628676931178
USER	SageMaker	83	START	1628676931481	1628676931481
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628676931482	1628676931518	OK	 
USER	SageMaker	83	END	1628676931481	1628676931518
USER	SageMaker	84	START	1628676931811	1628676931811
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628676931813	1628676931829	OK	 
USER	SageMaker	84	END	1628676931811	1628676931830
USER	SageMaker	85	START	1628676932151	1628676932151
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628676932153	1628676932167	OK	 
USER	SageMaker	85	END	1628676932151	1628676932168
USER	SageMaker	86	START	1628676932482	1628676932482
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628676932483	1628676932499	OK	 
USER	SageMaker	86	END	1628676932482	1628676932500
USER	SageMaker	87	START	1628676932811	1628676932811
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628676932813	1628676932840	OK	 
USER	SageMaker	87	END	1628676932811	1628676932841
USER	SageMaker	88	START	1628676933152	1628676933152
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628676933153	1628676933167	OK	 
USER	SageMaker	88	END	1628676933152	1628676933168
USER	SageMaker	89	START	1628676933481	1628676933481
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628676933483	1628676933510	OK	 
USER	SageMaker	89	END	1628676933481	1628676933511
USER	SageMaker	90	START	1628676933811	1628676933811
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628676933812	1628676933825	OK	 
USER	SageMaker	90	END	1628676933811	1628676933826
USER	SageMaker	91	START	1628676934151	1628676934151
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628676934153	1628676934166	OK	 
USER	SageMaker	91	END	1628676934151	1628676934166
USER	SageMaker	92	START	1628676934481	1628676934481
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628676934482	1628676934505	OK	 
USER	SageMaker	92	END	1628676934481	1628676934506
USER	SageMaker	93	START	1628676934812	1628676934812
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628676934813	1628676934827	OK	 
USER	SageMaker	93	END	1628676934812	1628676934828
USER	SageMaker	94	START	1628676935151	1628676935151
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628676935153	1628676935168	OK	 
USER	SageMaker	94	END	1628676935151	1628676935169
USER	SageMaker	95	START	1628676935481	1628676935481
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628676935482	1628676935495	OK	 
USER	SageMaker	95	END	1628676935481	1628676935496
USER	SageMaker	96	START	1628676935811	1628676935811
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628676935813	1628676935826	OK	 
USER	SageMaker	96	END	1628676935811	1628676935827
USER	SageMaker	97	START	1628676936151	1628676936151
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628676936153	1628676936185	OK	 
USER	SageMaker	97	END	1628676936151	1628676936185
USER	SageMaker	98	START	1628676936481	1628676936481
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628676936483	1628676936495	OK	 
USER	SageMaker	98	END	1628676936481	1628676936496
USER	SageMaker	99	START	1628676936811	1628676936811
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628676936812	1628676936824	OK	 
USER	SageMaker	99	END	1628676936811	1628676936825
USER	SageMaker	100	START	1628676937152	1628676937152
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628676937153	1628676937178	OK	 
USER	SageMaker	100	END	1628676937152	1628676937179
USER	SageMaker	101	START	1628676937481	1628676937481
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628676937482	1628676937497	OK	 
USER	SageMaker	101	END	1628676937481	1628676937498
USER	SageMaker	102	START	1628676937812	1628676937812
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628676937813	1628676937839	OK	 
USER	SageMaker	102	END	1628676937812	1628676937840
USER	SageMaker	103	START	1628676938151	1628676938151
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628676938153	1628676938168	OK	 
USER	SageMaker	103	END	1628676938151	1628676938169
USER	SageMaker	104	START	1628676938481	1628676938481
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628676938482	1628676938504	OK	 
USER	SageMaker	104	END	1628676938481	1628676938505
USER	SageMaker	105	START	1628676938811	1628676938811
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628676938813	1628676938826	OK	 
USER	SageMaker	105	END	1628676938811	1628676938827
USER	SageMaker	106	START	1628676939151	1628676939151
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628676939152	1628676939165	OK	 
USER	SageMaker	106	END	1628676939151	1628676939166
USER	SageMaker	107	START	1628676939482	1628676939482
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628676939483	1628676939499	OK	 
USER	SageMaker	107	END	1628676939482	1628676939499
USER	SageMaker	108	START	1628676939811	1628676939811
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628676939812	1628676939848	OK	 
USER	SageMaker	108	END	1628676939811	1628676939848
USER	SageMaker	109	START	1628676940151	1628676940151
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628676940152	1628676940164	OK	 
USER	SageMaker	109	END	1628676940151	1628676940165
USER	SageMaker	110	START	1628676940481	1628676940481
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628676940483	1628676940494	OK	 
USER	SageMaker	110	END	1628676940481	1628676940495
USER	SageMaker	111	START	1628676940811	1628676940811
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628676940812	1628676940840	OK	 
USER	SageMaker	111	END	1628676940811	1628676940841
USER	SageMaker	112	START	1628676941151	1628676941151
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628676941153	1628676941169	OK	 
USER	SageMaker	112	END	1628676941151	1628676941170
USER	SageMaker	113	START	1628676941481	1628676941481
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628676941483	1628676941514	OK	 
USER	SageMaker	113	END	1628676941481	1628676941515
USER	SageMaker	114	START	1628676941812	1628676941812
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628676941813	1628676941828	OK	 
USER	SageMaker	114	END	1628676941812	1628676941829
USER	SageMaker	115	START	1628676942151	1628676942151
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628676942153	1628676942166	OK	 
USER	SageMaker	115	END	1628676942151	1628676942167
USER	SageMaker	116	START	1628676942481	1628676942481
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628676942482	1628676942507	OK	 
USER	SageMaker	116	END	1628676942481	1628676942508
USER	SageMaker	117	START	1628676942811	1628676942811
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628676942813	1628676942828	OK	 
USER	SageMaker	117	END	1628676942811	1628676942829
USER	SageMaker	118	START	1628676943151	1628676943151
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628676943152	1628676943176	OK	 
USER	SageMaker	118	END	1628676943151	1628676943177
USER	SageMaker	119	START	1628676943481	1628676943481
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628676943483	1628676943496	OK	 
USER	SageMaker	119	END	1628676943481	1628676943497
USER	SageMaker	120	START	1628676943811	1628676943811
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628676943812	1628676943824	OK	 
USER	SageMaker	120	END	1628676943811	1628676943825
USER	SageMaker	121	START	1628676944152	1628676944152
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628676944153	1628676944185	OK	 
USER	SageMaker	121	END	1628676944152	1628676944186
USER	SageMaker	122	START	1628676944481	1628676944481
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628676944482	1628676944527	OK	 
USER	SageMaker	122	END	1628676944481	1628676944528
USER	SageMaker	123	START	1628676944812	1628676944812
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628676944813	1628676944829	OK	 
USER	SageMaker	123	END	1628676944812	1628676944830
USER	SageMaker	124	START	1628676945151	1628676945151
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628676945153	1628676945164	OK	 
USER	SageMaker	124	END	1628676945151	1628676945165
USER	SageMaker	125	START	1628676945482	1628676945482
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628676945483	1628676945496	OK	 
USER	SageMaker	125	END	1628676945482	1628676945496
USER	SageMaker	126	START	1628676945811	1628676945811
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628676945813	1628676945824	OK	 
USER	SageMaker	126	END	1628676945811	1628676945825
USER	SageMaker	127	START	1628676946151	1628676946151
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628676946153	1628676946190	OK	 
USER	SageMaker	127	END	1628676946151	1628676946190
USER	SageMaker	128	START	1628676946481	1628676946481
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628676946483	1628676946495	OK	 
USER	SageMaker	128	END	1628676946481	1628676946497
USER	SageMaker	129	START	1628676946811	1628676946811
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628676946812	1628676946843	OK	 
USER	SageMaker	129	END	1628676946811	1628676946844
USER	SageMaker	130	START	1628676947151	1628676947151
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628676947152	1628676947178	OK	 
USER	SageMaker	130	END	1628676947151	1628676947179
USER	SageMaker	131	START	1628676947481	1628676947481
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628676947483	1628676947496	OK	 
USER	SageMaker	131	END	1628676947481	1628676947497
USER	SageMaker	132	START	1628676947811	1628676947811
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628676947812	1628676947827	OK	 
USER	SageMaker	132	END	1628676947811	1628676947828
USER	SageMaker	133	START	1628676948151	1628676948151
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628676948153	1628676948165	OK	 
USER	SageMaker	133	END	1628676948151	1628676948165
USER	SageMaker	134	START	1628676948481	1628676948481
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628676948482	1628676948498	OK	 
USER	SageMaker	134	END	1628676948481	1628676948499
USER	SageMaker	135	START	1628676948811	1628676948811
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628676948813	1628676948828	OK	 
USER	SageMaker	135	END	1628676948811	1628676948829
USER	SageMaker	136	START	1628676949151	1628676949151
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628676949152	1628676949177	OK	 
USER	SageMaker	136	END	1628676949151	1628676949178
USER	SageMaker	137	START	1628676949482	1628676949482
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628676949483	1628676949525	OK	 
USER	SageMaker	137	END	1628676949482	1628676949526
USER	SageMaker	138	START	1628676949811	1628676949811
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628676949812	1628676949824	OK	 
USER	SageMaker	138	END	1628676949811	1628676949825
USER	SageMaker	139	START	1628676950151	1628676950151
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628676950152	1628676950167	OK	 
USER	SageMaker	139	END	1628676950151	1628676950167
USER	SageMaker	140	START	1628676950481	1628676950481
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628676950483	1628676950495	OK	 
USER	SageMaker	140	END	1628676950481	1628676950496
USER	SageMaker	141	START	1628676950811	1628676950811
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628676950812	1628676950824	OK	 
USER	SageMaker	141	END	1628676950811	1628676950825
USER	SageMaker	142	START	1628676951152	1628676951152
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628676951153	1628676951181	OK	 
USER	SageMaker	142	END	1628676951152	1628676951182
USER	SageMaker	143	START	1628676951481	1628676951481
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628676951483	1628676951498	OK	 
USER	SageMaker	143	END	1628676951481	1628676951498
USER	SageMaker	144	START	1628676951811	1628676951811
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628676951812	1628676951827	OK	 
USER	SageMaker	144	END	1628676951811	1628676951828
USER	SageMaker	145	START	1628676952151	1628676952151
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628676952153	1628676952168	OK	 
USER	SageMaker	145	END	1628676952151	1628676952169
USER	SageMaker	146	START	1628676952481	1628676952481
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628676952482	1628676952494	OK	 
USER	SageMaker	146	END	1628676952481	1628676952494
USER	SageMaker	147	START	1628676952811	1628676952811
