RUN	GenericSageMakerScenario	1628679318-ml.m5.large-1-70TPS	1628679320154	 	3.2.0
REQUEST	20		SageMaker-LEARNING-model-simulator-1	1628679322612	1628679322632	OK	 
USER	SageMaker	20	END	1628679322611	1628679322633
USER	SageMaker	22	START	1628679322641	1628679322641
USER	SageMaker	23	START	1628679322651	1628679322651
REQUEST	21		SageMaker-LEARNING-model-simulator-1	1628679322632	1628679322653	OK	 
USER	SageMaker	21	END	1628679322631	1628679322654
REQUEST	22		SageMaker-LEARNING-model-simulator-1	1628679322642	1628679322662	OK	 
USER	SageMaker	22	END	1628679322641	1628679322664
USER	SageMaker	24	START	1628679322671	1628679322671
REQUEST	23		SageMaker-LEARNING-model-simulator-1	1628679322653	1628679322671	OK	 
USER	SageMaker	23	END	1628679322651	1628679322672
USER	SageMaker	25	START	1628679322681	1628679322681
REQUEST	24		SageMaker-LEARNING-model-simulator-1	1628679322673	1628679322694	OK	 
USER	SageMaker	24	END	1628679322671	1628679322695
USER	SageMaker	26	START	1628679322701	1628679322701
REQUEST	25		SageMaker-LEARNING-model-simulator-1	1628679322682	1628679322707	OK	 
USER	SageMaker	25	END	1628679322681	1628679322708
USER	SageMaker	27	START	1628679322711	1628679322711
REQUEST	26		SageMaker-LEARNING-model-simulator-1	1628679322703	1628679322727	OK	 
REQUEST	27		SageMaker-LEARNING-model-simulator-1	1628679322712	1628679322727	OK	 
USER	SageMaker	26	END	1628679322701	1628679322728
USER	SageMaker	27	END	1628679322711	1628679322728
USER	SageMaker	28	START	1628679322731	1628679322731
USER	SageMaker	29	START	1628679322741	1628679322741
USER	SageMaker	30	START	1628679322751	1628679322751
REQUEST	28		SageMaker-LEARNING-model-simulator-1	1628679322733	1628679322753	OK	 
USER	SageMaker	28	END	1628679322731	1628679322754
REQUEST	29		SageMaker-LEARNING-model-simulator-1	1628679322742	1628679322761	OK	 
USER	SageMaker	29	END	1628679322741	1628679322762
REQUEST	30		SageMaker-LEARNING-model-simulator-1	1628679322753	1628679322762	OK	 
USER	SageMaker	30	END	1628679322751	1628679322763
USER	SageMaker	31	START	1628679322771	1628679322771
USER	SageMaker	32	START	1628679322781	1628679322781
REQUEST	31		SageMaker-LEARNING-model-simulator-1	1628679322772	1628679322792	OK	 
USER	SageMaker	31	END	1628679322771	1628679322793
USER	SageMaker	33	START	1628679322801	1628679322801
REQUEST	32		SageMaker-LEARNING-model-simulator-1	1628679322782	1628679322805	OK	 
USER	SageMaker	32	END	1628679322781	1628679322806
USER	SageMaker	34	START	1628679322811	1628679322811
REQUEST	33		SageMaker-LEARNING-model-simulator-1	1628679322802	1628679322813	OK	 
USER	SageMaker	33	END	1628679322801	1628679322815
REQUEST	34		SageMaker-LEARNING-model-simulator-1	1628679322812	1628679322823	OK	 
USER	SageMaker	34	END	1628679322811	1628679322824
USER	SageMaker	35	START	1628679322831	1628679322831
USER	SageMaker	36	START	1628679322841	1628679322841
USER	SageMaker	37	START	1628679322851	1628679322851
REQUEST	36		SageMaker-LEARNING-model-simulator-1	1628679322843	1628679322857	OK	 
USER	SageMaker	36	END	1628679322841	1628679322858
REQUEST	35		SageMaker-LEARNING-model-simulator-1	1628679322833	1628679322860	OK	 
USER	SageMaker	35	END	1628679322831	1628679322861
USER	SageMaker	38	START	1628679322871	1628679322871
REQUEST	37		SageMaker-LEARNING-model-simulator-1	1628679322853	1628679322873	OK	 
USER	SageMaker	37	END	1628679322851	1628679322874
USER	SageMaker	39	START	1628679322881	1628679322881
REQUEST	39		SageMaker-LEARNING-model-simulator-1	1628679322882	1628679322893	OK	 
USER	SageMaker	39	END	1628679322881	1628679322894
REQUEST	38		SageMaker-LEARNING-model-simulator-1	1628679322872	1628679322894	OK	 
USER	SageMaker	38	END	1628679322871	1628679322895
USER	SageMaker	40	START	1628679322901	1628679322901
USER	SageMaker	41	START	1628679322911	1628679322911
REQUEST	40		SageMaker-LEARNING-model-simulator-1	1628679322902	1628679322925	OK	 
USER	SageMaker	40	END	1628679322901	1628679322926
REQUEST	41		SageMaker-LEARNING-model-simulator-1	1628679322912	1628679322931	OK	 
USER	SageMaker	42	START	1628679322931	1628679322931
USER	SageMaker	41	END	1628679322911	1628679322932
USER	SageMaker	43	START	1628679322941	1628679322941
USER	SageMaker	44	START	1628679322951	1628679322951
REQUEST	43		SageMaker-LEARNING-model-simulator-1	1628679322943	1628679322953	OK	 
USER	SageMaker	43	END	1628679322941	1628679322954
REQUEST	42		SageMaker-LEARNING-model-simulator-1	1628679322933	1628679322954	OK	 
USER	SageMaker	42	END	1628679322931	1628679322955
REQUEST	44		SageMaker-LEARNING-model-simulator-1	1628679322953	1628679322964	OK	 
USER	SageMaker	44	END	1628679322951	1628679322965
USER	SageMaker	45	START	1628679322971	1628679322971
USER	SageMaker	46	START	1628679322981	1628679322981
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628679322982	1628679322992	OK	 
USER	SageMaker	46	END	1628679322981	1628679322993
REQUEST	45		SageMaker-LEARNING-model-simulator-1	1628679322972	1628679322994	OK	 
USER	SageMaker	45	END	1628679322971	1628679322995
USER	SageMaker	47	START	1628679323001	1628679323001
USER	SageMaker	48	START	1628679323011	1628679323011
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628679323002	1628679323022	OK	 
USER	SageMaker	47	END	1628679323001	1628679323023
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628679323012	1628679323026	OK	 
USER	SageMaker	48	END	1628679323011	1628679323027
USER	SageMaker	49	START	1628679323031	1628679323031
USER	SageMaker	50	START	1628679323041	1628679323041
USER	SageMaker	51	START	1628679323051	1628679323051
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628679323033	1628679323055	OK	 
USER	SageMaker	49	END	1628679323031	1628679323056
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628679323053	1628679323063	OK	 
USER	SageMaker	51	END	1628679323051	1628679323064
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628679323043	1628679323066	OK	 
USER	SageMaker	50	END	1628679323041	1628679323067
USER	SageMaker	52	START	1628679323071	1628679323071
USER	SageMaker	53	START	1628679323081	1628679323081
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628679323072	1628679323082	OK	 
USER	SageMaker	52	END	1628679323071	1628679323083
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628679323082	1628679323093	OK	 
USER	SageMaker	53	END	1628679323081	1628679323094
USER	SageMaker	54	START	1628679323101	1628679323101
USER	SageMaker	55	START	1628679323111	1628679323111
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628679323102	1628679323112	OK	 
USER	SageMaker	54	END	1628679323101	1628679323113
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628679323112	1628679323122	OK	 
USER	SageMaker	55	END	1628679323111	1628679323122
USER	SageMaker	56	START	1628679323131	1628679323131
USER	SageMaker	57	START	1628679323141	1628679323141
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628679323132	1628679323146	OK	 
USER	SageMaker	56	END	1628679323131	1628679323147
USER	SageMaker	58	START	1628679323151	1628679323151
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628679323142	1628679323161	OK	 
USER	SageMaker	57	END	1628679323141	1628679323162
USER	SageMaker	59	START	1628679323172	1628679323172
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628679323152	1628679323172	OK	 
USER	SageMaker	58	END	1628679323151	1628679323173
USER	SageMaker	60	START	1628679323181	1628679323181
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628679323173	1628679323187	OK	 
USER	SageMaker	59	END	1628679323172	1628679323188
USER	SageMaker	61	START	1628679323201	1628679323201
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628679323182	1628679323206	OK	 
USER	SageMaker	60	END	1628679323181	1628679323206
USER	SageMaker	62	START	1628679323211	1628679323211
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628679323202	1628679323221	OK	 
USER	SageMaker	61	END	1628679323201	1628679323222
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628679323212	1628679323225	OK	 
USER	SageMaker	62	END	1628679323211	1628679323226
USER	SageMaker	63	START	1628679323231	1628679323231
USER	SageMaker	64	START	1628679323241	1628679323241
USER	SageMaker	65	START	1628679323252	1628679323252
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628679323232	1628679323253	OK	 
USER	SageMaker	63	END	1628679323231	1628679323254
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628679323253	1628679323264	OK	 
USER	SageMaker	65	END	1628679323252	1628679323265
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628679323243	1628679323266	OK	 
USER	SageMaker	64	END	1628679323241	1628679323266
USER	SageMaker	66	START	1628679323271	1628679323271
USER	SageMaker	67	START	1628679323281	1628679323281
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628679323272	1628679323281	OK	 
USER	SageMaker	66	END	1628679323271	1628679323282
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628679323282	1628679323301	OK	 
USER	SageMaker	68	START	1628679323301	1628679323301
USER	SageMaker	67	END	1628679323281	1628679323302
USER	SageMaker	69	START	1628679323311	1628679323311
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628679323302	1628679323322	OK	 
USER	SageMaker	68	END	1628679323301	1628679323323
USER	SageMaker	70	START	1628679323331	1628679323331
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628679323312	1628679323333	OK	 
USER	SageMaker	69	END	1628679323311	1628679323334
USER	SageMaker	71	START	1628679323341	1628679323341
USER	SageMaker	72	START	1628679323352	1628679323352
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628679323332	1628679323352	OK	 
USER	SageMaker	70	END	1628679323331	1628679323353
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628679323343	1628679323354	OK	 
USER	SageMaker	71	END	1628679323341	1628679323354
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628679323353	1628679323364	OK	 
USER	SageMaker	72	END	1628679323352	1628679323365
USER	SageMaker	73	START	1628679323371	1628679323371
USER	SageMaker	74	START	1628679323381	1628679323381
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628679323372	1628679323392	OK	 
USER	SageMaker	73	END	1628679323371	1628679323393
USER	SageMaker	75	START	1628679323401	1628679323401
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628679323382	1628679323403	OK	 
USER	SageMaker	74	END	1628679323381	1628679323404
USER	SageMaker	76	START	1628679323411	1628679323411
USER	SageMaker	77	START	1628679323421	1628679323421
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628679323412	1628679323422	OK	 
USER	SageMaker	76	END	1628679323411	1628679323422
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628679323402	1628679323426	OK	 
USER	SageMaker	75	END	1628679323401	1628679323427
USER	SageMaker	78	START	1628679323441	1628679323441
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628679323422	1628679323442	OK	 
USER	SageMaker	77	END	1628679323421	1628679323443
USER	SageMaker	79	START	1628679323451	1628679323451
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628679323443	1628679323461	OK	 
USER	SageMaker	78	END	1628679323441	1628679323461
USER	SageMaker	80	START	1628679323471	1628679323471
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628679323453	1628679323476	OK	 
USER	SageMaker	79	END	1628679323451	1628679323477
USER	SageMaker	81	START	1628679323481	1628679323481
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628679323472	1628679323492	OK	 
USER	SageMaker	80	END	1628679323471	1628679323493
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628679323482	1628679323501	OK	 
USER	SageMaker	81	END	1628679323481	1628679323502
USER	SageMaker	82	START	1628679323506	1628679323506
USER	SageMaker	83	START	1628679323511	1628679323511
USER	SageMaker	84	START	1628679323521	1628679323521
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628679323507	1628679323530	OK	 
USER	SageMaker	82	END	1628679323506	1628679323531
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628679323513	1628679323534	OK	 
USER	SageMaker	83	END	1628679323511	1628679323534
USER	SageMaker	85	START	1628679323541	1628679323541
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628679323523	1628679323542	OK	 
USER	SageMaker	84	END	1628679323521	1628679323543
USER	SageMaker	86	START	1628679323551	1628679323551
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628679323542	1628679323552	OK	 
USER	SageMaker	85	END	1628679323541	1628679323553
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628679323552	1628679323565	OK	 
USER	SageMaker	86	END	1628679323551	1628679323566
USER	SageMaker	87	START	1628679323571	1628679323571
USER	SageMaker	88	START	1628679323581	1628679323581
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628679323572	1628679323583	OK	 
USER	SageMaker	87	END	1628679323571	1628679323583
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628679323582	1628679323595	OK	 
USER	SageMaker	88	END	1628679323581	1628679323596
USER	SageMaker	89	START	1628679323601	1628679323601
USER	SageMaker	90	START	1628679323611	1628679323611
USER	SageMaker	91	START	1628679323621	1628679323621
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628679323602	1628679323625	OK	 
USER	SageMaker	89	END	1628679323601	1628679323626
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628679323622	1628679323632	OK	 
USER	SageMaker	91	END	1628679323621	1628679323633
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628679323612	1628679323634	OK	 
USER	SageMaker	90	END	1628679323611	1628679323635
USER	SageMaker	92	START	1628679323641	1628679323641
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628679323642	1628679323651	OK	 
USER	SageMaker	93	START	1628679323651	1628679323651
USER	SageMaker	92	END	1628679323641	1628679323651
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628679323652	1628679323671	OK	 
USER	SageMaker	94	START	1628679323671	1628679323671
USER	SageMaker	93	END	1628679323651	1628679323672
USER	SageMaker	95	START	1628679323681	1628679323681
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628679323672	1628679323683	OK	 
USER	SageMaker	94	END	1628679323671	1628679323684
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628679323682	1628679323692	OK	 
USER	SageMaker	95	END	1628679323681	1628679323693
USER	SageMaker	96	START	1628679323701	1628679323701
USER	SageMaker	97	START	1628679323711	1628679323711
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628679323702	1628679323717	OK	 
USER	SageMaker	96	END	1628679323701	1628679323717
USER	SageMaker	98	START	1628679323721	1628679323721
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628679323713	1628679323723	OK	 
USER	SageMaker	97	END	1628679323711	1628679323724
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628679323722	1628679323735	OK	 
USER	SageMaker	98	END	1628679323721	1628679323736
USER	SageMaker	99	START	1628679323741	1628679323741
USER	SageMaker	100	START	1628679323751	1628679323751
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628679323742	1628679323755	OK	 
USER	SageMaker	99	END	1628679323741	1628679323756
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628679323752	1628679323765	OK	 
USER	SageMaker	100	END	1628679323751	1628679323766
USER	SageMaker	101	START	1628679323771	1628679323771
USER	SageMaker	102	START	1628679323781	1628679323781
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628679323772	1628679323786	OK	 
USER	SageMaker	101	END	1628679323771	1628679323787
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628679323782	1628679323795	OK	 
USER	SageMaker	102	END	1628679323781	1628679323796
USER	SageMaker	103	START	1628679323801	1628679323801
USER	SageMaker	104	START	1628679323811	1628679323811
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628679323802	1628679323815	OK	 
USER	SageMaker	103	END	1628679323801	1628679323815
USER	SageMaker	105	START	1628679323821	1628679323821
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628679323812	1628679323823	OK	 
USER	SageMaker	104	END	1628679323811	1628679323824
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628679323822	1628679323835	OK	 
USER	SageMaker	105	END	1628679323821	1628679323836
USER	SageMaker	106	START	1628679323841	1628679323841
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628679323842	1628679323851	OK	 
USER	SageMaker	107	START	1628679323851	1628679323851
USER	SageMaker	106	END	1628679323841	1628679323851
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628679323852	1628679323861	OK	 
USER	SageMaker	107	END	1628679323851	1628679323862
USER	SageMaker	108	START	1628679323871	1628679323871
USER	SageMaker	109	START	1628679323881	1628679323881
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628679323872	1628679323896	OK	 
USER	SageMaker	108	END	1628679323871	1628679323897
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628679323882	1628679323901	OK	 
USER	SageMaker	110	START	1628679323901	1628679323901
USER	SageMaker	109	END	1628679323881	1628679323901
USER	SageMaker	111	START	1628679323911	1628679323911
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628679323902	1628679323915	OK	 
USER	SageMaker	110	END	1628679323901	1628679323915
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628679323912	1628679323921	OK	 
USER	SageMaker	112	START	1628679323921	1628679323921
USER	SageMaker	111	END	1628679323911	1628679323922
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628679323922	1628679323936	OK	 
USER	SageMaker	112	END	1628679323921	1628679323936
USER	SageMaker	113	START	1628679323941	1628679323941
USER	SageMaker	114	START	1628679323951	1628679323951
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628679323942	1628679323951	OK	 
USER	SageMaker	113	END	1628679323941	1628679323952
USER	SageMaker	115	START	1628679323971	1628679323971
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628679323952	1628679323975	OK	 
USER	SageMaker	114	END	1628679323951	1628679323976
USER	SageMaker	116	START	1628679323981	1628679323981
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628679323972	1628679323985	OK	 
USER	SageMaker	115	END	1628679323971	1628679323986
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628679323982	1628679323995	OK	 
USER	SageMaker	116	END	1628679323981	1628679323996
USER	SageMaker	117	START	1628679324001	1628679324001
USER	SageMaker	118	START	1628679324011	1628679324011
USER	SageMaker	119	START	1628679324021	1628679324021
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628679324002	1628679324023	OK	 
USER	SageMaker	117	END	1628679324001	1628679324024
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628679324013	1628679324025	OK	 
USER	SageMaker	118	END	1628679324011	1628679324026
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628679324023	1628679324037	OK	 
USER	SageMaker	119	END	1628679324021	1628679324037
USER	SageMaker	120	START	1628679324041	1628679324041
USER	SageMaker	121	START	1628679324051	1628679324051
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628679324042	1628679324052	OK	 
USER	SageMaker	120	END	1628679324041	1628679324053
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628679324052	1628679324061	OK	 
USER	SageMaker	121	END	1628679324051	1628679324062
USER	SageMaker	122	START	1628679324071	1628679324071
USER	SageMaker	123	START	1628679324081	1628679324081
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628679324072	1628679324092	OK	 
USER	SageMaker	122	END	1628679324071	1628679324092
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628679324082	1628679324092	OK	 
USER	SageMaker	123	END	1628679324081	1628679324093
USER	SageMaker	124	START	1628679324101	1628679324101
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628679324102	1628679324111	OK	 
USER	SageMaker	124	END	1628679324101	1628679324111
USER	SageMaker	125	START	1628679324111	1628679324111
USER	SageMaker	126	START	1628679324121	1628679324121
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628679324112	1628679324125	OK	 
USER	SageMaker	125	END	1628679324111	1628679324125
USER	SageMaker	127	START	1628679324141	1628679324141
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628679324122	1628679324141	OK	 
USER	SageMaker	126	END	1628679324121	1628679324141
USER	SageMaker	128	START	1628679324151	1628679324151
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628679324141	1628679324153	OK	 
USER	SageMaker	127	END	1628679324141	1628679324154
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628679324152	1628679324164	OK	 
USER	SageMaker	128	END	1628679324151	1628679324165
USER	SageMaker	129	START	1628679324171	1628679324171
USER	SageMaker	130	START	1628679324181	1628679324181
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628679324172	1628679324184	OK	 
USER	SageMaker	129	END	1628679324171	1628679324185
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628679324182	1628679324192	OK	 
USER	SageMaker	130	END	1628679324181	1628679324193
USER	SageMaker	131	START	1628679324201	1628679324201
USER	SageMaker	132	START	1628679324211	1628679324211
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628679324202	1628679324212	OK	 
USER	SageMaker	131	END	1628679324201	1628679324213
USER	SageMaker	133	START	1628679324221	1628679324221
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628679324212	1628679324222	OK	 
USER	SageMaker	132	END	1628679324211	1628679324222
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628679324222	1628679324236	OK	 
USER	SageMaker	133	END	1628679324221	1628679324236
USER	SageMaker	134	START	1628679324241	1628679324241
USER	SageMaker	135	START	1628679324252	1628679324252
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628679324242	1628679324256	OK	 
USER	SageMaker	134	END	1628679324241	1628679324257
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628679324253	1628679324263	OK	 
USER	SageMaker	135	END	1628679324252	1628679324263
USER	SageMaker	136	START	1628679324271	1628679324271
USER	SageMaker	137	START	1628679324281	1628679324281
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628679324272	1628679324285	OK	 
USER	SageMaker	136	END	1628679324271	1628679324285
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628679324282	1628679324291	OK	 
USER	SageMaker	137	END	1628679324281	1628679324291
USER	SageMaker	138	START	1628679324301	1628679324301
USER	SageMaker	139	START	1628679324311	1628679324311
USER	SageMaker	140	START	1628679324321	1628679324321
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628679324312	1628679324323	OK	 
USER	SageMaker	139	END	1628679324311	1628679324324
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628679324302	1628679324325	OK	 
USER	SageMaker	138	END	1628679324301	1628679324325
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628679324322	1628679324332	OK	 
USER	SageMaker	140	END	1628679324321	1628679324332
USER	SageMaker	141	START	1628679324341	1628679324341
USER	SageMaker	142	START	1628679324351	1628679324351
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628679324352	1628679324361	OK	 
USER	SageMaker	142	END	1628679324351	1628679324362
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628679324342	1628679324363	OK	 
USER	SageMaker	141	END	1628679324341	1628679324363
USER	SageMaker	143	START	1628679324371	1628679324371
USER	SageMaker	144	START	1628679324381	1628679324381
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628679324372	1628679324385	OK	 
USER	SageMaker	143	END	1628679324371	1628679324386
USER	SageMaker	145	START	1628679324401	1628679324401
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628679324382	1628679324402	OK	 
USER	SageMaker	144	END	1628679324381	1628679324403
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628679324402	1628679324411	OK	 
USER	SageMaker	146	START	1628679324411	1628679324411
USER	SageMaker	145	END	1628679324401	1628679324411
USER	SageMaker	147	START	1628679324421	1628679324421
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628679324412	1628679324430	OK	 
USER	SageMaker	146	END	1628679324411	1628679324431
