RUN	GenericSageMakerScenario	1628679131-ml.m5.large-1-60TPS	1628679133774	 	3.2.0
USER	SageMaker	648	END	1628679146842	1628679146853
REQUEST	649		SageMaker-LEARNING-model-simulator-1	1628679146853	1628679146863	OK	 
USER	SageMaker	649	END	1628679146852	1628679146864
USER	SageMaker	650	START	1628679146872	1628679146872
REQUEST	650		SageMaker-LEARNING-model-simulator-1	1628679146873	1628679146886	OK	 
USER	SageMaker	650	END	1628679146872	1628679146887
USER	SageMaker	651	START	1628679146893	1628679146893
USER	SageMaker	652	START	1628679146903	1628679146903
REQUEST	651		SageMaker-LEARNING-model-simulator-1	1628679146893	1628679146905	OK	 
USER	SageMaker	651	END	1628679146893	1628679146906
REQUEST	652		SageMaker-LEARNING-model-simulator-1	1628679146904	1628679146913	OK	 
USER	SageMaker	652	END	1628679146903	1628679146914
USER	SageMaker	653	START	1628679146922	1628679146922
REQUEST	653		SageMaker-LEARNING-model-simulator-1	1628679146923	1628679146933	OK	 
USER	SageMaker	653	END	1628679146922	1628679146934
USER	SageMaker	654	START	1628679146942	1628679146942
USER	SageMaker	655	START	1628679146952	1628679146952
REQUEST	654		SageMaker-LEARNING-model-simulator-1	1628679146943	1628679146958	OK	 
USER	SageMaker	654	END	1628679146942	1628679146958
REQUEST	655		SageMaker-LEARNING-model-simulator-1	1628679146953	1628679146965	OK	 
USER	SageMaker	655	END	1628679146952	1628679146966
USER	SageMaker	656	START	1628679146972	1628679146972
REQUEST	656		SageMaker-LEARNING-model-simulator-1	1628679146973	1628679146986	OK	 
USER	SageMaker	656	END	1628679146972	1628679146986
USER	SageMaker	657	START	1628679146993	1628679146993
USER	SageMaker	658	START	1628679147003	1628679147003
REQUEST	657		SageMaker-LEARNING-model-simulator-1	1628679146994	1628679147005	OK	 
USER	SageMaker	657	END	1628679146993	1628679147006
REQUEST	658		SageMaker-LEARNING-model-simulator-1	1628679147004	1628679147015	OK	 
USER	SageMaker	658	END	1628679147003	1628679147016
USER	SageMaker	659	START	1628679147022	1628679147022
REQUEST	659		SageMaker-LEARNING-model-simulator-1	1628679147023	1628679147039	OK	 
USER	SageMaker	659	END	1628679147022	1628679147040
USER	SageMaker	660	START	1628679147042	1628679147042
USER	SageMaker	661	START	1628679147052	1628679147052
REQUEST	660		SageMaker-LEARNING-model-simulator-1	1628679147043	1628679147055	OK	 
USER	SageMaker	660	END	1628679147042	1628679147056
REQUEST	661		SageMaker-LEARNING-model-simulator-1	1628679147053	1628679147063	OK	 
USER	SageMaker	661	END	1628679147052	1628679147063
USER	SageMaker	662	START	1628679147073	1628679147073
REQUEST	662		SageMaker-LEARNING-model-simulator-1	1628679147073	1628679147092	OK	 
USER	SageMaker	662	END	1628679147073	1628679147092
USER	SageMaker	663	START	1628679147093	1628679147093
USER	SageMaker	664	START	1628679147102	1628679147102
REQUEST	663		SageMaker-LEARNING-model-simulator-1	1628679147094	1628679147109	OK	 
USER	SageMaker	663	END	1628679147093	1628679147110
REQUEST	664		SageMaker-LEARNING-model-simulator-1	1628679147103	1628679147113	OK	 
USER	SageMaker	664	END	1628679147102	1628679147114
USER	SageMaker	665	START	1628679147122	1628679147122
REQUEST	665		SageMaker-LEARNING-model-simulator-1	1628679147123	1628679147135	OK	 
USER	SageMaker	665	END	1628679147122	1628679147136
USER	SageMaker	666	START	1628679147142	1628679147142
USER	SageMaker	667	START	1628679147152	1628679147152
REQUEST	666		SageMaker-LEARNING-model-simulator-1	1628679147143	1628679147158	OK	 
USER	SageMaker	666	END	1628679147142	1628679147159
REQUEST	667		SageMaker-LEARNING-model-simulator-1	1628679147153	1628679147164	OK	 
USER	SageMaker	667	END	1628679147152	1628679147164
USER	SageMaker	668	START	1628679147173	1628679147173
REQUEST	668		SageMaker-LEARNING-model-simulator-1	1628679147174	1628679147188	OK	 
USER	SageMaker	668	END	1628679147173	1628679147189
USER	SageMaker	669	START	1628679147193	1628679147193
USER	SageMaker	670	START	1628679147202	1628679147202
REQUEST	669		SageMaker-LEARNING-model-simulator-1	1628679147194	1628679147205	OK	 
USER	SageMaker	669	END	1628679147193	1628679147205
REQUEST	670		SageMaker-LEARNING-model-simulator-1	1628679147203	1628679147213	OK	 
USER	SageMaker	670	END	1628679147202	1628679147214
USER	SageMaker	671	START	1628679147222	1628679147222
REQUEST	671		SageMaker-LEARNING-model-simulator-1	1628679147223	1628679147236	OK	 
USER	SageMaker	671	END	1628679147222	1628679147237
USER	SageMaker	672	START	1628679147242	1628679147242
USER	SageMaker	673	START	1628679147253	1628679147253
REQUEST	672		SageMaker-LEARNING-model-simulator-1	1628679147243	1628679147254	OK	 
USER	SageMaker	672	END	1628679147242	1628679147255
REQUEST	673		SageMaker-LEARNING-model-simulator-1	1628679147254	1628679147265	OK	 
USER	SageMaker	673	END	1628679147253	1628679147266
USER	SageMaker	674	START	1628679147273	1628679147273
REQUEST	674		SageMaker-LEARNING-model-simulator-1	1628679147274	1628679147285	OK	 
USER	SageMaker	674	END	1628679147273	1628679147286
USER	SageMaker	675	START	1628679147292	1628679147292
USER	SageMaker	676	START	1628679147302	1628679147302
REQUEST	675		SageMaker-LEARNING-model-simulator-1	1628679147293	1628679147305	OK	 
USER	SageMaker	675	END	1628679147292	1628679147306
REQUEST	676		SageMaker-LEARNING-model-simulator-1	1628679147303	1628679147314	OK	 
USER	SageMaker	676	END	1628679147302	1628679147315
USER	SageMaker	677	START	1628679147322	1628679147322
REQUEST	677		SageMaker-LEARNING-model-simulator-1	1628679147323	1628679147338	OK	 
USER	SageMaker	677	END	1628679147322	1628679147339
USER	SageMaker	678	START	1628679147343	1628679147343
USER	SageMaker	679	START	1628679147353	1628679147353
REQUEST	678		SageMaker-LEARNING-model-simulator-1	1628679147344	1628679147354	OK	 
USER	SageMaker	678	END	1628679147343	1628679147355
REQUEST	679		SageMaker-LEARNING-model-simulator-1	1628679147354	1628679147367	OK	 
USER	SageMaker	679	END	1628679147353	1628679147368
USER	SageMaker	680	START	1628679147372	1628679147372
REQUEST	680		SageMaker-LEARNING-model-simulator-1	1628679147373	1628679147385	OK	 
USER	SageMaker	680	END	1628679147372	1628679147386
USER	SageMaker	681	START	1628679147396	1628679147396
USER	SageMaker	682	START	1628679147402	1628679147402
REQUEST	681		SageMaker-LEARNING-model-simulator-1	1628679147397	1628679147408	OK	 
USER	SageMaker	681	END	1628679147396	1628679147409
REQUEST	682		SageMaker-LEARNING-model-simulator-1	1628679147403	1628679147413	OK	 
USER	SageMaker	682	END	1628679147402	1628679147413
USER	SageMaker	683	START	1628679147423	1628679147423
REQUEST	683		SageMaker-LEARNING-model-simulator-1	1628679147424	1628679147435	OK	 
USER	SageMaker	683	END	1628679147423	1628679147436
USER	SageMaker	684	START	1628679147443	1628679147443
USER	SageMaker	685	START	1628679147453	1628679147453
REQUEST	684		SageMaker-LEARNING-model-simulator-1	1628679147444	1628679147455	OK	 
USER	SageMaker	684	END	1628679147443	1628679147456
REQUEST	685		SageMaker-LEARNING-model-simulator-1	1628679147454	1628679147464	OK	 
USER	SageMaker	685	END	1628679147453	1628679147465
USER	SageMaker	686	START	1628679147472	1628679147472
REQUEST	686		SageMaker-LEARNING-model-simulator-1	1628679147473	1628679147483	OK	 
USER	SageMaker	686	END	1628679147472	1628679147484
USER	SageMaker	687	START	1628679147492	1628679147492
USER	SageMaker	688	START	1628679147502	1628679147502
REQUEST	687		SageMaker-LEARNING-model-simulator-1	1628679147493	1628679147510	OK	 
USER	SageMaker	687	END	1628679147492	1628679147510
REQUEST	688		SageMaker-LEARNING-model-simulator-1	1628679147503	1628679147514	OK	 
USER	SageMaker	688	END	1628679147502	1628679147514
USER	SageMaker	689	START	1628679147523	1628679147523
REQUEST	689		SageMaker-LEARNING-model-simulator-1	1628679147524	1628679147535	OK	 
USER	SageMaker	689	END	1628679147523	1628679147536
USER	SageMaker	690	START	1628679147543	1628679147543
USER	SageMaker	691	START	1628679147552	1628679147552
REQUEST	690		SageMaker-LEARNING-model-simulator-1	1628679147544	1628679147554	OK	 
USER	SageMaker	690	END	1628679147543	1628679147555
REQUEST	691		SageMaker-LEARNING-model-simulator-1	1628679147553	1628679147566	OK	 
USER	SageMaker	691	END	1628679147552	1628679147567
USER	SageMaker	692	START	1628679147572	1628679147572
USER	SageMaker	693	START	1628679147592	1628679147592
REQUEST	692		SageMaker-LEARNING-model-simulator-1	1628679147573	1628679147598	OK	 
USER	SageMaker	692	END	1628679147572	1628679147599
USER	SageMaker	694	START	1628679147603	1628679147603
REQUEST	693		SageMaker-LEARNING-model-simulator-1	1628679147593	1628679147604	OK	 
USER	SageMaker	693	END	1628679147592	1628679147604
REQUEST	694		SageMaker-LEARNING-model-simulator-1	1628679147604	1628679147614	OK	 
USER	SageMaker	694	END	1628679147603	1628679147615
USER	SageMaker	695	START	1628679147623	1628679147623
REQUEST	695		SageMaker-LEARNING-model-simulator-1	1628679147624	1628679147636	OK	 
USER	SageMaker	695	END	1628679147623	1628679147636
USER	SageMaker	696	START	1628679147642	1628679147642
USER	SageMaker	697	START	1628679147652	1628679147652
REQUEST	696		SageMaker-LEARNING-model-simulator-1	1628679147643	1628679147657	OK	 
USER	SageMaker	696	END	1628679147642	1628679147657
REQUEST	697		SageMaker-LEARNING-model-simulator-1	1628679147653	1628679147667	OK	 
USER	SageMaker	697	END	1628679147652	1628679147668
USER	SageMaker	698	START	1628679147672	1628679147672
REQUEST	698		SageMaker-LEARNING-model-simulator-1	1628679147673	1628679147684	OK	 
USER	SageMaker	698	END	1628679147672	1628679147684
USER	SageMaker	699	START	1628679147693	1628679147693
USER	SageMaker	700	START	1628679147703	1628679147703
REQUEST	699		SageMaker-LEARNING-model-simulator-1	1628679147693	1628679147704	OK	 
USER	SageMaker	699	END	1628679147693	1628679147705
REQUEST	700		SageMaker-LEARNING-model-simulator-1	1628679147704	1628679147713	OK	 
USER	SageMaker	700	END	1628679147703	1628679147713
USER	SageMaker	701	START	1628679147722	1628679147722
REQUEST	701		SageMaker-LEARNING-model-simulator-1	1628679147723	1628679147733	OK	 
USER	SageMaker	701	END	1628679147722	1628679147734
USER	SageMaker	702	START	1628679147742	1628679147742
USER	SageMaker	703	START	1628679147752	1628679147752
REQUEST	702		SageMaker-LEARNING-model-simulator-1	1628679147743	1628679147753	OK	 
USER	SageMaker	702	END	1628679147742	1628679147754
REQUEST	703		SageMaker-LEARNING-model-simulator-1	1628679147753	1628679147768	OK	 
USER	SageMaker	703	END	1628679147752	1628679147769
USER	SageMaker	704	START	1628679147773	1628679147773
REQUEST	704		SageMaker-LEARNING-model-simulator-1	1628679147773	1628679147785	OK	 
USER	SageMaker	704	END	1628679147773	1628679147785
USER	SageMaker	705	START	1628679147793	1628679147793
USER	SageMaker	706	START	1628679147803	1628679147803
REQUEST	705		SageMaker-LEARNING-model-simulator-1	1628679147794	1628679147806	OK	 
USER	SageMaker	705	END	1628679147793	1628679147807
REQUEST	706		SageMaker-LEARNING-model-simulator-1	1628679147804	1628679147814	OK	 
USER	SageMaker	706	END	1628679147803	1628679147815
USER	SageMaker	707	START	1628679147822	1628679147822
REQUEST	707		SageMaker-LEARNING-model-simulator-1	1628679147823	1628679147834	OK	 
USER	SageMaker	707	END	1628679147822	1628679147835
USER	SageMaker	708	START	1628679147842	1628679147842
USER	SageMaker	709	START	1628679147852	1628679147852
REQUEST	708		SageMaker-LEARNING-model-simulator-1	1628679147843	1628679147855	OK	 
USER	SageMaker	708	END	1628679147842	1628679147856
REQUEST	709		SageMaker-LEARNING-model-simulator-1	1628679147853	1628679147866	OK	 
USER	SageMaker	709	END	1628679147852	1628679147867
USER	SageMaker	710	START	1628679147873	1628679147873
REQUEST	710		SageMaker-LEARNING-model-simulator-1	1628679147874	1628679147887	OK	 
USER	SageMaker	710	END	1628679147873	1628679147887
USER	SageMaker	711	START	1628679147893	1628679147893
USER	SageMaker	712	START	1628679147902	1628679147902
REQUEST	711		SageMaker-LEARNING-model-simulator-1	1628679147894	1628679147907	OK	 
USER	SageMaker	711	END	1628679147893	1628679147908
REQUEST	712		SageMaker-LEARNING-model-simulator-1	1628679147903	1628679147916	OK	 
USER	SageMaker	712	END	1628679147902	1628679147917
USER	SageMaker	713	START	1628679147922	1628679147922
REQUEST	713		SageMaker-LEARNING-model-simulator-1	1628679147923	1628679147935	OK	 
USER	SageMaker	713	END	1628679147922	1628679147936
USER	SageMaker	714	START	1628679147942	1628679147942
USER	SageMaker	715	START	1628679147953	1628679147953
REQUEST	714		SageMaker-LEARNING-model-simulator-1	1628679147943	1628679147956	OK	 
USER	SageMaker	714	END	1628679147942	1628679147957
REQUEST	715		SageMaker-LEARNING-model-simulator-1	1628679147953	1628679147965	OK	 
USER	SageMaker	715	END	1628679147953	1628679147966
USER	SageMaker	716	START	1628679147973	1628679147973
REQUEST	716		SageMaker-LEARNING-model-simulator-1	1628679147974	1628679147983	OK	 
USER	SageMaker	716	END	1628679147973	1628679147984
USER	SageMaker	717	START	1628679147992	1628679147992
USER	SageMaker	718	START	1628679148002	1628679148002
REQUEST	717		SageMaker-LEARNING-model-simulator-1	1628679147993	1628679148004	OK	 
USER	SageMaker	717	END	1628679147992	1628679148004
REQUEST	718		SageMaker-LEARNING-model-simulator-1	1628679148003	1628679148015	OK	 
USER	SageMaker	718	END	1628679148002	1628679148015
USER	SageMaker	719	START	1628679148022	1628679148022
REQUEST	719		SageMaker-LEARNING-model-simulator-1	1628679148023	1628679148035	OK	 
USER	SageMaker	719	END	1628679148022	1628679148036
USER	SageMaker	720	START	1628679148043	1628679148043
USER	SageMaker	721	START	1628679148053	1628679148053
REQUEST	720		SageMaker-LEARNING-model-simulator-1	1628679148044	1628679148055	OK	 
USER	SageMaker	720	END	1628679148043	1628679148056
REQUEST	721		SageMaker-LEARNING-model-simulator-1	1628679148054	1628679148067	OK	 
USER	SageMaker	721	END	1628679148053	1628679148067
USER	SageMaker	722	START	1628679148072	1628679148072
REQUEST	722		SageMaker-LEARNING-model-simulator-1	1628679148073	1628679148083	OK	 
USER	SageMaker	722	END	1628679148072	1628679148084
USER	SageMaker	723	START	1628679148092	1628679148092
USER	SageMaker	724	START	1628679148102	1628679148102
REQUEST	723		SageMaker-LEARNING-model-simulator-1	1628679148093	1628679148107	OK	 
USER	SageMaker	723	END	1628679148092	1628679148108
REQUEST	724		SageMaker-LEARNING-model-simulator-1	1628679148103	1628679148117	OK	 
USER	SageMaker	724	END	1628679148102	1628679148117
USER	SageMaker	725	START	1628679148123	1628679148123
REQUEST	725		SageMaker-LEARNING-model-simulator-1	1628679148124	1628679148134	OK	 
USER	SageMaker	725	END	1628679148123	1628679148135
USER	SageMaker	726	START	1628679148143	1628679148143
USER	SageMaker	727	START	1628679148152	1628679148152
REQUEST	726		SageMaker-LEARNING-model-simulator-1	1628679148144	1628679148160	OK	 
USER	SageMaker	726	END	1628679148143	1628679148161
REQUEST	727		SageMaker-LEARNING-model-simulator-1	1628679148153	1628679148166	OK	 
USER	SageMaker	727	END	1628679148152	1628679148166
USER	SageMaker	728	START	1628679148172	1628679148172
REQUEST	728		SageMaker-LEARNING-model-simulator-1	1628679148173	1628679148183	OK	 
USER	SageMaker	728	END	1628679148172	1628679148184
USER	SageMaker	729	START	1628679148193	1628679148193
USER	SageMaker	730	START	1628679148203	1628679148203
REQUEST	729		SageMaker-LEARNING-model-simulator-1	1628679148194	1628679148208	OK	 
USER	SageMaker	729	END	1628679148193	1628679148209
REQUEST	730		SageMaker-LEARNING-model-simulator-1	1628679148204	1628679148213	OK	 
USER	SageMaker	730	END	1628679148203	1628679148214
USER	SageMaker	731	START	1628679148222	1628679148222
REQUEST	731		SageMaker-LEARNING-model-simulator-1	1628679148223	1628679148233	OK	 
USER	SageMaker	731	END	1628679148222	1628679148234
USER	SageMaker	732	START	1628679148242	1628679148242
USER	SageMaker	733	START	1628679148252	1628679148252
REQUEST	732		SageMaker-LEARNING-model-simulator-1	1628679148243	1628679148253	OK	 
USER	SageMaker	732	END	1628679148242	1628679148254
REQUEST	733		SageMaker-LEARNING-model-simulator-1	1628679148253	1628679148263	OK	 
USER	SageMaker	733	END	1628679148252	1628679148264
USER	SageMaker	734	START	1628679148273	1628679148273
REQUEST	734		SageMaker-LEARNING-model-simulator-1	1628679148273	1628679148285	OK	 
USER	SageMaker	734	END	1628679148273	1628679148286
USER	SageMaker	735	START	1628679148293	1628679148293
USER	SageMaker	736	START	1628679148303	1628679148303
REQUEST	735		SageMaker-LEARNING-model-simulator-1	1628679148294	1628679148304	OK	 
USER	SageMaker	735	END	1628679148293	1628679148305
REQUEST	736		SageMaker-LEARNING-model-simulator-1	1628679148304	1628679148313	OK	 
USER	SageMaker	736	END	1628679148303	1628679148314
USER	SageMaker	737	START	1628679148322	1628679148322
REQUEST	737		SageMaker-LEARNING-model-simulator-1	1628679148323	1628679148334	OK	 
USER	SageMaker	737	END	1628679148322	1628679148335
USER	SageMaker	738	START	1628679148342	1628679148342
REQUEST	738		SageMaker-LEARNING-model-simulator-1	1628679148343	1628679148353	OK	 
USER	SageMaker	738	END	1628679148342	1628679148353
USER	SageMaker	739	START	1628679148356	1628679148356
REQUEST	739		SageMaker-LEARNING-model-simulator-1	1628679148357	1628679148369	OK	 
USER	SageMaker	739	END	1628679148356	1628679148370
USER	SageMaker	740	START	1628679148372	1628679148372
REQUEST	740		SageMaker-LEARNING-model-simulator-1	1628679148373	1628679148384	OK	 
USER	SageMaker	740	END	1628679148372	1628679148385
USER	SageMaker	741	START	1628679148393	1628679148393
USER	SageMaker	742	START	1628679148403	1628679148403
REQUEST	741		SageMaker-LEARNING-model-simulator-1	1628679148394	1628679148404	OK	 
USER	SageMaker	741	END	1628679148393	1628679148404
REQUEST	742		SageMaker-LEARNING-model-simulator-1	1628679148404	1628679148413	OK	 
USER	SageMaker	742	END	1628679148403	1628679148414
USER	SageMaker	743	START	1628679148422	1628679148422
REQUEST	743		SageMaker-LEARNING-model-simulator-1	1628679148423	1628679148436	OK	 
USER	SageMaker	743	END	1628679148422	1628679148437
USER	SageMaker	744	START	1628679148442	1628679148442
USER	SageMaker	745	START	1628679148452	1628679148452
REQUEST	744		SageMaker-LEARNING-model-simulator-1	1628679148443	1628679148452	OK	 
USER	SageMaker	744	END	1628679148442	1628679148453
REQUEST	745		SageMaker-LEARNING-model-simulator-1	1628679148453	1628679148463	OK	 
USER	SageMaker	745	END	1628679148452	1628679148464
USER	SageMaker	746	START	1628679148473	1628679148473
REQUEST	746		SageMaker-LEARNING-model-simulator-1	1628679148473	1628679148485	OK	 
USER	SageMaker	746	END	1628679148473	1628679148486
USER	SageMaker	747	START	1628679148493	1628679148493
USER	SageMaker	748	START	1628679148503	1628679148503
REQUEST	747		SageMaker-LEARNING-model-simulator-1	1628679148494	1628679148510	OK	 
USER	SageMaker	747	END	1628679148493	1628679148511
REQUEST	748		SageMaker-LEARNING-model-simulator-1	1628679148504	1628679148515	OK	 
USER	SageMaker	748	END	1628679148503	1628679148515
USER	SageMaker	749	START	1628679148522	1628679148522
REQUEST	749		SageMaker-LEARNING-model-simulator-1	1628679148523	1628679148535	OK	 
USER	SageMaker	749	END	1628679148522	1628679148536
USER	SageMaker	750	START	1628679148542	1628679148542
USER	SageMaker	751	START	1628679148553	1628679148553
REQUEST	750		SageMaker-LEARNING-model-simulator-1	1628679148543	1628679148557	OK	 
USER	SageMaker	750	END	1628679148542	1628679148557
REQUEST	751		SageMaker-LEARNING-model-simulator-1	1628679148553	1628679148564	OK	 
USER	SageMaker	751	END	1628679148553	1628679148565
USER	SageMaker	752	START	1628679148573	1628679148573
REQUEST	752		SageMaker-LEARNING-model-simulator-1	1628679148574	1628679148589	OK	 
USER	SageMaker	752	END	1628679148573	1628679148590
USER	SageMaker	753	START	1628679148592	1628679148592
USER	SageMaker	754	START	1628679148602	1628679148602
REQUEST	753		SageMaker-LEARNING-model-simulator-1	1628679148593	1628679148608	OK	 
USER	SageMaker	753	END	1628679148592	1628679148608
REQUEST	754		SageMaker-LEARNING-model-simulator-1	1628679148603	1628679148619	OK	 
USER	SageMaker	754	END	1628679148602	1628679148620
USER	SageMaker	755	START	1628679148622	1628679148622
REQUEST	755		SageMaker-LEARNING-model-simulator-1	1628679148623	1628679148633	OK	 
USER	SageMaker	755	END	1628679148622	1628679148634
USER	SageMaker	756	START	1628679148643	1628679148643
USER	SageMaker	757	START	1628679148653	1628679148653
REQUEST	756		SageMaker-LEARNING-model-simulator-1	1628679148643	1628679148655	OK	 
USER	SageMaker	756	END	1628679148643	1628679148656
REQUEST	757		SageMaker-LEARNING-model-simulator-1	1628679148654	1628679148666	OK	 
USER	SageMaker	757	END	1628679148653	1628679148667
USER	SageMaker	758	START	1628679148673	1628679148673
REQUEST	758		SageMaker-LEARNING-model-simulator-1	1628679148674	1628679148686	OK	 
USER	SageMaker	758	END	1628679148673	1628679148687
USER	SageMaker	759	START	1628679148692	1628679148692
USER	SageMaker	760	START	1628679148702	1628679148702
REQUEST	759		SageMaker-LEARNING-model-simulator-1	1628679148693	1628679148704	OK	 
USER	SageMaker	759	END	1628679148692	1628679148704
REQUEST	760		SageMaker-LEARNING-model-simulator-1	1628679148703	1628679148714	OK	 
USER	SageMaker	760	END	1628679148702	1628679148714
USER	SageMaker	761	START	1628679148722	1628679148722
REQUEST	761		SageMaker-LEARNING-model-simulator-1	1628679148723	1628679148740	OK	 
USER	SageMaker	761	END	1628679148722	1628679148741
USER	SageMaker	762	START	1628679148743	1628679148743
USER	SageMaker	763	START	1628679148753	1628679148753
REQUEST	762		SageMaker-LEARNING-model-simulator-1	1628679148744	1628679148755	OK	 
USER	SageMaker	762	END	1628679148743	1628679148756
REQUEST	763		SageMaker-LEARNING-model-simulator-1	1628679148754	1628679148764	OK	 
USER	SageMaker	763	END	1628679148753	1628679148765
USER	SageMaker	764	START	1628679148772	1628679148772
REQUEST	764		SageMaker-LEARNING-model-simulator-1	1628679148773	1628679148783	OK	 
USER	SageMaker	764	END	1628679148772	1628679148784
USER	SageMaker	765	START	1628679148792	1628679148792
USER	SageMaker	766	START	1628679148802	1628679148802
REQUEST	765		SageMaker-LEARNING-model-simulator-1	1628679148793	1628679148807	OK	 
USER	SageMaker	765	END	1628679148792	1628679148807
REQUEST	766		SageMaker-LEARNING-model-simulator-1	1628679148803	1628679148820	OK	 
USER	SageMaker	766	END	1628679148802	1628679148821
USER	SageMaker	767	START	1628679148823	1628679148823
REQUEST	767		SageMaker-LEARNING-model-simulator-1	1628679148823	1628679148835	OK	 
USER	SageMaker	767	END	1628679148823	1628679148836
USER	SageMaker	768	START	1628679148843	1628679148843
USER	SageMaker	769	START	1628679148853	1628679148853
REQUEST	768		SageMaker-LEARNING-model-simulator-1	1628679148844	1628679148855	OK	 
USER	SageMaker	768	END	1628679148843	1628679148857
REQUEST	769		SageMaker-LEARNING-model-simulator-1	1628679148854	1628679148864	OK	 
USER	SageMaker	769	END	1628679148853	1628679148865
USER	SageMaker	770	START	1628679148872	1628679148872
REQUEST	770		SageMaker-LEARNING-model-simulator-1	1628679148873	1628679148887	OK	 
USER	SageMaker	770	END	1628679148872	1628679148888
USER	SageMaker	771	START	1628679148892	1628679148892
USER	SageMaker	772	START	1628679148903	1628679148903
REQUEST	771		SageMaker-LEARNING-model-simulator-1	1628679148893	1628679148904	OK	 
USER	SageMaker	771	END	1628679148892	1628679148905
REQUEST	772		SageMaker-LEARNING-model-simulator-1	1628679148903	1628679148914	OK	 
USER	SageMaker	772	END	1628679148903	1628679148915
USER	SageMaker	773	START	1628679148923	1628679148923
REQUEST	773		SageMaker-LEARNING-model-simulator-1	1628679148923	1628679148934	OK	 
USER	SageMaker	773	END	1628679148923	1628679148935
USER	SageMaker	774	START	1628679148942	1628679148942
USER	SageMaker	775	START	1628679148952	1628679148952
REQUEST	774		SageMaker-LEARNING-model-simulator-1	1628679148943	1628679148957	OK	 
USER	SageMaker	774	END	1628679148942	1628679148957
REQUEST	775		SageMaker-LEARNING-model-simulator-1	1628679148953	1628679148963	OK	 
USER	SageMaker	775	END	1628679148952	1628679148964
USER	SageMaker	776	START	1628679148972	1628679148972
REQUEST	776		SageMaker-LEARNING-model-simulator-1	1628679148973	1628679148983	OK	 
USER	SageMaker	776	END	1628679148972	1628679148984
USER	SageMaker	777	START	1628679148993	1628679148993
USER	SageMaker	778	START	1628679149003	1628679149003
REQUEST	777		SageMaker-LEARNING-model-simulator-1	1628679148993	1628679149010	OK	 
USER	SageMaker	777	END	1628679148993	1628679149011
REQUEST	778		SageMaker-LEARNING-model-simulator-1	1628679149004	1628679149015	OK	 
USER	SageMaker	778	END	1628679149003	1628679149016
USER	SageMaker	779	START	1628679149022	1628679149022
REQUEST	779		SageMaker-LEARNING-model-simulator-1	1628679149023	1628679149034	OK	 
USER	SageMaker	779	END	1628679149022	1628679149035
USER	SageMaker	780	START	1628679149044	1628679149044
USER	SageMaker	781	START	1628679149052	1628679149052
REQUEST	780		SageMaker-LEARNING-model-simulator-1	1628679149045	1628679149055	OK	 
USER	SageMaker	780	END	1628679149044	1628679149056
REQUEST	781		SageMaker-LEARNING-model-simulator-1	1628679149053	1628679149063	OK	 
USER	SageMaker	781	END	1628679149052	1628679149064
USER	SageMaker	782	START	1628679149073	1628679149073
REQUEST	782		SageMaker-LEARNING-model-simulator-1	1628679149074	1628679149085	OK	 
USER	SageMaker	782	END	1628679149073	1628679149086
USER	SageMaker	783	START	1628679149093	1628679149093
USER	SageMaker	784	START	1628679149102	1628679149102
REQUEST	783		SageMaker-LEARNING-model-simulator-1	1628679149094	1628679149103	OK	 
USER	SageMaker	783	END	1628679149093	1628679149103
REQUEST	784		SageMaker-LEARNING-model-simulator-1	1628679149103	1628679149112	OK	 
USER	SageMaker	784	END	1628679149102	1628679149112
USER	SageMaker	785	START	1628679149122	1628679149122
REQUEST	785		SageMaker-LEARNING-model-simulator-1	1628679149123	1628679149133	OK	 
USER	SageMaker	785	END	1628679149122	1628679149134
USER	SageMaker	786	START	1628679149142	1628679149142
USER	SageMaker	787	START	1628679149153	1628679149153
REQUEST	786		SageMaker-LEARNING-model-simulator-1	1628679149143	1628679149155	OK	 
USER	SageMaker	786	END	1628679149142	1628679149155
REQUEST	787		SageMaker-LEARNING-model-simulator-1	1628679149153	1628679149164	OK	 
USER	SageMaker	787	END	1628679149153	1628679149165
USER	SageMaker	788	START	1628679149173	1628679149173
REQUEST	788		SageMaker-LEARNING-model-simulator-1	1628679149174	1628679149186	OK	 
USER	SageMaker	788	END	1628679149173	1628679149186
USER	SageMaker	789	START	1628679149192	1628679149192
USER	SageMaker	790	START	1628679149202	1628679149202
REQUEST	789		SageMaker-LEARNING-model-simulator-1	1628679149193	1628679149206	OK	 
USER	SageMaker	789	END	1628679149192	1628679149207
REQUEST	790		SageMaker-LEARNING-model-simulator-1	1628679149203	1628679149220	OK	 
USER	SageMaker	790	END	1628679149202	1628679149221
USER	SageMaker	791	START	1628679149222	1628679149222
REQUEST	791		SageMaker-LEARNING-model-simulator-1	1628679149223	1628679149236	OK	 
USER	SageMaker	791	END	1628679149222	1628679149236
USER	SageMaker	792	START	1628679149242	1628679149242
REQUEST	792		SageMaker-LEARNING-model-simulator-1	1628679149243	1628679149252	OK	 
USER	SageMaker	792	END	1628679149242	1628679149253
USER	SageMaker	793	START	1628679149253	1628679149253
REQUEST	793		SageMaker-LEARNING-model-simulator-1	1628679149253	1628679149263	OK	 
USER	SageMaker	793	END	1628679149253	1628679149264
USER	SageMaker	794	START	1628679149273	1628679149273
REQUEST	794		SageMaker-LEARNING-model-simulator-1	1628679149274	1628679149287	OK	 
USER	SageMaker	794	END	1628679149273	1628679149287
USER	SageMaker	795	START	1628679149292	1628679149292
USER	SageMaker	796	START	1628679149302	1628679149302
