RUN	GenericSageMakerScenario	1628677085-ml.m5.large-1-4TPS	1628677087222	 	3.2.0
REQUEST	11		SageMaker-LEARNING-model-simulator-1	1628677091877	1628677091892	OK	 
USER	SageMaker	11	END	1628677091874	1628677091894
USER	SageMaker	12	START	1628677092124	1628677092124
REQUEST	12		SageMaker-LEARNING-model-simulator-1	1628677092127	1628677092141	OK	 
USER	SageMaker	12	END	1628677092124	1628677092142
USER	SageMaker	13	START	1628677092374	1628677092374
REQUEST	13		SageMaker-LEARNING-model-simulator-1	1628677092376	1628677092398	OK	 
USER	SageMaker	13	END	1628677092374	1628677092399
USER	SageMaker	14	START	1628677092624	1628677092624
REQUEST	14		SageMaker-LEARNING-model-simulator-1	1628677092627	1628677092657	OK	 
USER	SageMaker	14	END	1628677092624	1628677092659
USER	SageMaker	15	START	1628677092874	1628677092874
REQUEST	15		SageMaker-LEARNING-model-simulator-1	1628677092876	1628677092898	OK	 
USER	SageMaker	15	END	1628677092874	1628677092899
USER	SageMaker	16	START	1628677093125	1628677093125
REQUEST	16		SageMaker-LEARNING-model-simulator-1	1628677093127	1628677093150	OK	 
USER	SageMaker	16	END	1628677093125	1628677093151
USER	SageMaker	17	START	1628677093374	1628677093374
REQUEST	17		SageMaker-LEARNING-model-simulator-1	1628677093376	1628677093399	OK	 
USER	SageMaker	17	END	1628677093374	1628677093401
USER	SageMaker	18	START	1628677093624	1628677093624
REQUEST	18		SageMaker-LEARNING-model-simulator-1	1628677093626	1628677093649	OK	 
USER	SageMaker	18	END	1628677093624	1628677093650
USER	SageMaker	19	START	1628677093874	1628677093874
REQUEST	19		SageMaker-LEARNING-model-simulator-1	1628677093876	1628677093903	OK	 
USER	SageMaker	19	END	1628677093874	1628677093905
USER	SageMaker	20	START	1628677094124	1628677094124
REQUEST	20		SageMaker-LEARNING-model-simulator-1	1628677094126	1628677094148	OK	 
USER	SageMaker	20	END	1628677094124	1628677094150
USER	SageMaker	21	START	1628677094374	1628677094374
REQUEST	21		SageMaker-LEARNING-model-simulator-1	1628677094376	1628677094399	OK	 
USER	SageMaker	21	END	1628677094374	1628677094401
USER	SageMaker	22	START	1628677094624	1628677094624
REQUEST	22		SageMaker-LEARNING-model-simulator-1	1628677094626	1628677094651	OK	 
USER	SageMaker	22	END	1628677094624	1628677094652
USER	SageMaker	23	START	1628677094874	1628677094874
REQUEST	23		SageMaker-LEARNING-model-simulator-1	1628677094876	1628677094900	OK	 
USER	SageMaker	23	END	1628677094874	1628677094901
USER	SageMaker	24	START	1628677095124	1628677095124
REQUEST	24		SageMaker-LEARNING-model-simulator-1	1628677095126	1628677095149	OK	 
USER	SageMaker	24	END	1628677095124	1628677095150
USER	SageMaker	25	START	1628677095374	1628677095374
REQUEST	25		SageMaker-LEARNING-model-simulator-1	1628677095376	1628677095389	OK	 
USER	SageMaker	25	END	1628677095374	1628677095391
USER	SageMaker	26	START	1628677095624	1628677095624
REQUEST	26		SageMaker-LEARNING-model-simulator-1	1628677095626	1628677095656	OK	 
USER	SageMaker	26	END	1628677095624	1628677095657
USER	SageMaker	27	START	1628677095874	1628677095874
REQUEST	27		SageMaker-LEARNING-model-simulator-1	1628677095876	1628677095901	OK	 
USER	SageMaker	27	END	1628677095874	1628677095902
USER	SageMaker	28	START	1628677096124	1628677096124
REQUEST	28		SageMaker-LEARNING-model-simulator-1	1628677096125	1628677096146	OK	 
USER	SageMaker	28	END	1628677096124	1628677096147
USER	SageMaker	29	START	1628677096374	1628677096374
REQUEST	29		SageMaker-LEARNING-model-simulator-1	1628677096375	1628677096404	OK	 
USER	SageMaker	29	END	1628677096374	1628677096405
USER	SageMaker	30	START	1628677096624	1628677096624
REQUEST	30		SageMaker-LEARNING-model-simulator-1	1628677096626	1628677096638	OK	 
USER	SageMaker	30	END	1628677096624	1628677096639
USER	SageMaker	31	START	1628677096874	1628677096874
REQUEST	31		SageMaker-LEARNING-model-simulator-1	1628677096875	1628677096903	OK	 
USER	SageMaker	31	END	1628677096874	1628677096904
USER	SageMaker	32	START	1628677097124	1628677097124
REQUEST	32		SageMaker-LEARNING-model-simulator-1	1628677097125	1628677097150	OK	 
USER	SageMaker	32	END	1628677097124	1628677097151
USER	SageMaker	33	START	1628677097374	1628677097374
REQUEST	33		SageMaker-LEARNING-model-simulator-1	1628677097375	1628677097388	OK	 
USER	SageMaker	33	END	1628677097374	1628677097389
USER	SageMaker	34	START	1628677097624	1628677097624
REQUEST	34		SageMaker-LEARNING-model-simulator-1	1628677097626	1628677097648	OK	 
USER	SageMaker	34	END	1628677097624	1628677097649
USER	SageMaker	35	START	1628677097874	1628677097874
REQUEST	35		SageMaker-LEARNING-model-simulator-1	1628677097880	1628677097902	OK	 
USER	SageMaker	35	END	1628677097874	1628677097903
USER	SageMaker	36	START	1628677098124	1628677098124
REQUEST	36		SageMaker-LEARNING-model-simulator-1	1628677098125	1628677098139	OK	 
USER	SageMaker	36	END	1628677098124	1628677098140
USER	SageMaker	37	START	1628677098374	1628677098374
REQUEST	37		SageMaker-LEARNING-model-simulator-1	1628677098375	1628677098388	OK	 
USER	SageMaker	37	END	1628677098374	1628677098389
USER	SageMaker	38	START	1628677098624	1628677098624
REQUEST	38		SageMaker-LEARNING-model-simulator-1	1628677098626	1628677098653	OK	 
USER	SageMaker	38	END	1628677098624	1628677098654
USER	SageMaker	39	START	1628677098874	1628677098874
REQUEST	39		SageMaker-LEARNING-model-simulator-1	1628677098875	1628677098913	OK	 
USER	SageMaker	39	END	1628677098874	1628677098914
USER	SageMaker	40	START	1628677099124	1628677099124
REQUEST	40		SageMaker-LEARNING-model-simulator-1	1628677099125	1628677099153	OK	 
USER	SageMaker	40	END	1628677099124	1628677099155
USER	SageMaker	41	START	1628677099374	1628677099374
REQUEST	41		SageMaker-LEARNING-model-simulator-1	1628677099375	1628677099390	OK	 
USER	SageMaker	41	END	1628677099374	1628677099391
USER	SageMaker	42	START	1628677099623	1628677099623
REQUEST	42		SageMaker-LEARNING-model-simulator-1	1628677099625	1628677099638	OK	 
USER	SageMaker	42	END	1628677099623	1628677099639
USER	SageMaker	43	START	1628677099873	1628677099873
REQUEST	43		SageMaker-LEARNING-model-simulator-1	1628677099875	1628677099896	OK	 
USER	SageMaker	43	END	1628677099873	1628677099898
USER	SageMaker	44	START	1628677100124	1628677100124
REQUEST	44		SageMaker-LEARNING-model-simulator-1	1628677100126	1628677100138	OK	 
USER	SageMaker	44	END	1628677100124	1628677100139
USER	SageMaker	45	START	1628677100373	1628677100373
REQUEST	45		SageMaker-LEARNING-model-simulator-1	1628677100375	1628677100402	OK	 
USER	SageMaker	45	END	1628677100373	1628677100403
USER	SageMaker	46	START	1628677100623	1628677100623
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628677100625	1628677100648	OK	 
USER	SageMaker	46	END	1628677100623	1628677100649
USER	SageMaker	47	START	1628677100873	1628677100873
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628677100875	1628677100905	OK	 
USER	SageMaker	47	END	1628677100873	1628677100905
USER	SageMaker	48	START	1628677101124	1628677101124
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628677101126	1628677101140	OK	 
USER	SageMaker	48	END	1628677101124	1628677101141
USER	SageMaker	49	START	1628677101373	1628677101373
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628677101375	1628677101402	OK	 
USER	SageMaker	49	END	1628677101373	1628677101403
USER	SageMaker	50	START	1628677101624	1628677101624
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628677101626	1628677101640	OK	 
USER	SageMaker	50	END	1628677101624	1628677101642
USER	SageMaker	51	START	1628677101874	1628677101874
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628677101876	1628677101901	OK	 
USER	SageMaker	51	END	1628677101874	1628677101902
USER	SageMaker	52	START	1628677102124	1628677102124
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628677102126	1628677102138	OK	 
USER	SageMaker	52	END	1628677102124	1628677102139
USER	SageMaker	53	START	1628677102374	1628677102374
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628677102376	1628677102391	OK	 
USER	SageMaker	53	END	1628677102374	1628677102392
USER	SageMaker	54	START	1628677102624	1628677102624
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628677102626	1628677102647	OK	 
USER	SageMaker	54	END	1628677102624	1628677102648
USER	SageMaker	55	START	1628677102874	1628677102874
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628677102876	1628677102887	OK	 
USER	SageMaker	55	END	1628677102874	1628677102888
USER	SageMaker	56	START	1628677103124	1628677103124
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628677103126	1628677103138	OK	 
USER	SageMaker	56	END	1628677103124	1628677103139
USER	SageMaker	57	START	1628677103374	1628677103374
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628677103375	1628677103403	OK	 
USER	SageMaker	57	END	1628677103374	1628677103404
USER	SageMaker	58	START	1628677103624	1628677103624
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628677103625	1628677103641	OK	 
USER	SageMaker	58	END	1628677103624	1628677103642
USER	SageMaker	59	START	1628677103874	1628677103874
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628677103875	1628677103897	OK	 
USER	SageMaker	59	END	1628677103874	1628677103898
USER	SageMaker	60	START	1628677104124	1628677104124
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628677104126	1628677104137	OK	 
USER	SageMaker	60	END	1628677104124	1628677104138
USER	SageMaker	61	START	1628677104374	1628677104374
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628677104375	1628677104391	OK	 
USER	SageMaker	61	END	1628677104374	1628677104392
USER	SageMaker	62	START	1628677104624	1628677104624
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628677104625	1628677104650	OK	 
USER	SageMaker	62	END	1628677104624	1628677104651
USER	SageMaker	63	START	1628677104874	1628677104874
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628677104876	1628677104888	OK	 
USER	SageMaker	63	END	1628677104874	1628677104889
USER	SageMaker	64	START	1628677105124	1628677105124
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628677105126	1628677105150	OK	 
USER	SageMaker	64	END	1628677105124	1628677105151
USER	SageMaker	65	START	1628677105374	1628677105374
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628677105375	1628677105398	OK	 
USER	SageMaker	65	END	1628677105374	1628677105399
USER	SageMaker	66	START	1628677105624	1628677105624
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628677105626	1628677105650	OK	 
USER	SageMaker	66	END	1628677105624	1628677105651
USER	SageMaker	67	START	1628677105874	1628677105874
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628677105876	1628677105902	OK	 
USER	SageMaker	67	END	1628677105874	1628677105903
USER	SageMaker	68	START	1628677106124	1628677106124
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628677106126	1628677106156	OK	 
USER	SageMaker	68	END	1628677106124	1628677106157
USER	SageMaker	69	START	1628677106374	1628677106374
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628677106376	1628677106398	OK	 
USER	SageMaker	69	END	1628677106374	1628677106399
USER	SageMaker	70	START	1628677106624	1628677106624
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628677106626	1628677106655	OK	 
USER	SageMaker	70	END	1628677106624	1628677106656
USER	SageMaker	71	START	1628677106874	1628677106874
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628677106875	1628677106899	OK	 
USER	SageMaker	71	END	1628677106874	1628677106900
USER	SageMaker	72	START	1628677107124	1628677107124
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628677107126	1628677107141	OK	 
USER	SageMaker	72	END	1628677107124	1628677107142
USER	SageMaker	73	START	1628677107374	1628677107374
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628677107375	1628677107388	OK	 
USER	SageMaker	73	END	1628677107374	1628677107388
USER	SageMaker	74	START	1628677107624	1628677107624
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628677107625	1628677107648	OK	 
USER	SageMaker	74	END	1628677107624	1628677107649
USER	SageMaker	75	START	1628677107874	1628677107874
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628677107875	1628677107890	OK	 
USER	SageMaker	75	END	1628677107874	1628677107891
USER	SageMaker	76	START	1628677108124	1628677108124
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628677108125	1628677108138	OK	 
USER	SageMaker	76	END	1628677108124	1628677108139
USER	SageMaker	77	START	1628677108374	1628677108374
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628677108375	1628677108387	OK	 
USER	SageMaker	77	END	1628677108374	1628677108388
USER	SageMaker	78	START	1628677108624	1628677108624
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628677108625	1628677108641	OK	 
USER	SageMaker	78	END	1628677108624	1628677108642
USER	SageMaker	79	START	1628677108874	1628677108874
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628677108875	1628677108902	OK	 
USER	SageMaker	79	END	1628677108874	1628677108902
USER	SageMaker	80	START	1628677109124	1628677109124
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628677109125	1628677109140	OK	 
USER	SageMaker	80	END	1628677109124	1628677109140
USER	SageMaker	81	START	1628677109374	1628677109374
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628677109375	1628677109388	OK	 
USER	SageMaker	81	END	1628677109374	1628677109389
USER	SageMaker	82	START	1628677109624	1628677109624
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628677109625	1628677109670	OK	 
USER	SageMaker	82	END	1628677109624	1628677109671
USER	SageMaker	83	START	1628677109874	1628677109874
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628677109875	1628677109891	OK	 
USER	SageMaker	83	END	1628677109874	1628677109892
USER	SageMaker	84	START	1628677110124	1628677110124
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628677110125	1628677110139	OK	 
USER	SageMaker	84	END	1628677110124	1628677110140
USER	SageMaker	85	START	1628677110374	1628677110374
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628677110375	1628677110400	OK	 
USER	SageMaker	85	END	1628677110374	1628677110401
USER	SageMaker	86	START	1628677110624	1628677110624
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628677110625	1628677110636	OK	 
USER	SageMaker	86	END	1628677110624	1628677110637
USER	SageMaker	87	START	1628677110874	1628677110874
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628677110875	1628677110887	OK	 
USER	SageMaker	87	END	1628677110874	1628677110888
USER	SageMaker	88	START	1628677111124	1628677111124
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628677111125	1628677111153	OK	 
USER	SageMaker	88	END	1628677111124	1628677111154
USER	SageMaker	89	START	1628677111374	1628677111374
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628677111375	1628677111390	OK	 
USER	SageMaker	89	END	1628677111374	1628677111391
USER	SageMaker	90	START	1628677111624	1628677111624
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628677111625	1628677111638	OK	 
USER	SageMaker	90	END	1628677111624	1628677111639
USER	SageMaker	91	START	1628677111874	1628677111874
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628677111875	1628677111886	OK	 
USER	SageMaker	91	END	1628677111874	1628677111887
USER	SageMaker	92	START	1628677112124	1628677112124
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628677112125	1628677112163	OK	 
USER	SageMaker	92	END	1628677112124	1628677112164
USER	SageMaker	93	START	1628677112374	1628677112374
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628677112375	1628677112400	OK	 
USER	SageMaker	93	END	1628677112374	1628677112401
USER	SageMaker	94	START	1628677112623	1628677112623
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628677112625	1628677112645	OK	 
USER	SageMaker	94	END	1628677112623	1628677112646
USER	SageMaker	95	START	1628677112874	1628677112874
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628677112875	1628677112909	OK	 
USER	SageMaker	95	END	1628677112874	1628677112910
USER	SageMaker	96	START	1628677113124	1628677113124
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628677113125	1628677113139	OK	 
USER	SageMaker	96	END	1628677113124	1628677113140
USER	SageMaker	97	START	1628677113374	1628677113374
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628677113375	1628677113397	OK	 
USER	SageMaker	97	END	1628677113374	1628677113397
USER	SageMaker	98	START	1628677113624	1628677113624
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628677113625	1628677113654	OK	 
USER	SageMaker	98	END	1628677113624	1628677113655
USER	SageMaker	99	START	1628677113874	1628677113874
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628677113875	1628677113886	OK	 
USER	SageMaker	99	END	1628677113874	1628677113887
USER	SageMaker	100	START	1628677114123	1628677114123
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628677114125	1628677114139	OK	 
USER	SageMaker	100	END	1628677114123	1628677114140
USER	SageMaker	101	START	1628677114374	1628677114374
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628677114375	1628677114387	OK	 
USER	SageMaker	101	END	1628677114374	1628677114388
USER	SageMaker	102	START	1628677114624	1628677114624
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628677114625	1628677114637	OK	 
USER	SageMaker	102	END	1628677114624	1628677114638
USER	SageMaker	103	START	1628677114874	1628677114874
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628677114875	1628677114890	OK	 
USER	SageMaker	103	END	1628677114874	1628677114891
USER	SageMaker	104	START	1628677115124	1628677115124
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628677115126	1628677115150	OK	 
USER	SageMaker	104	END	1628677115124	1628677115151
USER	SageMaker	105	START	1628677115374	1628677115374
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628677115375	1628677115396	OK	 
USER	SageMaker	105	END	1628677115374	1628677115397
USER	SageMaker	106	START	1628677115624	1628677115624
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628677115625	1628677115639	OK	 
USER	SageMaker	106	END	1628677115624	1628677115640
USER	SageMaker	107	START	1628677115873	1628677115873
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628677115875	1628677115887	OK	 
USER	SageMaker	107	END	1628677115873	1628677115887
USER	SageMaker	108	START	1628677116124	1628677116124
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628677116126	1628677116137	OK	 
USER	SageMaker	108	END	1628677116124	1628677116138
USER	SageMaker	109	START	1628677116373	1628677116373
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628677116375	1628677116391	OK	 
USER	SageMaker	109	END	1628677116373	1628677116392
USER	SageMaker	110	START	1628677116623	1628677116623
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628677116625	1628677116641	OK	 
USER	SageMaker	110	END	1628677116623	1628677116641
USER	SageMaker	111	START	1628677116874	1628677116874
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628677116876	1628677116888	OK	 
USER	SageMaker	111	END	1628677116874	1628677116889
USER	SageMaker	112	START	1628677117124	1628677117124
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628677117126	1628677117137	OK	 
USER	SageMaker	112	END	1628677117124	1628677117137
USER	SageMaker	113	START	1628677117374	1628677117374
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628677117376	1628677117397	OK	 
USER	SageMaker	113	END	1628677117374	1628677117398
USER	SageMaker	114	START	1628677117624	1628677117624
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628677117626	1628677117651	OK	 
USER	SageMaker	114	END	1628677117624	1628677117652
USER	SageMaker	115	START	1628677117874	1628677117874
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628677117876	1628677117888	OK	 
USER	SageMaker	115	END	1628677117874	1628677117889
USER	SageMaker	116	START	1628677118124	1628677118124
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628677118126	1628677118137	OK	 
USER	SageMaker	116	END	1628677118124	1628677118138
USER	SageMaker	117	START	1628677118374	1628677118374
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628677118375	1628677118386	OK	 
USER	SageMaker	117	END	1628677118374	1628677118387
USER	SageMaker	118	START	1628677118624	1628677118624
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628677118626	1628677118650	OK	 
USER	SageMaker	118	END	1628677118624	1628677118651
USER	SageMaker	119	START	1628677118874	1628677118874
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628677118875	1628677118887	OK	 
USER	SageMaker	119	END	1628677118874	1628677118887
USER	SageMaker	120	START	1628677119124	1628677119124
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628677119126	1628677119137	OK	 
USER	SageMaker	120	END	1628677119124	1628677119138
USER	SageMaker	121	START	1628677119374	1628677119374
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628677119375	1628677119398	OK	 
USER	SageMaker	121	END	1628677119374	1628677119399
USER	SageMaker	122	START	1628677119624	1628677119624
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628677119626	1628677119641	OK	 
USER	SageMaker	122	END	1628677119624	1628677119642
USER	SageMaker	123	START	1628677119874	1628677119874
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628677119876	1628677119903	OK	 
USER	SageMaker	123	END	1628677119874	1628677119904
USER	SageMaker	124	START	1628677120124	1628677120124
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628677120126	1628677120142	OK	 
USER	SageMaker	124	END	1628677120124	1628677120143
USER	SageMaker	125	START	1628677120374	1628677120374
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628677120375	1628677120387	OK	 
USER	SageMaker	125	END	1628677120374	1628677120388
USER	SageMaker	126	START	1628677120624	1628677120624
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628677120626	1628677120638	OK	 
USER	SageMaker	126	END	1628677120624	1628677120639
USER	SageMaker	127	START	1628677120874	1628677120874
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628677120876	1628677120898	OK	 
USER	SageMaker	127	END	1628677120874	1628677120899
USER	SageMaker	128	START	1628677121124	1628677121124
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628677121126	1628677121139	OK	 
USER	SageMaker	128	END	1628677121124	1628677121141
USER	SageMaker	129	START	1628677121374	1628677121374
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628677121376	1628677121403	OK	 
USER	SageMaker	129	END	1628677121374	1628677121404
USER	SageMaker	130	START	1628677121623	1628677121623
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628677121625	1628677121647	OK	 
USER	SageMaker	130	END	1628677121623	1628677121648
USER	SageMaker	131	START	1628677121874	1628677121874
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628677121876	1628677121888	OK	 
USER	SageMaker	131	END	1628677121874	1628677121889
USER	SageMaker	132	START	1628677122124	1628677122124
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628677122126	1628677122139	OK	 
USER	SageMaker	132	END	1628677122124	1628677122139
USER	SageMaker	133	START	1628677122374	1628677122374
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628677122376	1628677122390	OK	 
USER	SageMaker	133	END	1628677122374	1628677122391
USER	SageMaker	134	START	1628677122623	1628677122623
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628677122625	1628677122640	OK	 
USER	SageMaker	134	END	1628677122623	1628677122641
USER	SageMaker	135	START	1628677122874	1628677122874
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628677122876	1628677122891	OK	 
USER	SageMaker	135	END	1628677122874	1628677122892
USER	SageMaker	136	START	1628677123124	1628677123124
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628677123126	1628677123140	OK	 
USER	SageMaker	136	END	1628677123124	1628677123141
USER	SageMaker	137	START	1628677123374	1628677123374
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628677123376	1628677123389	OK	 
USER	SageMaker	137	END	1628677123374	1628677123390
USER	SageMaker	138	START	1628677123624	1628677123624
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628677123626	1628677123636	OK	 
USER	SageMaker	138	END	1628677123624	1628677123637
USER	SageMaker	139	START	1628677123874	1628677123874
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628677123876	1628677123891	OK	 
USER	SageMaker	139	END	1628677123874	1628677123892
USER	SageMaker	140	START	1628677124124	1628677124124
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628677124126	1628677124138	OK	 
USER	SageMaker	140	END	1628677124124	1628677124139
USER	SageMaker	141	START	1628677124374	1628677124374
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628677124376	1628677124408	OK	 
USER	SageMaker	141	END	1628677124374	1628677124409
USER	SageMaker	142	START	1628677124624	1628677124624
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628677124626	1628677124638	OK	 
USER	SageMaker	142	END	1628677124624	1628677124639
USER	SageMaker	143	START	1628677124874	1628677124874
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628677124875	1628677124897	OK	 
USER	SageMaker	143	END	1628677124874	1628677124898
USER	SageMaker	144	START	1628677125124	1628677125124
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628677125126	1628677125137	OK	 
USER	SageMaker	144	END	1628677125124	1628677125137
USER	SageMaker	145	START	1628677125374	1628677125374
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628677125376	1628677125386	OK	 
USER	SageMaker	145	END	1628677125374	1628677125387
USER	SageMaker	146	START	1628677125624	1628677125624
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628677125626	1628677125637	OK	 
USER	SageMaker	146	END	1628677125624	1628677125637
USER	SageMaker	147	START	1628677125874	1628677125874
