RUN	GenericSageMakerScenario	1628679504-ml.m5.large-1-80TPS	1628679506571	 	3.2.0
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628679509790	1628679509808	OK	 
USER	SageMaker	79	END	1628679509789	1628679509809
USER	SageMaker	81	START	1628679509810	1628679509810
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628679509801	1628679509820	OK	 
USER	SageMaker	82	START	1628679509820	1628679509820
USER	SageMaker	80	END	1628679509799	1628679509820
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628679509811	1628679509830	OK	 
USER	SageMaker	83	START	1628679509830	1628679509830
USER	SageMaker	81	END	1628679509810	1628679509830
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628679509821	1628679509841	OK	 
USER	SageMaker	82	END	1628679509820	1628679509842
USER	SageMaker	84	START	1628679509849	1628679509849
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628679509831	1628679509852	OK	 
USER	SageMaker	83	END	1628679509830	1628679509853
USER	SageMaker	85	START	1628679509859	1628679509859
USER	SageMaker	86	START	1628679509869	1628679509869
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628679509850	1628679509870	OK	 
USER	SageMaker	84	END	1628679509849	1628679509871
USER	SageMaker	87	START	1628679509879	1628679509879
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628679509860	1628679509881	OK	 
USER	SageMaker	85	END	1628679509859	1628679509882
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628679509870	1628679509890	OK	 
USER	SageMaker	86	END	1628679509869	1628679509891
USER	SageMaker	88	START	1628679509900	1628679509900
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628679509881	1628679509900	OK	 
USER	SageMaker	87	END	1628679509879	1628679509901
USER	SageMaker	89	START	1628679509910	1628679509910
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628679509901	1628679509912	OK	 
USER	SageMaker	88	END	1628679509900	1628679509912
USER	SageMaker	90	START	1628679509920	1628679509920
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628679509911	1628679509920	OK	 
USER	SageMaker	89	END	1628679509910	1628679509921
USER	SageMaker	91	START	1628679509930	1628679509930
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628679509921	1628679509934	OK	 
USER	SageMaker	90	END	1628679509920	1628679509935
USER	SageMaker	92	START	1628679509949	1628679509949
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628679509931	1628679509953	OK	 
USER	SageMaker	91	END	1628679509930	1628679509953
USER	SageMaker	93	START	1628679509965	1628679509965
USER	SageMaker	94	START	1628679509969	1628679509969
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628679509950	1628679509974	OK	 
USER	SageMaker	92	END	1628679509949	1628679509975
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628679509966	1628679509976	OK	 
USER	SageMaker	93	END	1628679509965	1628679509977
USER	SageMaker	95	START	1628679509979	1628679509979
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628679509970	1628679509980	OK	 
USER	SageMaker	94	END	1628679509969	1628679509980
USER	SageMaker	96	START	1628679509999	1628679509999
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628679509980	1628679510001	OK	 
USER	SageMaker	95	END	1628679509979	1628679510002
USER	SageMaker	97	START	1628679510010	1628679510010
USER	SageMaker	98	START	1628679510020	1628679510020
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628679510011	1628679510021	OK	 
USER	SageMaker	97	END	1628679510010	1628679510022
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628679510000	1628679510023	OK	 
USER	SageMaker	96	END	1628679509999	1628679510023
USER	SageMaker	99	START	1628679510030	1628679510030
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628679510021	1628679510034	OK	 
USER	SageMaker	98	END	1628679510020	1628679510035
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628679510031	1628679510042	OK	 
USER	SageMaker	99	END	1628679510030	1628679510043
USER	SageMaker	100	START	1628679510049	1628679510049
USER	SageMaker	101	START	1628679510059	1628679510059
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628679510050	1628679510062	OK	 
USER	SageMaker	100	END	1628679510049	1628679510063
USER	SageMaker	102	START	1628679510069	1628679510069
USER	SageMaker	103	START	1628679510079	1628679510079
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628679510070	1628679510082	OK	 
USER	SageMaker	102	END	1628679510069	1628679510083
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628679510061	1628679510087	OK	 
USER	SageMaker	101	END	1628679510059	1628679510087
USER	SageMaker	104	START	1628679510099	1628679510099
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628679510080	1628679510102	OK	 
USER	SageMaker	103	END	1628679510079	1628679510102
USER	SageMaker	105	START	1628679510110	1628679510110
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628679510101	1628679510115	OK	 
USER	SageMaker	104	END	1628679510099	1628679510116
USER	SageMaker	106	START	1628679510120	1628679510120
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628679510111	1628679510122	OK	 
USER	SageMaker	105	END	1628679510110	1628679510123
USER	SageMaker	107	START	1628679510130	1628679510130
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628679510121	1628679510132	OK	 
USER	SageMaker	106	END	1628679510120	1628679510133
USER	SageMaker	108	START	1628679510149	1628679510149
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628679510131	1628679510158	OK	 
USER	SageMaker	107	END	1628679510130	1628679510159
USER	SageMaker	109	START	1628679510159	1628679510159
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628679510150	1628679510165	OK	 
USER	SageMaker	108	END	1628679510149	1628679510166
USER	SageMaker	110	START	1628679510169	1628679510169
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628679510160	1628679510174	OK	 
USER	SageMaker	109	END	1628679510159	1628679510174
USER	SageMaker	111	START	1628679510179	1628679510179
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628679510170	1628679510180	OK	 
USER	SageMaker	110	END	1628679510169	1628679510181
USER	SageMaker	112	START	1628679510200	1628679510200
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628679510181	1628679510203	OK	 
USER	SageMaker	111	END	1628679510179	1628679510204
USER	SageMaker	113	START	1628679510210	1628679510210
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628679510201	1628679510211	OK	 
USER	SageMaker	112	END	1628679510200	1628679510212
USER	SageMaker	114	START	1628679510220	1628679510220
USER	SageMaker	115	START	1628679510230	1628679510230
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628679510221	1628679510231	OK	 
USER	SageMaker	114	END	1628679510220	1628679510232
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628679510211	1628679510236	OK	 
USER	SageMaker	113	END	1628679510210	1628679510236
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628679510231	1628679510241	OK	 
USER	SageMaker	115	END	1628679510230	1628679510242
USER	SageMaker	116	START	1628679510249	1628679510249
USER	SageMaker	117	START	1628679510259	1628679510259
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628679510250	1628679510261	OK	 
USER	SageMaker	116	END	1628679510249	1628679510261
USER	SageMaker	118	START	1628679510269	1628679510269
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628679510260	1628679510271	OK	 
USER	SageMaker	117	END	1628679510259	1628679510272
USER	SageMaker	119	START	1628679510279	1628679510279
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628679510270	1628679510280	OK	 
USER	SageMaker	118	END	1628679510269	1628679510281
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628679510281	1628679510291	OK	 
USER	SageMaker	119	END	1628679510279	1628679510292
USER	SageMaker	120	START	1628679510300	1628679510300
USER	SageMaker	121	START	1628679510310	1628679510310
USER	SageMaker	122	START	1628679510320	1628679510320
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628679510301	1628679510324	OK	 
USER	SageMaker	120	END	1628679510300	1628679510325
USER	SageMaker	123	START	1628679510329	1628679510329
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628679510321	1628679510332	OK	 
USER	SageMaker	122	END	1628679510320	1628679510333
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628679510311	1628679510334	OK	 
USER	SageMaker	121	END	1628679510310	1628679510334
USER	SageMaker	124	START	1628679510349	1628679510349
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628679510330	1628679510354	OK	 
USER	SageMaker	123	END	1628679510329	1628679510355
USER	SageMaker	125	START	1628679510359	1628679510359
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628679510350	1628679510361	OK	 
USER	SageMaker	124	END	1628679510349	1628679510361
USER	SageMaker	126	START	1628679510369	1628679510369
USER	SageMaker	127	START	1628679510379	1628679510379
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628679510360	1628679510385	OK	 
USER	SageMaker	125	END	1628679510359	1628679510386
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628679510371	1628679510386	OK	 
USER	SageMaker	126	END	1628679510369	1628679510386
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628679510381	1628679510391	OK	 
USER	SageMaker	127	END	1628679510379	1628679510392
USER	SageMaker	128	START	1628679510400	1628679510400
USER	SageMaker	129	START	1628679510410	1628679510410
USER	SageMaker	130	START	1628679510420	1628679510420
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628679510411	1628679510421	OK	 
USER	SageMaker	129	END	1628679510410	1628679510422
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628679510401	1628679510424	OK	 
USER	SageMaker	128	END	1628679510400	1628679510424
USER	SageMaker	131	START	1628679510429	1628679510429
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628679510421	1628679510441	OK	 
USER	SageMaker	130	END	1628679510420	1628679510442
USER	SageMaker	132	START	1628679510449	1628679510449
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628679510430	1628679510454	OK	 
USER	SageMaker	131	END	1628679510429	1628679510455
USER	SageMaker	133	START	1628679510459	1628679510459
USER	SageMaker	134	START	1628679510469	1628679510469
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628679510460	1628679510471	OK	 
USER	SageMaker	133	END	1628679510459	1628679510471
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628679510450	1628679510472	OK	 
USER	SageMaker	132	END	1628679510449	1628679510473
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628679510470	1628679510479	OK	 
USER	SageMaker	135	START	1628679510479	1628679510479
USER	SageMaker	134	END	1628679510469	1628679510480
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628679510480	1628679510491	OK	 
USER	SageMaker	135	END	1628679510479	1628679510491
USER	SageMaker	136	START	1628679510500	1628679510500
USER	SageMaker	137	START	1628679510510	1628679510510
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628679510500	1628679510513	OK	 
USER	SageMaker	136	END	1628679510500	1628679510513
USER	SageMaker	138	START	1628679510520	1628679510520
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628679510510	1628679510523	OK	 
USER	SageMaker	137	END	1628679510510	1628679510523
USER	SageMaker	139	START	1628679510529	1628679510529
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628679510521	1628679510536	OK	 
USER	SageMaker	138	END	1628679510520	1628679510536
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628679510530	1628679510539	OK	 
USER	SageMaker	139	END	1628679510529	1628679510540
USER	SageMaker	140	START	1628679510549	1628679510549
USER	SageMaker	141	START	1628679510559	1628679510559
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628679510550	1628679510560	OK	 
USER	SageMaker	140	END	1628679510549	1628679510560
USER	SageMaker	142	START	1628679510569	1628679510569
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628679510560	1628679510570	OK	 
USER	SageMaker	141	END	1628679510559	1628679510571
USER	SageMaker	143	START	1628679510579	1628679510579
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628679510570	1628679510580	OK	 
USER	SageMaker	142	END	1628679510569	1628679510581
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628679510580	1628679510593	OK	 
USER	SageMaker	143	END	1628679510579	1628679510593
USER	SageMaker	144	START	1628679510600	1628679510600
USER	SageMaker	145	START	1628679510610	1628679510610
USER	SageMaker	146	START	1628679510619	1628679510619
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628679510611	1628679510623	OK	 
USER	SageMaker	145	END	1628679510610	1628679510624
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628679510601	1628679510625	OK	 
USER	SageMaker	144	END	1628679510600	1628679510626
USER	SageMaker	147	START	1628679510629	1628679510629
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628679510620	1628679510633	OK	 
USER	SageMaker	146	END	1628679510619	1628679510634
