RUN	GenericSageMakerScenario	1628678759-ml.m5.large-1-40TPS	1628678761089	 	3.2.0
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628678764503	1628678764529	OK	 
USER	SageMaker	46	END	1628678764502	1628678764530
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628678764522	1628678764537	OK	 
USER	SageMaker	47	END	1628678764521	1628678764537
USER	SageMaker	48	START	1628678764551	1628678764551
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628678764553	1628678764565	OK	 
USER	SageMaker	48	END	1628678764551	1628678764566
USER	SageMaker	49	START	1628678764571	1628678764571
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628678764573	1628678764583	OK	 
USER	SageMaker	49	END	1628678764571	1628678764584
USER	SageMaker	50	START	1628678764602	1628678764602
USER	SageMaker	51	START	1628678764622	1628678764622
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628678764603	1628678764623	OK	 
USER	SageMaker	50	END	1628678764602	1628678764624
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628678764623	1628678764633	OK	 
USER	SageMaker	51	END	1628678764622	1628678764634
USER	SageMaker	52	START	1628678764651	1628678764651
USER	SageMaker	53	START	1628678764671	1628678764671
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628678764653	1628678764673	OK	 
USER	SageMaker	52	END	1628678764651	1628678764674
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628678764673	1628678764683	OK	 
USER	SageMaker	53	END	1628678764671	1628678764684
USER	SageMaker	54	START	1628678764702	1628678764702
USER	SageMaker	55	START	1628678764722	1628678764722
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628678764703	1628678764726	OK	 
USER	SageMaker	54	END	1628678764702	1628678764727
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628678764723	1628678764750	OK	 
USER	SageMaker	55	END	1628678764722	1628678764751
USER	SageMaker	56	START	1628678764751	1628678764751
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628678764753	1628678764764	OK	 
USER	SageMaker	56	END	1628678764751	1628678764765
USER	SageMaker	57	START	1628678764771	1628678764771
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628678764773	1628678764787	OK	 
USER	SageMaker	57	END	1628678764771	1628678764788
USER	SageMaker	58	START	1628678764802	1628678764802
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628678764803	1628678764814	OK	 
USER	SageMaker	58	END	1628678764802	1628678764815
USER	SageMaker	59	START	1628678764822	1628678764822
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628678764823	1628678764836	OK	 
USER	SageMaker	59	END	1628678764822	1628678764837
USER	SageMaker	60	START	1628678764851	1628678764851
USER	SageMaker	61	START	1628678764871	1628678764871
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628678764853	1628678764874	OK	 
USER	SageMaker	60	END	1628678764851	1628678764874
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628678764873	1628678764893	OK	 
USER	SageMaker	61	END	1628678764871	1628678764893
USER	SageMaker	62	START	1628678764902	1628678764902
USER	SageMaker	63	START	1628678764922	1628678764922
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628678764903	1628678764924	OK	 
USER	SageMaker	62	END	1628678764902	1628678764925
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628678764923	1628678764944	OK	 
USER	SageMaker	63	END	1628678764922	1628678764945
USER	SageMaker	64	START	1628678764951	1628678764951
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628678764952	1628678764962	OK	 
USER	SageMaker	64	END	1628678764951	1628678764963
USER	SageMaker	65	START	1628678764971	1628678764971
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628678764972	1628678764996	OK	 
USER	SageMaker	65	END	1628678764971	1628678764997
USER	SageMaker	66	START	1628678765001	1628678765001
USER	SageMaker	67	START	1628678765022	1628678765022
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628678765002	1628678765025	OK	 
USER	SageMaker	66	END	1628678765001	1628678765026
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628678765023	1628678765045	OK	 
USER	SageMaker	67	END	1628678765022	1628678765046
USER	SageMaker	68	START	1628678765052	1628678765052
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628678765053	1628678765067	OK	 
USER	SageMaker	68	END	1628678765052	1628678765068
USER	SageMaker	69	START	1628678765071	1628678765071
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628678765072	1628678765095	OK	 
USER	SageMaker	69	END	1628678765071	1628678765096
USER	SageMaker	70	START	1628678765101	1628678765101
USER	SageMaker	71	START	1628678765122	1628678765122
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628678765102	1628678765126	OK	 
USER	SageMaker	70	END	1628678765101	1628678765127
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628678765123	1628678765143	OK	 
USER	SageMaker	71	END	1628678765122	1628678765144
USER	SageMaker	72	START	1628678765152	1628678765152
USER	SageMaker	73	START	1628678765171	1628678765171
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628678765153	1628678765173	OK	 
USER	SageMaker	72	END	1628678765152	1628678765173
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628678765173	1628678765182	OK	 
USER	SageMaker	73	END	1628678765171	1628678765183
USER	SageMaker	74	START	1628678765201	1628678765201
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628678765203	1628678765215	OK	 
USER	SageMaker	74	END	1628678765201	1628678765216
USER	SageMaker	75	START	1628678765222	1628678765222
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628678765223	1628678765245	OK	 
USER	SageMaker	75	END	1628678765222	1628678765246
USER	SageMaker	76	START	1628678765252	1628678765252
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628678765253	1628678765265	OK	 
USER	SageMaker	76	END	1628678765252	1628678765266
USER	SageMaker	77	START	1628678765271	1628678765271
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628678765273	1628678765283	OK	 
USER	SageMaker	77	END	1628678765271	1628678765284
USER	SageMaker	78	START	1628678765301	1628678765301
USER	SageMaker	79	START	1628678765322	1628678765322
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628678765303	1628678765325	OK	 
USER	SageMaker	78	END	1628678765301	1628678765325
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628678765323	1628678765336	OK	 
USER	SageMaker	79	END	1628678765322	1628678765337
USER	SageMaker	80	START	1628678765352	1628678765352
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628678765353	1628678765364	OK	 
USER	SageMaker	80	END	1628678765352	1628678765365
USER	SageMaker	81	START	1628678765371	1628678765371
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628678765373	1628678765386	OK	 
USER	SageMaker	81	END	1628678765371	1628678765387
USER	SageMaker	82	START	1628678765401	1628678765401
USER	SageMaker	83	START	1628678765422	1628678765422
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628678765403	1628678765427	OK	 
USER	SageMaker	82	END	1628678765401	1628678765428
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628678765423	1628678765444	OK	 
USER	SageMaker	83	END	1628678765422	1628678765445
USER	SageMaker	84	START	1628678765452	1628678765452
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628678765453	1628678765465	OK	 
USER	SageMaker	84	END	1628678765452	1628678765466
USER	SageMaker	85	START	1628678765471	1628678765471
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628678765472	1628678765485	OK	 
USER	SageMaker	85	END	1628678765471	1628678765485
USER	SageMaker	86	START	1628678765501	1628678765501
USER	SageMaker	87	START	1628678765522	1628678765522
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628678765503	1628678765527	OK	 
USER	SageMaker	86	END	1628678765501	1628678765527
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628678765523	1628678765536	OK	 
USER	SageMaker	87	END	1628678765522	1628678765536
USER	SageMaker	88	START	1628678765552	1628678765552
USER	SageMaker	89	START	1628678765571	1628678765571
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628678765553	1628678765576	OK	 
USER	SageMaker	88	END	1628678765552	1628678765577
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628678765572	1628678765581	OK	 
USER	SageMaker	89	END	1628678765571	1628678765582
USER	SageMaker	90	START	1628678765601	1628678765601
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628678765602	1628678765612	OK	 
USER	SageMaker	90	END	1628678765601	1628678765612
USER	SageMaker	91	START	1628678765621	1628678765621
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628678765623	1628678765647	OK	 
USER	SageMaker	91	END	1628678765621	1628678765648
USER	SageMaker	92	START	1628678765652	1628678765652
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628678765653	1628678765672	OK	 
USER	SageMaker	93	START	1628678765672	1628678765672
USER	SageMaker	92	END	1628678765652	1628678765672
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628678765673	1628678765684	OK	 
USER	SageMaker	93	END	1628678765672	1628678765684
USER	SageMaker	94	START	1628678765701	1628678765701
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628678765702	1628678765712	OK	 
USER	SageMaker	94	END	1628678765701	1628678765713
USER	SageMaker	95	START	1628678765721	1628678765721
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628678765723	1628678765734	OK	 
USER	SageMaker	95	END	1628678765721	1628678765735
USER	SageMaker	96	START	1628678765752	1628678765752
USER	SageMaker	97	START	1628678765772	1628678765772
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628678765753	1628678765775	OK	 
USER	SageMaker	96	END	1628678765752	1628678765775
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628678765773	1628678765787	OK	 
USER	SageMaker	97	END	1628678765772	1628678765788
USER	SageMaker	98	START	1628678765801	1628678765801
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628678765802	1628678765813	OK	 
USER	SageMaker	98	END	1628678765801	1628678765814
USER	SageMaker	99	START	1628678765821	1628678765821
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628678765823	1628678765842	OK	 
USER	SageMaker	99	END	1628678765821	1628678765843
USER	SageMaker	100	START	1628678765852	1628678765852
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628678765853	1628678765864	OK	 
USER	SageMaker	100	END	1628678765852	1628678765865
USER	SageMaker	101	START	1628678765872	1628678765872
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628678765873	1628678765893	OK	 
USER	SageMaker	101	END	1628678765872	1628678765894
USER	SageMaker	102	START	1628678765901	1628678765901
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628678765902	1628678765916	OK	 
USER	SageMaker	102	END	1628678765901	1628678765917
USER	SageMaker	103	START	1628678765921	1628678765921
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628678765922	1628678765941	OK	 
USER	SageMaker	103	END	1628678765921	1628678765941
USER	SageMaker	104	START	1628678765951	1628678765951
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628678765953	1628678765964	OK	 
USER	SageMaker	104	END	1628678765951	1628678765965
USER	SageMaker	105	START	1628678765972	1628678765972
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628678765973	1628678765983	OK	 
USER	SageMaker	105	END	1628678765972	1628678765984
USER	SageMaker	106	START	1628678766001	1628678766001
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628678766002	1628678766012	OK	 
USER	SageMaker	106	END	1628678766001	1628678766013
USER	SageMaker	107	START	1628678766021	1628678766021
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628678766022	1628678766042	OK	 
USER	SageMaker	107	END	1628678766021	1628678766042
USER	SageMaker	108	START	1628678766051	1628678766051
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628678766053	1628678766066	OK	 
USER	SageMaker	108	END	1628678766051	1628678766066
USER	SageMaker	109	START	1628678766072	1628678766072
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628678766073	1628678766100	OK	 
USER	SageMaker	109	END	1628678766072	1628678766101
USER	SageMaker	110	START	1628678766102	1628678766102
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628678766103	1628678766114	OK	 
USER	SageMaker	110	END	1628678766102	1628678766114
USER	SageMaker	111	START	1628678766121	1628678766121
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628678766122	1628678766133	OK	 
USER	SageMaker	111	END	1628678766121	1628678766134
USER	SageMaker	112	START	1628678766151	1628678766151
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628678766152	1628678766162	OK	 
USER	SageMaker	112	END	1628678766151	1628678766162
USER	SageMaker	113	START	1628678766171	1628678766171
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628678766173	1628678766193	OK	 
USER	SageMaker	113	END	1628678766171	1628678766194
USER	SageMaker	114	START	1628678766202	1628678766202
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628678766203	1628678766212	OK	 
USER	SageMaker	114	END	1628678766202	1628678766213
USER	SageMaker	115	START	1628678766222	1628678766222
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628678766223	1628678766233	OK	 
USER	SageMaker	115	END	1628678766222	1628678766233
USER	SageMaker	116	START	1628678766251	1628678766251
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628678766252	1628678766263	OK	 
USER	SageMaker	116	END	1628678766251	1628678766264
USER	SageMaker	117	START	1628678766271	1628678766271
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628678766273	1628678766293	OK	 
USER	SageMaker	117	END	1628678766271	1628678766294
USER	SageMaker	118	START	1628678766302	1628678766302
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628678766303	1628678766314	OK	 
USER	SageMaker	118	END	1628678766302	1628678766314
USER	SageMaker	119	START	1628678766322	1628678766322
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628678766323	1628678766335	OK	 
USER	SageMaker	119	END	1628678766322	1628678766336
USER	SageMaker	120	START	1628678766351	1628678766351
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628678766352	1628678766364	OK	 
USER	SageMaker	120	END	1628678766351	1628678766365
USER	SageMaker	121	START	1628678766371	1628678766371
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628678766373	1628678766382	OK	 
USER	SageMaker	121	END	1628678766371	1628678766383
USER	SageMaker	122	START	1628678766402	1628678766402
USER	SageMaker	123	START	1628678766422	1628678766422
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628678766403	1628678766422	OK	 
USER	SageMaker	122	END	1628678766402	1628678766423
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628678766423	1628678766444	OK	 
USER	SageMaker	123	END	1628678766422	1628678766445
USER	SageMaker	124	START	1628678766451	1628678766451
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628678766452	1628678766463	OK	 
USER	SageMaker	124	END	1628678766451	1628678766464
USER	SageMaker	125	START	1628678766471	1628678766471
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628678766473	1628678766484	OK	 
USER	SageMaker	125	END	1628678766471	1628678766485
USER	SageMaker	126	START	1628678766501	1628678766501
USER	SageMaker	127	START	1628678766522	1628678766522
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628678766503	1628678766525	OK	 
USER	SageMaker	126	END	1628678766501	1628678766526
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628678766523	1628678766535	OK	 
USER	SageMaker	127	END	1628678766522	1628678766536
USER	SageMaker	128	START	1628678766552	1628678766552
USER	SageMaker	129	START	1628678766571	1628678766571
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628678766554	1628678766574	OK	 
USER	SageMaker	128	END	1628678766552	1628678766575
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628678766572	1628678766581	OK	 
USER	SageMaker	129	END	1628678766571	1628678766582
USER	SageMaker	130	START	1628678766601	1628678766601
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628678766602	1628678766612	OK	 
USER	SageMaker	130	END	1628678766601	1628678766612
USER	SageMaker	131	START	1628678766621	1628678766621
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628678766622	1628678766633	OK	 
USER	SageMaker	131	END	1628678766621	1628678766634
USER	SageMaker	132	START	1628678766652	1628678766652
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628678766653	1628678766667	OK	 
USER	SageMaker	132	END	1628678766652	1628678766667
USER	SageMaker	133	START	1628678766672	1628678766672
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628678766673	1628678766691	OK	 
USER	SageMaker	133	END	1628678766672	1628678766692
USER	SageMaker	134	START	1628678766701	1628678766701
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628678766702	1628678766715	OK	 
USER	SageMaker	134	END	1628678766701	1628678766715
USER	SageMaker	135	START	1628678766721	1628678766721
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628678766722	1628678766733	OK	 
USER	SageMaker	135	END	1628678766721	1628678766734
USER	SageMaker	136	START	1628678766752	1628678766752
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628678766753	1628678766764	OK	 
USER	SageMaker	136	END	1628678766752	1628678766764
USER	SageMaker	137	START	1628678766772	1628678766772
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628678766773	1628678766785	OK	 
USER	SageMaker	137	END	1628678766772	1628678766786
USER	SageMaker	138	START	1628678766801	1628678766801
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628678766802	1628678766813	OK	 
USER	SageMaker	138	END	1628678766801	1628678766814
USER	SageMaker	139	START	1628678766821	1628678766821
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628678766822	1628678766842	OK	 
USER	SageMaker	139	END	1628678766821	1628678766843
USER	SageMaker	140	START	1628678766852	1628678766852
USER	SageMaker	141	START	1628678766872	1628678766872
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628678766853	1628678766873	OK	 
USER	SageMaker	140	END	1628678766852	1628678766873
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628678766873	1628678766885	OK	 
USER	SageMaker	141	END	1628678766872	1628678766885
USER	SageMaker	142	START	1628678766901	1628678766901
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628678766902	1628678766915	OK	 
USER	SageMaker	142	END	1628678766901	1628678766916
USER	SageMaker	143	START	1628678766921	1628678766921
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628678766922	1628678766932	OK	 
USER	SageMaker	143	END	1628678766921	1628678766933
USER	SageMaker	144	START	1628678766951	1628678766951
USER	SageMaker	145	START	1628678766972	1628678766972
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628678766953	1628678766975	OK	 
USER	SageMaker	144	END	1628678766951	1628678766975
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628678766973	1628678766986	OK	 
USER	SageMaker	145	END	1628678766972	1628678766987
USER	SageMaker	146	START	1628678767002	1628678767002
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628678767003	1628678767014	OK	 
USER	SageMaker	146	END	1628678767002	1628678767015
USER	SageMaker	147	START	1628678767021	1628678767021
