RUN	GenericSageMakerScenario	1628678200-ml.m5.large-1-10TPS	1628678202572	 	3.2.0
USER	SageMaker	519	START	1628678256568	1628678256568
REQUEST	519		SageMaker-LEARNING-model-simulator-1	1628678256569	1628678256579	OK	 
USER	SageMaker	519	END	1628678256568	1628678256580
USER	SageMaker	520	START	1628678256668	1628678256668
REQUEST	520		SageMaker-LEARNING-model-simulator-1	1628678256669	1628678256681	OK	 
USER	SageMaker	520	END	1628678256668	1628678256681
USER	SageMaker	521	START	1628678256768	1628678256768
REQUEST	521		SageMaker-LEARNING-model-simulator-1	1628678256769	1628678256779	OK	 
USER	SageMaker	521	END	1628678256768	1628678256780
USER	SageMaker	522	START	1628678256868	1628678256868
REQUEST	522		SageMaker-LEARNING-model-simulator-1	1628678256869	1628678256879	OK	 
USER	SageMaker	522	END	1628678256868	1628678256880
USER	SageMaker	523	START	1628678256967	1628678256967
REQUEST	523		SageMaker-LEARNING-model-simulator-1	1628678256968	1628678256982	OK	 
USER	SageMaker	523	END	1628678256967	1628678256983
USER	SageMaker	524	START	1628678257068	1628678257068
REQUEST	524		SageMaker-LEARNING-model-simulator-1	1628678257069	1628678257079	OK	 
USER	SageMaker	524	END	1628678257068	1628678257080
USER	SageMaker	525	START	1628678257168	1628678257168
REQUEST	525		SageMaker-LEARNING-model-simulator-1	1628678257169	1628678257180	OK	 
USER	SageMaker	525	END	1628678257168	1628678257181
USER	SageMaker	526	START	1628678257268	1628678257268
REQUEST	526		SageMaker-LEARNING-model-simulator-1	1628678257269	1628678257279	OK	 
USER	SageMaker	526	END	1628678257268	1628678257280
USER	SageMaker	527	START	1628678257368	1628678257368
REQUEST	527		SageMaker-LEARNING-model-simulator-1	1628678257369	1628678257383	OK	 
USER	SageMaker	527	END	1628678257368	1628678257384
USER	SageMaker	528	START	1628678257468	1628678257468
REQUEST	528		SageMaker-LEARNING-model-simulator-1	1628678257469	1628678257481	OK	 
USER	SageMaker	528	END	1628678257468	1628678257481
USER	SageMaker	529	START	1628678257568	1628678257568
REQUEST	529		SageMaker-LEARNING-model-simulator-1	1628678257569	1628678257584	OK	 
USER	SageMaker	529	END	1628678257568	1628678257585
USER	SageMaker	530	START	1628678257668	1628678257668
REQUEST	530		SageMaker-LEARNING-model-simulator-1	1628678257669	1628678257679	OK	 
USER	SageMaker	530	END	1628678257668	1628678257679
USER	SageMaker	531	START	1628678257768	1628678257768
REQUEST	531		SageMaker-LEARNING-model-simulator-1	1628678257769	1628678257781	OK	 
USER	SageMaker	531	END	1628678257768	1628678257782
USER	SageMaker	532	START	1628678257868	1628678257868
REQUEST	532		SageMaker-LEARNING-model-simulator-1	1628678257869	1628678257884	OK	 
USER	SageMaker	532	END	1628678257868	1628678257885
USER	SageMaker	533	START	1628678257968	1628678257968
REQUEST	533		SageMaker-LEARNING-model-simulator-1	1628678257969	1628678257982	OK	 
USER	SageMaker	533	END	1628678257968	1628678257983
USER	SageMaker	534	START	1628678258068	1628678258068
REQUEST	534		SageMaker-LEARNING-model-simulator-1	1628678258069	1628678258079	OK	 
USER	SageMaker	534	END	1628678258068	1628678258080
USER	SageMaker	535	START	1628678258168	1628678258168
REQUEST	535		SageMaker-LEARNING-model-simulator-1	1628678258169	1628678258178	OK	 
USER	SageMaker	535	END	1628678258168	1628678258179
USER	SageMaker	536	START	1628678258268	1628678258268
REQUEST	536		SageMaker-LEARNING-model-simulator-1	1628678258269	1628678258280	OK	 
USER	SageMaker	536	END	1628678258268	1628678258280
USER	SageMaker	537	START	1628678258368	1628678258368
REQUEST	537		SageMaker-LEARNING-model-simulator-1	1628678258369	1628678258379	OK	 
USER	SageMaker	537	END	1628678258368	1628678258379
USER	SageMaker	538	START	1628678258468	1628678258468
REQUEST	538		SageMaker-LEARNING-model-simulator-1	1628678258469	1628678258483	OK	 
USER	SageMaker	538	END	1628678258468	1628678258483
USER	SageMaker	539	START	1628678258568	1628678258568
REQUEST	539		SageMaker-LEARNING-model-simulator-1	1628678258569	1628678258583	OK	 
USER	SageMaker	539	END	1628678258568	1628678258584
USER	SageMaker	540	START	1628678258668	1628678258668
REQUEST	540		SageMaker-LEARNING-model-simulator-1	1628678258669	1628678258680	OK	 
USER	SageMaker	540	END	1628678258668	1628678258681
USER	SageMaker	541	START	1628678258768	1628678258768
REQUEST	541		SageMaker-LEARNING-model-simulator-1	1628678258769	1628678258780	OK	 
USER	SageMaker	541	END	1628678258768	1628678258780
USER	SageMaker	542	START	1628678258868	1628678258868
REQUEST	542		SageMaker-LEARNING-model-simulator-1	1628678258869	1628678258879	OK	 
USER	SageMaker	542	END	1628678258868	1628678258879
USER	SageMaker	543	START	1628678258968	1628678258968
REQUEST	543		SageMaker-LEARNING-model-simulator-1	1628678258969	1628678258979	OK	 
USER	SageMaker	543	END	1628678258968	1628678258979
USER	SageMaker	544	START	1628678259067	1628678259067
REQUEST	544		SageMaker-LEARNING-model-simulator-1	1628678259068	1628678259079	OK	 
USER	SageMaker	544	END	1628678259067	1628678259079
USER	SageMaker	545	START	1628678259168	1628678259168
REQUEST	545		SageMaker-LEARNING-model-simulator-1	1628678259169	1628678259181	OK	 
USER	SageMaker	545	END	1628678259168	1628678259181
USER	SageMaker	546	START	1628678259268	1628678259268
REQUEST	546		SageMaker-LEARNING-model-simulator-1	1628678259269	1628678259283	OK	 
USER	SageMaker	546	END	1628678259268	1628678259284
USER	SageMaker	547	START	1628678259368	1628678259368
REQUEST	547		SageMaker-LEARNING-model-simulator-1	1628678259369	1628678259382	OK	 
USER	SageMaker	547	END	1628678259368	1628678259383
USER	SageMaker	548	START	1628678259468	1628678259468
REQUEST	548		SageMaker-LEARNING-model-simulator-1	1628678259468	1628678259478	OK	 
USER	SageMaker	548	END	1628678259468	1628678259479
USER	SageMaker	549	START	1628678259568	1628678259568
REQUEST	549		SageMaker-LEARNING-model-simulator-1	1628678259569	1628678259579	OK	 
USER	SageMaker	549	END	1628678259568	1628678259580
USER	SageMaker	550	START	1628678259668	1628678259668
REQUEST	550		SageMaker-LEARNING-model-simulator-1	1628678259669	1628678259679	OK	 
USER	SageMaker	550	END	1628678259668	1628678259679
USER	SageMaker	551	START	1628678259768	1628678259768
REQUEST	551		SageMaker-LEARNING-model-simulator-1	1628678259768	1628678259779	OK	 
USER	SageMaker	551	END	1628678259768	1628678259780
USER	SageMaker	552	START	1628678259867	1628678259867
REQUEST	552		SageMaker-LEARNING-model-simulator-1	1628678259868	1628678259879	OK	 
USER	SageMaker	552	END	1628678259867	1628678259880
USER	SageMaker	553	START	1628678259968	1628678259968
REQUEST	553		SageMaker-LEARNING-model-simulator-1	1628678259969	1628678259983	OK	 
USER	SageMaker	553	END	1628678259968	1628678259984
USER	SageMaker	554	START	1628678260068	1628678260068
REQUEST	554		SageMaker-LEARNING-model-simulator-1	1628678260069	1628678260084	OK	 
USER	SageMaker	554	END	1628678260068	1628678260085
USER	SageMaker	555	START	1628678260168	1628678260168
REQUEST	555		SageMaker-LEARNING-model-simulator-1	1628678260169	1628678260181	OK	 
USER	SageMaker	555	END	1628678260168	1628678260182
USER	SageMaker	556	START	1628678260268	1628678260268
REQUEST	556		SageMaker-LEARNING-model-simulator-1	1628678260269	1628678260282	OK	 
USER	SageMaker	556	END	1628678260268	1628678260283
USER	SageMaker	557	START	1628678260368	1628678260368
REQUEST	557		SageMaker-LEARNING-model-simulator-1	1628678260369	1628678260384	OK	 
USER	SageMaker	557	END	1628678260368	1628678260385
USER	SageMaker	558	START	1628678260468	1628678260468
REQUEST	558		SageMaker-LEARNING-model-simulator-1	1628678260469	1628678260479	OK	 
USER	SageMaker	558	END	1628678260468	1628678260480
USER	SageMaker	559	START	1628678260568	1628678260568
REQUEST	559		SageMaker-LEARNING-model-simulator-1	1628678260569	1628678260583	OK	 
USER	SageMaker	559	END	1628678260568	1628678260584
USER	SageMaker	560	START	1628678260668	1628678260668
REQUEST	560		SageMaker-LEARNING-model-simulator-1	1628678260669	1628678260678	OK	 
USER	SageMaker	560	END	1628678260668	1628678260678
USER	SageMaker	561	START	1628678260768	1628678260768
REQUEST	561		SageMaker-LEARNING-model-simulator-1	1628678260769	1628678260780	OK	 
USER	SageMaker	561	END	1628678260768	1628678260780
USER	SageMaker	562	START	1628678260868	1628678260868
REQUEST	562		SageMaker-LEARNING-model-simulator-1	1628678260869	1628678260879	OK	 
USER	SageMaker	562	END	1628678260868	1628678260880
USER	SageMaker	563	START	1628678260968	1628678260968
REQUEST	563		SageMaker-LEARNING-model-simulator-1	1628678260969	1628678260983	OK	 
USER	SageMaker	563	END	1628678260968	1628678260984
USER	SageMaker	564	START	1628678261068	1628678261068
REQUEST	564		SageMaker-LEARNING-model-simulator-1	1628678261069	1628678261078	OK	 
USER	SageMaker	564	END	1628678261068	1628678261079
USER	SageMaker	565	START	1628678261168	1628678261168
REQUEST	565		SageMaker-LEARNING-model-simulator-1	1628678261168	1628678261180	OK	 
USER	SageMaker	565	END	1628678261168	1628678261181
USER	SageMaker	566	START	1628678261268	1628678261268
REQUEST	566		SageMaker-LEARNING-model-simulator-1	1628678261269	1628678261279	OK	 
USER	SageMaker	566	END	1628678261268	1628678261279
USER	SageMaker	567	START	1628678261368	1628678261368
REQUEST	567		SageMaker-LEARNING-model-simulator-1	1628678261369	1628678261380	OK	 
USER	SageMaker	567	END	1628678261368	1628678261381
USER	SageMaker	568	START	1628678261468	1628678261468
REQUEST	568		SageMaker-LEARNING-model-simulator-1	1628678261469	1628678261479	OK	 
USER	SageMaker	568	END	1628678261468	1628678261479
USER	SageMaker	569	START	1628678261568	1628678261568
REQUEST	569		SageMaker-LEARNING-model-simulator-1	1628678261569	1628678261577	OK	 
USER	SageMaker	569	END	1628678261568	1628678261578
USER	SageMaker	570	START	1628678261667	1628678261667
REQUEST	570		SageMaker-LEARNING-model-simulator-1	1628678261668	1628678261683	OK	 
USER	SageMaker	570	END	1628678261667	1628678261683
USER	SageMaker	571	START	1628678261768	1628678261768
REQUEST	571		SageMaker-LEARNING-model-simulator-1	1628678261769	1628678261780	OK	 
USER	SageMaker	571	END	1628678261768	1628678261781
USER	SageMaker	572	START	1628678261868	1628678261868
REQUEST	572		SageMaker-LEARNING-model-simulator-1	1628678261869	1628678261882	OK	 
USER	SageMaker	572	END	1628678261868	1628678261883
USER	SageMaker	573	START	1628678261968	1628678261968
REQUEST	573		SageMaker-LEARNING-model-simulator-1	1628678261969	1628678261979	OK	 
USER	SageMaker	573	END	1628678261968	1628678261980
USER	SageMaker	574	START	1628678262068	1628678262068
REQUEST	574		SageMaker-LEARNING-model-simulator-1	1628678262069	1628678262078	OK	 
USER	SageMaker	574	END	1628678262068	1628678262079
USER	SageMaker	575	START	1628678262168	1628678262168
REQUEST	575		SageMaker-LEARNING-model-simulator-1	1628678262169	1628678262180	OK	 
USER	SageMaker	575	END	1628678262168	1628678262181
USER	SageMaker	576	START	1628678262268	1628678262268
REQUEST	576		SageMaker-LEARNING-model-simulator-1	1628678262269	1628678262283	OK	 
USER	SageMaker	576	END	1628678262268	1628678262284
USER	SageMaker	577	START	1628678262368	1628678262368
REQUEST	577		SageMaker-LEARNING-model-simulator-1	1628678262369	1628678262382	OK	 
USER	SageMaker	577	END	1628678262368	1628678262383
USER	SageMaker	578	START	1628678262468	1628678262468
REQUEST	578		SageMaker-LEARNING-model-simulator-1	1628678262469	1628678262483	OK	 
USER	SageMaker	578	END	1628678262468	1628678262483
USER	SageMaker	579	START	1628678262568	1628678262568
REQUEST	579		SageMaker-LEARNING-model-simulator-1	1628678262569	1628678262579	OK	 
USER	SageMaker	579	END	1628678262568	1628678262580
USER	SageMaker	580	START	1628678262668	1628678262668
REQUEST	580		SageMaker-LEARNING-model-simulator-1	1628678262668	1628678262679	OK	 
USER	SageMaker	580	END	1628678262668	1628678262679
USER	SageMaker	581	START	1628678262768	1628678262768
REQUEST	581		SageMaker-LEARNING-model-simulator-1	1628678262769	1628678262779	OK	 
USER	SageMaker	581	END	1628678262768	1628678262779
USER	SageMaker	582	START	1628678262868	1628678262868
REQUEST	582		SageMaker-LEARNING-model-simulator-1	1628678262869	1628678262881	OK	 
USER	SageMaker	582	END	1628678262868	1628678262881
USER	SageMaker	583	START	1628678262968	1628678262968
REQUEST	583		SageMaker-LEARNING-model-simulator-1	1628678262969	1628678262980	OK	 
USER	SageMaker	583	END	1628678262968	1628678262981
USER	SageMaker	584	START	1628678263068	1628678263068
REQUEST	584		SageMaker-LEARNING-model-simulator-1	1628678263068	1628678263078	OK	 
USER	SageMaker	584	END	1628678263068	1628678263078
USER	SageMaker	585	START	1628678263168	1628678263168
REQUEST	585		SageMaker-LEARNING-model-simulator-1	1628678263169	1628678263180	OK	 
USER	SageMaker	585	END	1628678263168	1628678263180
USER	SageMaker	586	START	1628678263268	1628678263268
REQUEST	586		SageMaker-LEARNING-model-simulator-1	1628678263269	1628678263284	OK	 
USER	SageMaker	586	END	1628678263268	1628678263285
USER	SageMaker	587	START	1628678263368	1628678263368
REQUEST	587		SageMaker-LEARNING-model-simulator-1	1628678263369	1628678263379	OK	 
USER	SageMaker	587	END	1628678263368	1628678263380
USER	SageMaker	588	START	1628678263468	1628678263468
REQUEST	588		SageMaker-LEARNING-model-simulator-1	1628678263469	1628678263478	OK	 
USER	SageMaker	588	END	1628678263468	1628678263479
USER	SageMaker	589	START	1628678263568	1628678263568
REQUEST	589		SageMaker-LEARNING-model-simulator-1	1628678263568	1628678263578	OK	 
USER	SageMaker	589	END	1628678263568	1628678263579
USER	SageMaker	590	START	1628678263668	1628678263668
REQUEST	590		SageMaker-LEARNING-model-simulator-1	1628678263669	1628678263679	OK	 
USER	SageMaker	590	END	1628678263668	1628678263680
USER	SageMaker	591	START	1628678263768	1628678263768
REQUEST	591		SageMaker-LEARNING-model-simulator-1	1628678263769	1628678263778	OK	 
USER	SageMaker	591	END	1628678263768	1628678263779
USER	SageMaker	592	START	1628678263868	1628678263868
REQUEST	592		SageMaker-LEARNING-model-simulator-1	1628678263869	1628678263881	OK	 
USER	SageMaker	592	END	1628678263868	1628678263882
USER	SageMaker	593	START	1628678263968	1628678263968
REQUEST	593		SageMaker-LEARNING-model-simulator-1	1628678263969	1628678263980	OK	 
USER	SageMaker	593	END	1628678263968	1628678263981
USER	SageMaker	594	START	1628678264068	1628678264068
REQUEST	594		SageMaker-LEARNING-model-simulator-1	1628678264069	1628678264081	OK	 
USER	SageMaker	594	END	1628678264068	1628678264081
USER	SageMaker	595	START	1628678264168	1628678264168
REQUEST	595		SageMaker-LEARNING-model-simulator-1	1628678264169	1628678264181	OK	 
USER	SageMaker	595	END	1628678264168	1628678264182
USER	SageMaker	596	START	1628678264268	1628678264268
REQUEST	596		SageMaker-LEARNING-model-simulator-1	1628678264269	1628678264281	OK	 
USER	SageMaker	596	END	1628678264268	1628678264282
USER	SageMaker	597	START	1628678264368	1628678264368
REQUEST	597		SageMaker-LEARNING-model-simulator-1	1628678264369	1628678264379	OK	 
USER	SageMaker	597	END	1628678264368	1628678264380
USER	SageMaker	598	START	1628678264468	1628678264468
REQUEST	598		SageMaker-LEARNING-model-simulator-1	1628678264468	1628678264481	OK	 
USER	SageMaker	598	END	1628678264468	1628678264481
USER	SageMaker	599	START	1628678264568	1628678264568
REQUEST	599		SageMaker-LEARNING-model-simulator-1	1628678264569	1628678264580	OK	 
USER	SageMaker	599	END	1628678264568	1628678264580
USER	SageMaker	600	START	1628678264668	1628678264668
REQUEST	600		SageMaker-LEARNING-model-simulator-1	1628678264669	1628678264678	OK	 
USER	SageMaker	600	END	1628678264668	1628678264679
USER	SageMaker	601	START	1628678264768	1628678264768
REQUEST	601		SageMaker-LEARNING-model-simulator-1	1628678264769	1628678264779	OK	 
USER	SageMaker	601	END	1628678264768	1628678264780
USER	SageMaker	602	START	1628678264868	1628678264868
REQUEST	602		SageMaker-LEARNING-model-simulator-1	1628678264869	1628678264882	OK	 
USER	SageMaker	602	END	1628678264868	1628678264883
USER	SageMaker	603	START	1628678264968	1628678264968
REQUEST	603		SageMaker-LEARNING-model-simulator-1	1628678264969	1628678264984	OK	 
USER	SageMaker	603	END	1628678264968	1628678264984
USER	SageMaker	604	START	1628678265068	1628678265068
REQUEST	604		SageMaker-LEARNING-model-simulator-1	1628678265069	1628678265091	OK	 
USER	SageMaker	604	END	1628678265068	1628678265091
USER	SageMaker	605	START	1628678265168	1628678265168
REQUEST	605		SageMaker-LEARNING-model-simulator-1	1628678265169	1628678265180	OK	 
USER	SageMaker	605	END	1628678265168	1628678265181
USER	SageMaker	606	START	1628678265268	1628678265268
REQUEST	606		SageMaker-LEARNING-model-simulator-1	1628678265269	1628678265281	OK	 
USER	SageMaker	606	END	1628678265268	1628678265281
USER	SageMaker	607	START	1628678265368	1628678265368
REQUEST	607		SageMaker-LEARNING-model-simulator-1	1628678265369	1628678265380	OK	 
USER	SageMaker	607	END	1628678265368	1628678265380
USER	SageMaker	608	START	1628678265468	1628678265468
REQUEST	608		SageMaker-LEARNING-model-simulator-1	1628678265469	1628678265481	OK	 
USER	SageMaker	608	END	1628678265468	1628678265481
USER	SageMaker	609	START	1628678265568	1628678265568
REQUEST	609		SageMaker-LEARNING-model-simulator-1	1628678265569	1628678265580	OK	 
USER	SageMaker	609	END	1628678265568	1628678265580
USER	SageMaker	610	START	1628678265668	1628678265668
REQUEST	610		SageMaker-LEARNING-model-simulator-1	1628678265669	1628678265680	OK	 
USER	SageMaker	610	END	1628678265668	1628678265680
USER	SageMaker	611	START	1628678265768	1628678265768
REQUEST	611		SageMaker-LEARNING-model-simulator-1	1628678265769	1628678265780	OK	 
USER	SageMaker	611	END	1628678265768	1628678265781
USER	SageMaker	612	START	1628678265868	1628678265868
REQUEST	612		SageMaker-LEARNING-model-simulator-1	1628678265869	1628678265879	OK	 
USER	SageMaker	612	END	1628678265868	1628678265880
USER	SageMaker	613	START	1628678265968	1628678265968
REQUEST	613		SageMaker-LEARNING-model-simulator-1	1628678265969	1628678265983	OK	 
USER	SageMaker	613	END	1628678265968	1628678265984
USER	SageMaker	614	START	1628678266068	1628678266068
REQUEST	614		SageMaker-LEARNING-model-simulator-1	1628678266069	1628678266080	OK	 
USER	SageMaker	614	END	1628678266068	1628678266081
USER	SageMaker	615	START	1628678266168	1628678266168
REQUEST	615		SageMaker-LEARNING-model-simulator-1	1628678266169	1628678266179	OK	 
USER	SageMaker	615	END	1628678266168	1628678266180
USER	SageMaker	616	START	1628678266268	1628678266268
REQUEST	616		SageMaker-LEARNING-model-simulator-1	1628678266268	1628678266280	OK	 
USER	SageMaker	616	END	1628678266268	1628678266280
USER	SageMaker	617	START	1628678266368	1628678266368
REQUEST	617		SageMaker-LEARNING-model-simulator-1	1628678266369	1628678266381	OK	 
USER	SageMaker	617	END	1628678266368	1628678266381
USER	SageMaker	618	START	1628678266468	1628678266468
REQUEST	618		SageMaker-LEARNING-model-simulator-1	1628678266469	1628678266479	OK	 
USER	SageMaker	618	END	1628678266468	1628678266479
USER	SageMaker	619	START	1628678266568	1628678266568
REQUEST	619		SageMaker-LEARNING-model-simulator-1	1628678266569	1628678266582	OK	 
USER	SageMaker	619	END	1628678266568	1628678266582
USER	SageMaker	620	START	1628678266668	1628678266668
REQUEST	620		SageMaker-LEARNING-model-simulator-1	1628678266669	1628678266688	OK	 
USER	SageMaker	620	END	1628678266668	1628678266689
USER	SageMaker	621	START	1628678266768	1628678266768
REQUEST	621		SageMaker-LEARNING-model-simulator-1	1628678266769	1628678266782	OK	 
USER	SageMaker	621	END	1628678266768	1628678266783
USER	SageMaker	622	START	1628678266868	1628678266868
REQUEST	622		SageMaker-LEARNING-model-simulator-1	1628678266869	1628678266884	OK	 
USER	SageMaker	622	END	1628678266868	1628678266884
USER	SageMaker	623	START	1628678266968	1628678266968
REQUEST	623		SageMaker-LEARNING-model-simulator-1	1628678266969	1628678266982	OK	 
USER	SageMaker	623	END	1628678266968	1628678266983
USER	SageMaker	624	START	1628678267068	1628678267068
REQUEST	624		SageMaker-LEARNING-model-simulator-1	1628678267069	1628678267080	OK	 
USER	SageMaker	624	END	1628678267068	1628678267080
USER	SageMaker	625	START	1628678267168	1628678267168
REQUEST	625		SageMaker-LEARNING-model-simulator-1	1628678267169	1628678267179	OK	 
USER	SageMaker	625	END	1628678267168	1628678267180
USER	SageMaker	626	START	1628678267268	1628678267268
REQUEST	626		SageMaker-LEARNING-model-simulator-1	1628678267269	1628678267279	OK	 
USER	SageMaker	626	END	1628678267268	1628678267280
USER	SageMaker	627	START	1628678267368	1628678267368
REQUEST	627		SageMaker-LEARNING-model-simulator-1	1628678267369	1628678267379	OK	 
USER	SageMaker	627	END	1628678267368	1628678267380
USER	SageMaker	628	START	1628678267468	1628678267468
REQUEST	628		SageMaker-LEARNING-model-simulator-1	1628678267469	1628678267482	OK	 
USER	SageMaker	628	END	1628678267468	1628678267483
USER	SageMaker	629	START	1628678267568	1628678267568
REQUEST	629		SageMaker-LEARNING-model-simulator-1	1628678267569	1628678267583	OK	 
USER	SageMaker	629	END	1628678267568	1628678267583
USER	SageMaker	630	START	1628678267668	1628678267668
REQUEST	630		SageMaker-LEARNING-model-simulator-1	1628678267669	1628678267681	OK	 
USER	SageMaker	630	END	1628678267668	1628678267681
USER	SageMaker	631	START	1628678267768	1628678267768
REQUEST	631		SageMaker-LEARNING-model-simulator-1	1628678267769	1628678267779	OK	 
USER	SageMaker	631	END	1628678267768	1628678267780
USER	SageMaker	632	START	1628678267868	1628678267868
REQUEST	632		SageMaker-LEARNING-model-simulator-1	1628678267869	1628678267908	OK	 
USER	SageMaker	632	END	1628678267868	1628678267908
USER	SageMaker	633	START	1628678267968	1628678267968
REQUEST	633		SageMaker-LEARNING-model-simulator-1	1628678267969	1628678267982	OK	 
USER	SageMaker	633	END	1628678267968	1628678267982
USER	SageMaker	634	START	1628678268068	1628678268068
REQUEST	634		SageMaker-LEARNING-model-simulator-1	1628678268069	1628678268081	OK	 
USER	SageMaker	634	END	1628678268068	1628678268082
USER	SageMaker	635	START	1628678268168	1628678268168
REQUEST	635		SageMaker-LEARNING-model-simulator-1	1628678268169	1628678268180	OK	 
USER	SageMaker	635	END	1628678268168	1628678268180
USER	SageMaker	636	START	1628678268268	1628678268268
REQUEST	636		SageMaker-LEARNING-model-simulator-1	1628678268269	1628678268279	OK	 
USER	SageMaker	636	END	1628678268268	1628678268279
USER	SageMaker	637	START	1628678268368	1628678268368
REQUEST	637		SageMaker-LEARNING-model-simulator-1	1628678268368	1628678268385	OK	 
USER	SageMaker	637	END	1628678268368	1628678268385
USER	SageMaker	638	START	1628678268468	1628678268468
REQUEST	638		SageMaker-LEARNING-model-simulator-1	1628678268469	1628678268480	OK	 
USER	SageMaker	638	END	1628678268468	1628678268481
USER	SageMaker	639	START	1628678268568	1628678268568
REQUEST	639		SageMaker-LEARNING-model-simulator-1	1628678268569	1628678268583	OK	 
USER	SageMaker	639	END	1628678268568	1628678268584
USER	SageMaker	640	START	1628678268668	1628678268668
REQUEST	640		SageMaker-LEARNING-model-simulator-1	1628678268669	1628678268680	OK	 
USER	SageMaker	640	END	1628678268668	1628678268680
USER	SageMaker	641	START	1628678268768	1628678268768
REQUEST	641		SageMaker-LEARNING-model-simulator-1	1628678268769	1628678268782	OK	 
USER	SageMaker	641	END	1628678268768	1628678268783
USER	SageMaker	642	START	1628678268868	1628678268868
REQUEST	642		SageMaker-LEARNING-model-simulator-1	1628678268869	1628678268880	OK	 
USER	SageMaker	642	END	1628678268868	1628678268880
USER	SageMaker	643	START	1628678268968	1628678268968
REQUEST	643		SageMaker-LEARNING-model-simulator-1	1628678268969	1628678268980	OK	 
USER	SageMaker	643	END	1628678268968	1628678268980
USER	SageMaker	644	START	1628678269068	1628678269068
REQUEST	644		SageMaker-LEARNING-model-simulator-1	1628678269069	1628678269081	OK	 
USER	SageMaker	644	END	1628678269068	1628678269081
USER	SageMaker	645	START	1628678269168	1628678269168
REQUEST	645		SageMaker-LEARNING-model-simulator-1	1628678269168	1628678269179	OK	 
USER	SageMaker	645	END	1628678269168	1628678269179
USER	SageMaker	646	START	1628678269268	1628678269268
REQUEST	646		SageMaker-LEARNING-model-simulator-1	1628678269269	1628678269281	OK	 
USER	SageMaker	646	END	1628678269268	1628678269281
USER	SageMaker	647	START	1628678269368	1628678269368
REQUEST	647		SageMaker-LEARNING-model-simulator-1	1628678269369	1628678269380	OK	 
USER	SageMaker	647	END	1628678269368	1628678269381
USER	SageMaker	648	START	1628678269468	1628678269468
REQUEST	648		SageMaker-LEARNING-model-simulator-1	1628678269469	1628678269480	OK	 
USER	SageMaker	648	END	1628678269468	1628678269480
USER	SageMaker	649	START	1628678269568	1628678269568
REQUEST	649		SageMaker-LEARNING-model-simulator-1	1628678269568	1628678269583	OK	 
USER	SageMaker	649	END	1628678269568	1628678269584
USER	SageMaker	650	START	1628678269668	1628678269668
REQUEST	650		SageMaker-LEARNING-model-simulator-1	1628678269669	1628678269682	OK	 
USER	SageMaker	650	END	1628678269668	1628678269682
USER	SageMaker	651	START	1628678269768	1628678269768
REQUEST	651		SageMaker-LEARNING-model-simulator-1	1628678269769	1628678269782	OK	 
USER	SageMaker	651	END	1628678269768	1628678269783
USER	SageMaker	652	START	1628678269868	1628678269868
REQUEST	652		SageMaker-LEARNING-model-simulator-1	1628678269869	1628678269879	OK	 
USER	SageMaker	652	END	1628678269868	1628678269880
USER	SageMaker	653	START	1628678269968	1628678269968
REQUEST	653		SageMaker-LEARNING-model-simulator-1	1628678269969	1628678269980	OK	 
USER	SageMaker	653	END	1628678269968	1628678269981
USER	SageMaker	654	START	1628678270068	1628678270068
REQUEST	654		SageMaker-LEARNING-model-simulator-1	1628678270069	1628678270082	OK	 
USER	SageMaker	654	END	1628678270068	1628678270082
USER	SageMaker	655	START	1628678270168	1628678270168
REQUEST	655		SageMaker-LEARNING-model-simulator-1	1628678270169	1628678270186	OK	 
USER	SageMaker	655	END	1628678270168	1628678270187
USER	SageMaker	656	START	1628678270268	1628678270268
REQUEST	656		SageMaker-LEARNING-model-simulator-1	1628678270269	1628678270281	OK	 
USER	SageMaker	656	END	1628678270268	1628678270282
USER	SageMaker	657	START	1628678270368	1628678270368
REQUEST	657		SageMaker-LEARNING-model-simulator-1	1628678270368	1628678270379	OK	 
USER	SageMaker	657	END	1628678270368	1628678270380
USER	SageMaker	658	START	1628678270468	1628678270468
REQUEST	658		SageMaker-LEARNING-model-simulator-1	1628678270469	1628678270482	OK	 
USER	SageMaker	658	END	1628678270468	1628678270483
USER	SageMaker	659	START	1628678270568	1628678270568
REQUEST	659		SageMaker-LEARNING-model-simulator-1	1628678270569	1628678270583	OK	 
USER	SageMaker	659	END	1628678270568	1628678270584
USER	SageMaker	660	START	1628678270668	1628678270668
REQUEST	660		SageMaker-LEARNING-model-simulator-1	1628678270669	1628678270679	OK	 
USER	SageMaker	660	END	1628678270668	1628678270680
USER	SageMaker	661	START	1628678270768	1628678270768
REQUEST	661		SageMaker-LEARNING-model-simulator-1	1628678270769	1628678270780	OK	 
USER	SageMaker	661	END	1628678270768	1628678270780
USER	SageMaker	662	START	1628678270868	1628678270868
REQUEST	662		SageMaker-LEARNING-model-simulator-1	1628678270868	1628678270878	OK	 
USER	SageMaker	662	END	1628678270868	1628678270878
USER	SageMaker	663	START	1628678270968	1628678270968
REQUEST	663		SageMaker-LEARNING-model-simulator-1	1628678270969	1628678270981	OK	 
USER	SageMaker	663	END	1628678270968	1628678270982
USER	SageMaker	664	START	1628678271068	1628678271068
REQUEST	664		SageMaker-LEARNING-model-simulator-1	1628678271069	1628678271081	OK	 
USER	SageMaker	664	END	1628678271068	1628678271081
USER	SageMaker	665	START	1628678271168	1628678271168
REQUEST	665		SageMaker-LEARNING-model-simulator-1	1628678271169	1628678271179	OK	 
