RUN	GenericSageMakerScenario	1628678014-ml.m5.large-1-9TPS	1628678016680	 	3.2.0
USER	SageMaker	13	START	1628678020296	1628678020296
REQUEST	13		SageMaker-LEARNING-model-simulator-1	1628678020298	1628678020321	OK	 
USER	SageMaker	13	END	1628678020296	1628678020323
USER	SageMaker	14	START	1628678020416	1628678020416
REQUEST	14		SageMaker-LEARNING-model-simulator-1	1628678020418	1628678020434	OK	 
USER	SageMaker	14	END	1628678020416	1628678020436
USER	SageMaker	15	START	1628678020526	1628678020526
REQUEST	15		SageMaker-LEARNING-model-simulator-1	1628678020531	1628678020553	OK	 
USER	SageMaker	15	END	1628678020526	1628678020555
USER	SageMaker	16	START	1628678020636	1628678020636
REQUEST	16		SageMaker-LEARNING-model-simulator-1	1628678020638	1628678020662	OK	 
USER	SageMaker	16	END	1628678020636	1628678020663
USER	SageMaker	17	START	1628678020746	1628678020746
REQUEST	17		SageMaker-LEARNING-model-simulator-1	1628678020748	1628678020768	OK	 
USER	SageMaker	17	END	1628678020746	1628678020769
USER	SageMaker	18	START	1628678020855	1628678020855
REQUEST	18		SageMaker-LEARNING-model-simulator-1	1628678020858	1628678020882	OK	 
USER	SageMaker	18	END	1628678020855	1628678020883
USER	SageMaker	19	START	1628678020965	1628678020965
REQUEST	19		SageMaker-LEARNING-model-simulator-1	1628678020968	1628678020997	OK	 
USER	SageMaker	19	END	1628678020965	1628678020998
USER	SageMaker	20	START	1628678021076	1628678021076
REQUEST	20		SageMaker-LEARNING-model-simulator-1	1628678021078	1628678021105	OK	 
USER	SageMaker	20	END	1628678021076	1628678021106
USER	SageMaker	21	START	1628678021186	1628678021186
REQUEST	21		SageMaker-LEARNING-model-simulator-1	1628678021189	1628678021208	OK	 
USER	SageMaker	21	END	1628678021186	1628678021210
USER	SageMaker	22	START	1628678021296	1628678021296
REQUEST	22		SageMaker-LEARNING-model-simulator-1	1628678021299	1628678021321	OK	 
USER	SageMaker	22	END	1628678021296	1628678021323
USER	SageMaker	23	START	1628678021416	1628678021416
REQUEST	23		SageMaker-LEARNING-model-simulator-1	1628678021418	1628678021440	OK	 
USER	SageMaker	23	END	1628678021416	1628678021441
USER	SageMaker	24	START	1628678021526	1628678021526
REQUEST	24		SageMaker-LEARNING-model-simulator-1	1628678021528	1628678021541	OK	 
USER	SageMaker	24	END	1628678021526	1628678021542
USER	SageMaker	25	START	1628678021636	1628678021636
REQUEST	25		SageMaker-LEARNING-model-simulator-1	1628678021638	1628678021663	OK	 
USER	SageMaker	25	END	1628678021636	1628678021665
USER	SageMaker	26	START	1628678021746	1628678021746
REQUEST	26		SageMaker-LEARNING-model-simulator-1	1628678021748	1628678021771	OK	 
USER	SageMaker	26	END	1628678021746	1628678021773
USER	SageMaker	27	START	1628678021856	1628678021856
REQUEST	27		SageMaker-LEARNING-model-simulator-1	1628678021858	1628678021884	OK	 
USER	SageMaker	27	END	1628678021856	1628678021893
USER	SageMaker	28	START	1628678021966	1628678021966
REQUEST	28		SageMaker-LEARNING-model-simulator-1	1628678021973	1628678021993	OK	 
USER	SageMaker	28	END	1628678021966	1628678021995
USER	SageMaker	29	START	1628678022076	1628678022076
REQUEST	29		SageMaker-LEARNING-model-simulator-1	1628678022078	1628678022092	OK	 
USER	SageMaker	29	END	1628678022076	1628678022093
USER	SageMaker	30	START	1628678022186	1628678022186
REQUEST	30		SageMaker-LEARNING-model-simulator-1	1628678022188	1628678022201	OK	 
USER	SageMaker	30	END	1628678022186	1628678022202
USER	SageMaker	31	START	1628678022296	1628678022296
REQUEST	31		SageMaker-LEARNING-model-simulator-1	1628678022298	1628678022312	OK	 
USER	SageMaker	31	END	1628678022296	1628678022313
USER	SageMaker	32	START	1628678022416	1628678022416
REQUEST	32		SageMaker-LEARNING-model-simulator-1	1628678022418	1628678022430	OK	 
USER	SageMaker	32	END	1628678022416	1628678022431
USER	SageMaker	33	START	1628678022526	1628678022526
REQUEST	33		SageMaker-LEARNING-model-simulator-1	1628678022528	1628678022549	OK	 
USER	SageMaker	33	END	1628678022526	1628678022550
USER	SageMaker	34	START	1628678022636	1628678022636
REQUEST	34		SageMaker-LEARNING-model-simulator-1	1628678022638	1628678022662	OK	 
USER	SageMaker	34	END	1628678022636	1628678022663
USER	SageMaker	35	START	1628678022746	1628678022746
REQUEST	35		SageMaker-LEARNING-model-simulator-1	1628678022748	1628678022762	OK	 
USER	SageMaker	35	END	1628678022746	1628678022763
USER	SageMaker	36	START	1628678022856	1628678022856
REQUEST	36		SageMaker-LEARNING-model-simulator-1	1628678022857	1628678022878	OK	 
USER	SageMaker	36	END	1628678022856	1628678022880
USER	SageMaker	37	START	1628678022966	1628678022966
REQUEST	37		SageMaker-LEARNING-model-simulator-1	1628678022967	1628678022992	OK	 
USER	SageMaker	37	END	1628678022966	1628678022994
USER	SageMaker	38	START	1628678023076	1628678023076
REQUEST	38		SageMaker-LEARNING-model-simulator-1	1628678023078	1628678023099	OK	 
USER	SageMaker	38	END	1628678023076	1628678023100
USER	SageMaker	39	START	1628678023186	1628678023186
REQUEST	39		SageMaker-LEARNING-model-simulator-1	1628678023188	1628678023210	OK	 
USER	SageMaker	39	END	1628678023186	1628678023212
USER	SageMaker	40	START	1628678023295	1628678023295
REQUEST	40		SageMaker-LEARNING-model-simulator-1	1628678023297	1628678023330	OK	 
USER	SageMaker	40	END	1628678023295	1628678023331
USER	SageMaker	41	START	1628678023415	1628678023415
REQUEST	41		SageMaker-LEARNING-model-simulator-1	1628678023417	1628678023440	OK	 
USER	SageMaker	41	END	1628678023415	1628678023441
USER	SageMaker	42	START	1628678023526	1628678023526
REQUEST	42		SageMaker-LEARNING-model-simulator-1	1628678023528	1628678023550	OK	 
USER	SageMaker	42	END	1628678023526	1628678023551
USER	SageMaker	43	START	1628678023636	1628678023636
REQUEST	43		SageMaker-LEARNING-model-simulator-1	1628678023638	1628678023657	OK	 
USER	SageMaker	43	END	1628678023636	1628678023660
USER	SageMaker	44	START	1628678023746	1628678023746
REQUEST	44		SageMaker-LEARNING-model-simulator-1	1628678023748	1628678023760	OK	 
USER	SageMaker	44	END	1628678023746	1628678023761
USER	SageMaker	45	START	1628678023856	1628678023856
REQUEST	45		SageMaker-LEARNING-model-simulator-1	1628678023858	1628678023872	OK	 
USER	SageMaker	45	END	1628678023856	1628678023873
USER	SageMaker	46	START	1628678023966	1628678023966
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628678023968	1628678023988	OK	 
USER	SageMaker	46	END	1628678023966	1628678023989
USER	SageMaker	47	START	1628678024076	1628678024076
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628678024081	1628678024106	OK	 
USER	SageMaker	47	END	1628678024076	1628678024107
USER	SageMaker	48	START	1628678024186	1628678024186
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628678024188	1628678024214	OK	 
USER	SageMaker	48	END	1628678024186	1628678024215
USER	SageMaker	49	START	1628678024296	1628678024296
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628678024298	1628678024320	OK	 
USER	SageMaker	49	END	1628678024296	1628678024321
USER	SageMaker	50	START	1628678024406	1628678024406
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628678024407	1628678024420	OK	 
USER	SageMaker	50	END	1628678024406	1628678024421
USER	SageMaker	51	START	1628678024526	1628678024526
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628678024527	1628678024551	OK	 
USER	SageMaker	51	END	1628678024526	1628678024552
USER	SageMaker	52	START	1628678024636	1628678024636
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628678024638	1628678024657	OK	 
USER	SageMaker	52	END	1628678024636	1628678024658
USER	SageMaker	53	START	1628678024745	1628678024745
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628678024747	1628678024768	OK	 
USER	SageMaker	53	END	1628678024745	1628678024769
USER	SageMaker	54	START	1628678024856	1628678024856
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628678024858	1628678024881	OK	 
USER	SageMaker	54	END	1628678024856	1628678024882
USER	SageMaker	55	START	1628678024966	1628678024966
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628678024968	1628678024992	OK	 
USER	SageMaker	55	END	1628678024966	1628678024993
USER	SageMaker	56	START	1628678025076	1628678025076
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628678025078	1628678025099	OK	 
USER	SageMaker	56	END	1628678025076	1628678025100
USER	SageMaker	57	START	1628678025186	1628678025186
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628678025188	1628678025210	OK	 
USER	SageMaker	57	END	1628678025186	1628678025211
USER	SageMaker	58	START	1628678025296	1628678025296
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628678025298	1628678025321	OK	 
USER	SageMaker	58	END	1628678025296	1628678025322
USER	SageMaker	59	START	1628678025416	1628678025416
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628678025422	1628678025432	OK	 
USER	SageMaker	59	END	1628678025416	1628678025433
USER	SageMaker	60	START	1628678025526	1628678025526
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628678025528	1628678025538	OK	 
USER	SageMaker	60	END	1628678025526	1628678025539
USER	SageMaker	61	START	1628678025636	1628678025636
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628678025638	1628678025651	OK	 
USER	SageMaker	61	END	1628678025636	1628678025651
USER	SageMaker	62	START	1628678025746	1628678025746
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628678025747	1628678025768	OK	 
USER	SageMaker	62	END	1628678025746	1628678025769
USER	SageMaker	63	START	1628678025856	1628678025856
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628678025862	1628678025873	OK	 
USER	SageMaker	63	END	1628678025856	1628678025874
USER	SageMaker	64	START	1628678025966	1628678025966
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628678025967	1628678025985	OK	 
USER	SageMaker	64	END	1628678025966	1628678025986
USER	SageMaker	65	START	1628678026076	1628678026076
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628678026077	1628678026098	OK	 
USER	SageMaker	65	END	1628678026076	1628678026098
USER	SageMaker	66	START	1628678026186	1628678026186
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628678026187	1628678026211	OK	 
USER	SageMaker	66	END	1628678026186	1628678026212
USER	SageMaker	67	START	1628678026295	1628678026295
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628678026297	1628678026309	OK	 
USER	SageMaker	67	END	1628678026295	1628678026310
USER	SageMaker	68	START	1628678026415	1628678026415
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628678026417	1628678026430	OK	 
USER	SageMaker	68	END	1628678026415	1628678026431
USER	SageMaker	69	START	1628678026526	1628678026526
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628678026528	1628678026539	OK	 
USER	SageMaker	69	END	1628678026526	1628678026540
USER	SageMaker	70	START	1628678026636	1628678026636
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628678026638	1628678026651	OK	 
USER	SageMaker	70	END	1628678026636	1628678026652
USER	SageMaker	71	START	1628678026746	1628678026746
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628678026748	1628678026776	OK	 
USER	SageMaker	71	END	1628678026746	1628678026776
USER	SageMaker	72	START	1628678026857	1628678026857
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628678026858	1628678026874	OK	 
USER	SageMaker	72	END	1628678026857	1628678026875
USER	SageMaker	73	START	1628678026966	1628678026966
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628678026967	1628678026978	OK	 
USER	SageMaker	73	END	1628678026966	1628678026978
USER	SageMaker	74	START	1628678027076	1628678027076
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628678027078	1628678027089	OK	 
USER	SageMaker	74	END	1628678027076	1628678027090
USER	SageMaker	75	START	1628678027186	1628678027186
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628678027187	1628678027214	OK	 
USER	SageMaker	75	END	1628678027186	1628678027215
USER	SageMaker	76	START	1628678027296	1628678027296
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628678027298	1628678027317	OK	 
USER	SageMaker	76	END	1628678027296	1628678027318
USER	SageMaker	77	START	1628678027416	1628678027416
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628678027420	1628678027444	OK	 
USER	SageMaker	77	END	1628678027416	1628678027445
USER	SageMaker	78	START	1628678027526	1628678027526
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628678027528	1628678027540	OK	 
USER	SageMaker	78	END	1628678027526	1628678027541
USER	SageMaker	79	START	1628678027636	1628678027636
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628678027638	1628678027662	OK	 
USER	SageMaker	79	END	1628678027636	1628678027663
USER	SageMaker	80	START	1628678027746	1628678027746
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628678027748	1628678027758	OK	 
USER	SageMaker	80	END	1628678027746	1628678027759
USER	SageMaker	81	START	1628678027856	1628678027856
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628678027858	1628678027870	OK	 
USER	SageMaker	81	END	1628678027856	1628678027870
USER	SageMaker	82	START	1628678027965	1628678027965
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628678027967	1628678027993	OK	 
USER	SageMaker	82	END	1628678027965	1628678027994
USER	SageMaker	83	START	1628678028076	1628678028076
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628678028077	1628678028097	OK	 
USER	SageMaker	83	END	1628678028076	1628678028098
USER	SageMaker	84	START	1628678028186	1628678028186
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628678028187	1628678028197	OK	 
USER	SageMaker	84	END	1628678028186	1628678028198
USER	SageMaker	85	START	1628678028295	1628678028295
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628678028297	1628678028318	OK	 
USER	SageMaker	85	END	1628678028295	1628678028319
USER	SageMaker	86	START	1628678028415	1628678028415
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628678028417	1628678028429	OK	 
USER	SageMaker	86	END	1628678028415	1628678028430
USER	SageMaker	87	START	1628678028525	1628678028525
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628678028527	1628678028549	OK	 
USER	SageMaker	87	END	1628678028525	1628678028550
USER	SageMaker	88	START	1628678028636	1628678028636
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628678028638	1628678028651	OK	 
USER	SageMaker	88	END	1628678028636	1628678028652
USER	SageMaker	89	START	1628678028746	1628678028746
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628678028748	1628678028775	OK	 
USER	SageMaker	89	END	1628678028746	1628678028776
USER	SageMaker	90	START	1628678028856	1628678028856
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628678028858	1628678028877	OK	 
USER	SageMaker	90	END	1628678028856	1628678028878
USER	SageMaker	91	START	1628678028966	1628678028966
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628678028968	1628678028989	OK	 
USER	SageMaker	91	END	1628678028966	1628678028989
USER	SageMaker	92	START	1628678029076	1628678029076
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628678029078	1628678029106	OK	 
USER	SageMaker	92	END	1628678029076	1628678029107
USER	SageMaker	93	START	1628678029186	1628678029186
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628678029187	1628678029207	OK	 
USER	SageMaker	93	END	1628678029186	1628678029208
USER	SageMaker	94	START	1628678029296	1628678029296
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628678029298	1628678029318	OK	 
USER	SageMaker	94	END	1628678029296	1628678029319
USER	SageMaker	95	START	1628678029416	1628678029416
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628678029418	1628678029434	OK	 
USER	SageMaker	95	END	1628678029416	1628678029435
USER	SageMaker	96	START	1628678029526	1628678029526
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628678029528	1628678029539	OK	 
USER	SageMaker	96	END	1628678029526	1628678029540
USER	SageMaker	97	START	1628678029636	1628678029636
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628678029637	1628678029649	OK	 
USER	SageMaker	97	END	1628678029636	1628678029650
USER	SageMaker	98	START	1628678029746	1628678029746
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628678029748	1628678029762	OK	 
USER	SageMaker	98	END	1628678029746	1628678029763
USER	SageMaker	99	START	1628678029856	1628678029856
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628678029857	1628678029871	OK	 
USER	SageMaker	99	END	1628678029856	1628678029873
USER	SageMaker	100	START	1628678029966	1628678029966
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628678029968	1628678029982	OK	 
USER	SageMaker	100	END	1628678029966	1628678029983
USER	SageMaker	101	START	1628678030076	1628678030076
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628678030078	1628678030092	OK	 
USER	SageMaker	101	END	1628678030076	1628678030093
USER	SageMaker	102	START	1628678030186	1628678030186
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628678030188	1628678030200	OK	 
USER	SageMaker	102	END	1628678030186	1628678030201
USER	SageMaker	103	START	1628678030296	1628678030296
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628678030298	1628678030308	OK	 
USER	SageMaker	103	END	1628678030296	1628678030309
USER	SageMaker	104	START	1628678030416	1628678030416
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628678030418	1628678030449	OK	 
USER	SageMaker	104	END	1628678030416	1628678030450
USER	SageMaker	105	START	1628678030526	1628678030526
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628678030527	1628678030542	OK	 
USER	SageMaker	105	END	1628678030526	1628678030543
USER	SageMaker	106	START	1628678030636	1628678030636
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628678030638	1628678030663	OK	 
USER	SageMaker	106	END	1628678030636	1628678030668
USER	SageMaker	107	START	1628678030746	1628678030746
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628678030747	1628678030761	OK	 
USER	SageMaker	107	END	1628678030746	1628678030761
USER	SageMaker	108	START	1628678030856	1628678030856
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628678030857	1628678030869	OK	 
USER	SageMaker	108	END	1628678030856	1628678030870
USER	SageMaker	109	START	1628678030966	1628678030966
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628678030967	1628678030994	OK	 
USER	SageMaker	109	END	1628678030966	1628678030995
USER	SageMaker	110	START	1628678031076	1628678031076
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628678031077	1628678031088	OK	 
USER	SageMaker	110	END	1628678031076	1628678031088
USER	SageMaker	111	START	1628678031186	1628678031186
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628678031187	1628678031213	OK	 
USER	SageMaker	111	END	1628678031186	1628678031214
USER	SageMaker	112	START	1628678031296	1628678031296
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628678031297	1628678031309	OK	 
USER	SageMaker	112	END	1628678031296	1628678031310
USER	SageMaker	113	START	1628678031416	1628678031416
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628678031417	1628678031432	OK	 
USER	SageMaker	113	END	1628678031416	1628678031432
USER	SageMaker	114	START	1628678031525	1628678031525
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628678031527	1628678031541	OK	 
USER	SageMaker	114	END	1628678031525	1628678031542
USER	SageMaker	115	START	1628678031636	1628678031636
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628678031638	1628678031653	OK	 
USER	SageMaker	115	END	1628678031636	1628678031653
USER	SageMaker	116	START	1628678031746	1628678031746
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628678031748	1628678031758	OK	 
USER	SageMaker	116	END	1628678031746	1628678031759
USER	SageMaker	117	START	1628678031856	1628678031856
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628678031858	1628678031868	OK	 
USER	SageMaker	117	END	1628678031856	1628678031869
USER	SageMaker	118	START	1628678031966	1628678031966
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628678031967	1628678031988	OK	 
USER	SageMaker	118	END	1628678031966	1628678031988
USER	SageMaker	119	START	1628678032076	1628678032076
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628678032077	1628678032091	OK	 
USER	SageMaker	119	END	1628678032076	1628678032092
USER	SageMaker	120	START	1628678032186	1628678032186
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628678032187	1628678032196	OK	 
USER	SageMaker	120	END	1628678032186	1628678032197
USER	SageMaker	121	START	1628678032296	1628678032296
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628678032297	1628678032316	OK	 
USER	SageMaker	121	END	1628678032296	1628678032317
USER	SageMaker	122	START	1628678032416	1628678032416
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628678032417	1628678032437	OK	 
USER	SageMaker	122	END	1628678032416	1628678032438
USER	SageMaker	123	START	1628678032526	1628678032526
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628678032527	1628678032539	OK	 
USER	SageMaker	123	END	1628678032526	1628678032540
USER	SageMaker	124	START	1628678032635	1628678032635
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628678032638	1628678032656	OK	 
USER	SageMaker	124	END	1628678032635	1628678032657
USER	SageMaker	125	START	1628678032746	1628678032746
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628678032748	1628678032758	OK	 
USER	SageMaker	125	END	1628678032746	1628678032759
USER	SageMaker	126	START	1628678032856	1628678032856
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628678032858	1628678032877	OK	 
USER	SageMaker	126	END	1628678032856	1628678032877
USER	SageMaker	127	START	1628678032966	1628678032966
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628678032968	1628678032992	OK	 
USER	SageMaker	127	END	1628678032966	1628678032993
USER	SageMaker	128	START	1628678033076	1628678033076
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628678033078	1628678033090	OK	 
USER	SageMaker	128	END	1628678033076	1628678033091
USER	SageMaker	129	START	1628678033186	1628678033186
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628678033187	1628678033202	OK	 
USER	SageMaker	129	END	1628678033186	1628678033202
USER	SageMaker	130	START	1628678033296	1628678033296
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628678033297	1628678033310	OK	 
USER	SageMaker	130	END	1628678033296	1628678033311
USER	SageMaker	131	START	1628678033416	1628678033416
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628678033417	1628678033437	OK	 
USER	SageMaker	131	END	1628678033416	1628678033438
USER	SageMaker	132	START	1628678033526	1628678033526
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628678033527	1628678033550	OK	 
USER	SageMaker	132	END	1628678033526	1628678033551
USER	SageMaker	133	START	1628678033636	1628678033636
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628678033637	1628678033648	OK	 
USER	SageMaker	133	END	1628678033636	1628678033649
USER	SageMaker	134	START	1628678033746	1628678033746
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628678033747	1628678033758	OK	 
USER	SageMaker	134	END	1628678033746	1628678033759
USER	SageMaker	135	START	1628678033856	1628678033856
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628678033857	1628678033873	OK	 
USER	SageMaker	135	END	1628678033856	1628678033874
USER	SageMaker	136	START	1628678033966	1628678033966
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628678033967	1628678033978	OK	 
USER	SageMaker	136	END	1628678033966	1628678033978
USER	SageMaker	137	START	1628678034076	1628678034076
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628678034077	1628678034089	OK	 
USER	SageMaker	137	END	1628678034076	1628678034090
USER	SageMaker	138	START	1628678034185	1628678034185
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628678034187	1628678034200	OK	 
USER	SageMaker	138	END	1628678034185	1628678034201
USER	SageMaker	139	START	1628678034296	1628678034296
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628678034298	1628678034308	OK	 
USER	SageMaker	139	END	1628678034296	1628678034309
USER	SageMaker	140	START	1628678034416	1628678034416
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628678034418	1628678034429	OK	 
USER	SageMaker	140	END	1628678034416	1628678034429
USER	SageMaker	141	START	1628678034526	1628678034526
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628678034527	1628678034552	OK	 
USER	SageMaker	141	END	1628678034526	1628678034553
USER	SageMaker	142	START	1628678034636	1628678034636
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628678034638	1628678034660	OK	 
USER	SageMaker	142	END	1628678034636	1628678034661
USER	SageMaker	143	START	1628678034746	1628678034746
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628678034747	1628678034762	OK	 
USER	SageMaker	143	END	1628678034746	1628678034763
USER	SageMaker	144	START	1628678034856	1628678034856
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628678034857	1628678034882	OK	 
USER	SageMaker	144	END	1628678034856	1628678034883
USER	SageMaker	145	START	1628678034966	1628678034966
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628678034967	1628678034977	OK	 
USER	SageMaker	145	END	1628678034966	1628678034978
USER	SageMaker	146	START	1628678035076	1628678035076
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628678035077	1628678035098	OK	 
USER	SageMaker	146	END	1628678035076	1628678035099
USER	SageMaker	147	START	1628678035186	1628678035186
