RUN	GenericSageMakerScenario	1628679691-ml.m5.large-1-90TPS	1628679693457	 	3.2.0
USER	SageMaker	12	END	1628679695759	1628679695783
USER	SageMaker	15	START	1628679695789	1628679695789
REQUEST	13		SageMaker-LEARNING-model-simulator-1	1628679695771	1628679695798	OK	 
USER	SageMaker	13	END	1628679695769	1628679695799
REQUEST	14		SageMaker-LEARNING-model-simulator-1	1628679695781	1628679695801	OK	 
USER	SageMaker	14	END	1628679695779	1628679695802
USER	SageMaker	16	START	1628679695809	1628679695809
REQUEST	15		SageMaker-LEARNING-model-simulator-1	1628679695791	1628679695812	OK	 
USER	SageMaker	15	END	1628679695789	1628679695813
USER	SageMaker	17	START	1628679695819	1628679695819
USER	SageMaker	18	START	1628679695829	1628679695829
REQUEST	16		SageMaker-LEARNING-model-simulator-1	1628679695810	1628679695831	OK	 
USER	SageMaker	16	END	1628679695809	1628679695832
USER	SageMaker	19	START	1628679695839	1628679695839
REQUEST	17		SageMaker-LEARNING-model-simulator-1	1628679695820	1628679695840	OK	 
USER	SageMaker	17	END	1628679695819	1628679695841
USER	SageMaker	20	START	1628679695849	1628679695849
REQUEST	18		SageMaker-LEARNING-model-simulator-1	1628679695830	1628679695851	OK	 
USER	SageMaker	18	END	1628679695829	1628679695852
USER	SageMaker	21	START	1628679695859	1628679695859
REQUEST	19		SageMaker-LEARNING-model-simulator-1	1628679695841	1628679695861	OK	 
USER	SageMaker	19	END	1628679695839	1628679695862
USER	SageMaker	22	START	1628679695869	1628679695869
REQUEST	20		SageMaker-LEARNING-model-simulator-1	1628679695851	1628679695872	OK	 
USER	SageMaker	20	END	1628679695849	1628679695872
USER	SageMaker	23	START	1628679695879	1628679695879
REQUEST	21		SageMaker-LEARNING-model-simulator-1	1628679695861	1628679695884	OK	 
USER	SageMaker	21	END	1628679695859	1628679695885
USER	SageMaker	24	START	1628679695888	1628679695888
REQUEST	22		SageMaker-LEARNING-model-simulator-1	1628679695871	1628679695894	OK	 
USER	SageMaker	22	END	1628679695869	1628679695896
REQUEST	23		SageMaker-LEARNING-model-simulator-1	1628679695881	1628679695906	OK	 
USER	SageMaker	23	END	1628679695879	1628679695907
USER	SageMaker	25	START	1628679695909	1628679695909
REQUEST	24		SageMaker-LEARNING-model-simulator-1	1628679695890	1628679695910	OK	 
USER	SageMaker	24	END	1628679695888	1628679695911
USER	SageMaker	26	START	1628679695919	1628679695919
REQUEST	25		SageMaker-LEARNING-model-simulator-1	1628679695910	1628679695921	OK	 
USER	SageMaker	25	END	1628679695909	1628679695922
USER	SageMaker	27	START	1628679695929	1628679695929
USER	SageMaker	28	START	1628679695939	1628679695939
REQUEST	26		SageMaker-LEARNING-model-simulator-1	1628679695920	1628679695945	OK	 
USER	SageMaker	26	END	1628679695919	1628679695946
USER	SageMaker	29	START	1628679695949	1628679695949
REQUEST	27		SageMaker-LEARNING-model-simulator-1	1628679695930	1628679695953	OK	 
USER	SageMaker	27	END	1628679695929	1628679695954
USER	SageMaker	30	START	1628679695959	1628679695959
REQUEST	28		SageMaker-LEARNING-model-simulator-1	1628679695941	1628679695961	OK	 
USER	SageMaker	28	END	1628679695939	1628679695962
USER	SageMaker	31	START	1628679695969	1628679695969
REQUEST	29		SageMaker-LEARNING-model-simulator-1	1628679695951	1628679695970	OK	 
USER	SageMaker	29	END	1628679695949	1628679695970
REQUEST	30		SageMaker-LEARNING-model-simulator-1	1628679695961	1628679695973	OK	 
USER	SageMaker	30	END	1628679695959	1628679695974
USER	SageMaker	32	START	1628679695979	1628679695979
USER	SageMaker	33	START	1628679695989	1628679695989
REQUEST	31		SageMaker-LEARNING-model-simulator-1	1628679695970	1628679695998	OK	 
USER	SageMaker	31	END	1628679695969	1628679695999
REQUEST	32		SageMaker-LEARNING-model-simulator-1	1628679695981	1628679696001	OK	 
USER	SageMaker	32	END	1628679695979	1628679696002
REQUEST	33		SageMaker-LEARNING-model-simulator-1	1628679695990	1628679696003	OK	 
USER	SageMaker	33	END	1628679695989	1628679696004
USER	SageMaker	34	START	1628679696009	1628679696009
USER	SageMaker	35	START	1628679696019	1628679696019
USER	SageMaker	36	START	1628679696029	1628679696029
REQUEST	34		SageMaker-LEARNING-model-simulator-1	1628679696010	1628679696035	OK	 
USER	SageMaker	34	END	1628679696009	1628679696035
REQUEST	35		SageMaker-LEARNING-model-simulator-1	1628679696020	1628679696036	OK	 
USER	SageMaker	35	END	1628679696019	1628679696037
USER	SageMaker	37	START	1628679696039	1628679696039
REQUEST	36		SageMaker-LEARNING-model-simulator-1	1628679696030	1628679696048	OK	 
USER	SageMaker	36	END	1628679696029	1628679696049
USER	SageMaker	38	START	1628679696049	1628679696049
USER	SageMaker	39	START	1628679696059	1628679696059
REQUEST	37		SageMaker-LEARNING-model-simulator-1	1628679696040	1628679696061	OK	 
USER	SageMaker	37	END	1628679696039	1628679696062
USER	SageMaker	40	START	1628679696069	1628679696069
REQUEST	39		SageMaker-LEARNING-model-simulator-1	1628679696061	1628679696074	OK	 
USER	SageMaker	39	END	1628679696059	1628679696074
REQUEST	38		SageMaker-LEARNING-model-simulator-1	1628679696051	1628679696076	OK	 
USER	SageMaker	38	END	1628679696049	1628679696077
USER	SageMaker	41	START	1628679696079	1628679696079
USER	SageMaker	42	START	1628679696089	1628679696089
REQUEST	40		SageMaker-LEARNING-model-simulator-1	1628679696071	1628679696095	OK	 
USER	SageMaker	40	END	1628679696069	1628679696096
REQUEST	41		SageMaker-LEARNING-model-simulator-1	1628679696080	1628679696106	OK	 
USER	SageMaker	41	END	1628679696079	1628679696107
USER	SageMaker	43	START	1628679696109	1628679696109
REQUEST	42		SageMaker-LEARNING-model-simulator-1	1628679696090	1628679696113	OK	 
USER	SageMaker	42	END	1628679696089	1628679696114
USER	SageMaker	44	START	1628679696119	1628679696119
REQUEST	43		SageMaker-LEARNING-model-simulator-1	1628679696110	1628679696121	OK	 
USER	SageMaker	43	END	1628679696109	1628679696122
USER	SageMaker	45	START	1628679696129	1628679696129
USER	SageMaker	46	START	1628679696139	1628679696139
REQUEST	45		SageMaker-LEARNING-model-simulator-1	1628679696130	1628679696141	OK	 
USER	SageMaker	45	END	1628679696129	1628679696142
REQUEST	44		SageMaker-LEARNING-model-simulator-1	1628679696120	1628679696146	OK	 
USER	SageMaker	44	END	1628679696119	1628679696147
USER	SageMaker	47	START	1628679696150	1628679696150
USER	SageMaker	48	START	1628679696159	1628679696159
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628679696140	1628679696164	OK	 
USER	SageMaker	46	END	1628679696139	1628679696164
USER	SageMaker	49	START	1628679696169	1628679696169
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628679696151	1628679696171	OK	 
USER	SageMaker	47	END	1628679696150	1628679696172
USER	SageMaker	50	START	1628679696179	1628679696179
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628679696160	1628679696187	OK	 
USER	SageMaker	48	END	1628679696159	1628679696187
USER	SageMaker	51	START	1628679696189	1628679696189
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628679696170	1628679696194	OK	 
USER	SageMaker	49	END	1628679696169	1628679696195
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628679696180	1628679696198	OK	 
USER	SageMaker	50	END	1628679696179	1628679696199
USER	SageMaker	52	START	1628679696209	1628679696209
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628679696190	1628679696211	OK	 
USER	SageMaker	51	END	1628679696189	1628679696211
USER	SageMaker	53	START	1628679696219	1628679696219
USER	SageMaker	54	START	1628679696229	1628679696229
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628679696210	1628679696232	OK	 
USER	SageMaker	52	END	1628679696209	1628679696233
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628679696220	1628679696236	OK	 
USER	SageMaker	53	END	1628679696219	1628679696237
USER	SageMaker	55	START	1628679696239	1628679696239
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628679696229	1628679696241	OK	 
USER	SageMaker	54	END	1628679696229	1628679696242
USER	SageMaker	56	START	1628679696249	1628679696249
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628679696240	1628679696250	OK	 
USER	SageMaker	55	END	1628679696239	1628679696251
USER	SageMaker	57	START	1628679696259	1628679696259
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628679696250	1628679696260	OK	 
USER	SageMaker	56	END	1628679696249	1628679696261
USER	SageMaker	58	START	1628679696269	1628679696269
USER	SageMaker	59	START	1628679696279	1628679696279
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628679696260	1628679696282	OK	 
USER	SageMaker	57	END	1628679696259	1628679696283
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628679696270	1628679696294	OK	 
USER	SageMaker	58	END	1628679696269	1628679696295
USER	SageMaker	60	START	1628679696299	1628679696299
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628679696280	1628679696302	OK	 
USER	SageMaker	59	END	1628679696279	1628679696303
USER	SageMaker	61	START	1628679696318	1628679696318
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628679696300	1628679696325	OK	 
USER	SageMaker	60	END	1628679696299	1628679696326
USER	SageMaker	62	START	1628679696329	1628679696329
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628679696320	1628679696335	OK	 
USER	SageMaker	61	END	1628679696318	1628679696336
USER	SageMaker	63	START	1628679696339	1628679696339
USER	SageMaker	64	START	1628679696349	1628679696349
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628679696330	1628679696350	OK	 
USER	SageMaker	62	END	1628679696329	1628679696351
USER	SageMaker	65	START	1628679696359	1628679696359
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628679696340	1628679696365	OK	 
USER	SageMaker	63	END	1628679696339	1628679696365
USER	SageMaker	66	START	1628679696369	1628679696369
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628679696360	1628679696371	OK	 
USER	SageMaker	65	END	1628679696359	1628679696372
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628679696350	1628679696373	OK	 
USER	SageMaker	64	END	1628679696349	1628679696374
USER	SageMaker	67	START	1628679696379	1628679696379
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628679696370	1628679696379	OK	 
USER	SageMaker	66	END	1628679696369	1628679696380
USER	SageMaker	68	START	1628679696389	1628679696389
USER	SageMaker	69	START	1628679696399	1628679696399
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628679696380	1628679696404	OK	 
USER	SageMaker	67	END	1628679696379	1628679696405
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628679696390	1628679696411	OK	 
USER	SageMaker	68	END	1628679696389	1628679696411
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628679696400	1628679696411	OK	 
USER	SageMaker	69	END	1628679696399	1628679696412
USER	SageMaker	70	START	1628679696419	1628679696419
USER	SageMaker	71	START	1628679696429	1628679696429
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628679696419	1628679696430	OK	 
USER	SageMaker	70	END	1628679696419	1628679696431
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628679696430	1628679696439	OK	 
USER	SageMaker	72	START	1628679696439	1628679696439
USER	SageMaker	71	END	1628679696429	1628679696439
USER	SageMaker	73	START	1628679696449	1628679696449
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628679696440	1628679696451	OK	 
USER	SageMaker	72	END	1628679696439	1628679696452
USER	SageMaker	74	START	1628679696459	1628679696459
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628679696450	1628679696463	OK	 
USER	SageMaker	73	END	1628679696449	1628679696463
USER	SageMaker	75	START	1628679696469	1628679696469
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628679696460	1628679696473	OK	 
USER	SageMaker	74	END	1628679696459	1628679696474
USER	SageMaker	76	START	1628679696479	1628679696479
USER	SageMaker	77	START	1628679696489	1628679696489
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628679696470	1628679696495	OK	 
USER	SageMaker	75	END	1628679696469	1628679696496
USER	SageMaker	78	START	1628679696499	1628679696499
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628679696480	1628679696503	OK	 
USER	SageMaker	76	END	1628679696479	1628679696503
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628679696490	1628679696514	OK	 
USER	SageMaker	77	END	1628679696489	1628679696515
USER	SageMaker	79	START	1628679696518	1628679696518
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628679696500	1628679696520	OK	 
USER	SageMaker	78	END	1628679696499	1628679696520
USER	SageMaker	80	START	1628679696529	1628679696529
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628679696519	1628679696529	OK	 
USER	SageMaker	79	END	1628679696518	1628679696530
USER	SageMaker	81	START	1628679696539	1628679696539
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628679696529	1628679696543	OK	 
USER	SageMaker	80	END	1628679696529	1628679696544
USER	SageMaker	82	START	1628679696549	1628679696549
USER	SageMaker	83	START	1628679696559	1628679696559
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628679696539	1628679696562	OK	 
USER	SageMaker	81	END	1628679696539	1628679696563
USER	SageMaker	84	START	1628679696569	1628679696569
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628679696550	1628679696573	OK	 
USER	SageMaker	82	END	1628679696549	1628679696574
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628679696560	1628679696578	OK	 
USER	SageMaker	83	END	1628679696559	1628679696579
USER	SageMaker	85	START	1628679696579	1628679696579
USER	SageMaker	86	START	1628679696589	1628679696589
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628679696580	1628679696592	OK	 
USER	SageMaker	85	END	1628679696579	1628679696593
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628679696570	1628679696593	OK	 
USER	SageMaker	84	END	1628679696569	1628679696594
USER	SageMaker	87	START	1628679696599	1628679696599
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628679696590	1628679696600	OK	 
USER	SageMaker	86	END	1628679696589	1628679696601
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628679696601	1628679696613	OK	 
USER	SageMaker	87	END	1628679696599	1628679696614
USER	SageMaker	88	START	1628679696619	1628679696619
USER	SageMaker	89	START	1628679696629	1628679696629
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628679696620	1628679696632	OK	 
USER	SageMaker	88	END	1628679696619	1628679696633
USER	SageMaker	90	START	1628679696639	1628679696639
USER	SageMaker	91	START	1628679696649	1628679696649
USER	SageMaker	94	START	1628679696649	1628679696649
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628679696630	1628679696649	OK	 
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628679696640	1628679696651	OK	 
USER	SageMaker	89	END	1628679696629	1628679696650
USER	SageMaker	90	END	1628679696639	1628679696652
USER	SageMaker	93	START	1628679696659	1628679696659
USER	SageMaker	92	START	1628679696659	1628679696659
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628679696651	1628679696673	OK	 
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628679696650	1628679696673	OK	 
USER	SageMaker	94	END	1628679696649	1628679696673
USER	SageMaker	91	END	1628679696649	1628679696674
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628679696660	1628679696673	OK	 
USER	SageMaker	92	END	1628679696659	1628679696674
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628679696661	1628679696675	OK	 
USER	SageMaker	93	END	1628679696659	1628679696675
USER	SageMaker	95	START	1628679696689	1628679696689
USER	SageMaker	96	START	1628679696699	1628679696699
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628679696690	1628679696703	OK	 
USER	SageMaker	95	END	1628679696689	1628679696704
USER	SageMaker	97	START	1628679696709	1628679696709
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628679696700	1628679696711	OK	 
USER	SageMaker	96	END	1628679696699	1628679696711
USER	SageMaker	98	START	1628679696718	1628679696718
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628679696710	1628679696723	OK	 
USER	SageMaker	97	END	1628679696709	1628679696724
USER	SageMaker	99	START	1628679696729	1628679696729
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628679696719	1628679696729	OK	 
USER	SageMaker	98	END	1628679696718	1628679696730
USER	SageMaker	100	START	1628679696739	1628679696739
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628679696730	1628679696739	OK	 
USER	SageMaker	99	END	1628679696729	1628679696740
USER	SageMaker	101	START	1628679696749	1628679696749
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628679696740	1628679696751	OK	 
USER	SageMaker	100	END	1628679696739	1628679696752
USER	SageMaker	102	START	1628679696759	1628679696759
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628679696750	1628679696761	OK	 
USER	SageMaker	101	END	1628679696749	1628679696761
USER	SageMaker	103	START	1628679696769	1628679696769
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628679696760	1628679696771	OK	 
USER	SageMaker	102	END	1628679696759	1628679696771
USER	SageMaker	104	START	1628679696789	1628679696789
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628679696770	1628679696796	OK	 
USER	SageMaker	103	END	1628679696769	1628679696797
USER	SageMaker	105	START	1628679696799	1628679696799
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628679696790	1628679696805	OK	 
USER	SageMaker	104	END	1628679696789	1628679696806
USER	SageMaker	106	START	1628679696809	1628679696809
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628679696800	1628679696814	OK	 
USER	SageMaker	105	END	1628679696799	1628679696815
USER	SageMaker	107	START	1628679696818	1628679696818
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628679696810	1628679696821	OK	 
USER	SageMaker	106	END	1628679696809	1628679696822
USER	SageMaker	108	START	1628679696829	1628679696829
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628679696820	1628679696829	OK	 
USER	SageMaker	107	END	1628679696818	1628679696829
USER	SageMaker	109	START	1628679696839	1628679696839
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628679696830	1628679696840	OK	 
USER	SageMaker	108	END	1628679696829	1628679696840
USER	SageMaker	110	START	1628679696849	1628679696849
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628679696840	1628679696851	OK	 
USER	SageMaker	109	END	1628679696839	1628679696852
USER	SageMaker	111	START	1628679696863	1628679696863
USER	SageMaker	112	START	1628679696869	1628679696869
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628679696850	1628679696872	OK	 
USER	SageMaker	110	END	1628679696849	1628679696873
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628679696864	1628679696877	OK	 
USER	SageMaker	111	END	1628679696863	1628679696878
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628679696870	1628679696881	OK	 
USER	SageMaker	112	END	1628679696869	1628679696882
USER	SageMaker	113	START	1628679696889	1628679696889
USER	SageMaker	114	START	1628679696899	1628679696899
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628679696891	1628679696901	OK	 
USER	SageMaker	113	END	1628679696889	1628679696901
USER	SageMaker	115	START	1628679696909	1628679696909
USER	SageMaker	116	START	1628679696919	1628679696919
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628679696910	1628679696920	OK	 
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628679696900	1628679696920	OK	 
USER	SageMaker	115	END	1628679696909	1628679696921
USER	SageMaker	114	END	1628679696899	1628679696921
USER	SageMaker	117	START	1628679696929	1628679696929
USER	SageMaker	118	START	1628679696939	1628679696939
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628679696930	1628679696940	OK	 
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628679696920	1628679696940	OK	 
USER	SageMaker	117	END	1628679696929	1628679696940
USER	SageMaker	116	END	1628679696919	1628679696940
USER	SageMaker	119	START	1628679696949	1628679696949
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628679696940	1628679696951	OK	 
USER	SageMaker	118	END	1628679696939	1628679696951
USER	SageMaker	120	START	1628679696959	1628679696959
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628679696950	1628679696961	OK	 
USER	SageMaker	119	END	1628679696949	1628679696962
USER	SageMaker	121	START	1628679696969	1628679696969
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628679696960	1628679696970	OK	 
USER	SageMaker	120	END	1628679696959	1628679696970
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628679696970	1628679696979	OK	 
USER	SageMaker	121	END	1628679696969	1628679696980
USER	SageMaker	122	START	1628679696988	1628679696988
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628679696989	1628679696998	OK	 
USER	SageMaker	123	START	1628679696999	1628679696999
USER	SageMaker	122	END	1628679696988	1628679696999
USER	SageMaker	124	START	1628679697009	1628679697009
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628679696999	1628679697013	OK	 
USER	SageMaker	123	END	1628679696999	1628679697013
USER	SageMaker	125	START	1628679697019	1628679697019
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628679697020	1628679697029	OK	 
USER	SageMaker	126	START	1628679697029	1628679697029
USER	SageMaker	125	END	1628679697019	1628679697029
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628679697009	1628679697032	OK	 
USER	SageMaker	124	END	1628679697009	1628679697032
USER	SageMaker	127	START	1628679697039	1628679697039
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628679697030	1628679697043	OK	 
USER	SageMaker	126	END	1628679697029	1628679697044
USER	SageMaker	128	START	1628679697049	1628679697049
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628679697040	1628679697050	OK	 
USER	SageMaker	127	END	1628679697039	1628679697050
USER	SageMaker	129	START	1628679697059	1628679697059
USER	SageMaker	130	START	1628679697069	1628679697069
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628679697051	1628679697071	OK	 
USER	SageMaker	128	END	1628679697049	1628679697072
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628679697060	1628679697077	OK	 
USER	SageMaker	129	END	1628679697059	1628679697078
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628679697070	1628679697080	OK	 
USER	SageMaker	130	END	1628679697069	1628679697081
USER	SageMaker	131	START	1628679697089	1628679697089
USER	SageMaker	132	START	1628679697098	1628679697098
USER	SageMaker	133	START	1628679697109	1628679697109
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628679697099	1628679697111	OK	 
USER	SageMaker	132	END	1628679697098	1628679697111
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628679697090	1628679697114	OK	 
USER	SageMaker	131	END	1628679697089	1628679697115
USER	SageMaker	134	START	1628679697119	1628679697119
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628679697109	1628679697119	OK	 
USER	SageMaker	133	END	1628679697109	1628679697119
USER	SageMaker	135	START	1628679697129	1628679697129
USER	SageMaker	136	START	1628679697139	1628679697139
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628679697120	1628679697142	OK	 
USER	SageMaker	134	END	1628679697119	1628679697143
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628679697130	1628679697144	OK	 
USER	SageMaker	135	END	1628679697129	1628679697145
USER	SageMaker	137	START	1628679697149	1628679697149
USER	SageMaker	138	START	1628679697159	1628679697159
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628679697140	1628679697161	OK	 
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628679697150	1628679697161	OK	 
USER	SageMaker	136	END	1628679697139	1628679697162
USER	SageMaker	137	END	1628679697149	1628679697162
USER	SageMaker	139	START	1628679697169	1628679697169
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628679697160	1628679697173	OK	 
USER	SageMaker	138	END	1628679697159	1628679697174
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628679697170	1628679697181	OK	 
USER	SageMaker	139	END	1628679697169	1628679697182
USER	SageMaker	140	START	1628679697189	1628679697189
USER	SageMaker	141	START	1628679697199	1628679697199
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628679697190	1628679697200	OK	 
USER	SageMaker	140	END	1628679697189	1628679697200
USER	SageMaker	142	START	1628679697209	1628679697209
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628679697199	1628679697213	OK	 
USER	SageMaker	141	END	1628679697199	1628679697213
USER	SageMaker	143	START	1628679697219	1628679697219
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628679697210	1628679697220	OK	 
USER	SageMaker	142	END	1628679697209	1628679697220
USER	SageMaker	144	START	1628679697229	1628679697229
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628679697220	1628679697233	OK	 
USER	SageMaker	143	END	1628679697219	1628679697234
USER	SageMaker	145	START	1628679697239	1628679697239
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628679697230	1628679697240	OK	 
USER	SageMaker	144	END	1628679697229	1628679697241
USER	SageMaker	146	START	1628679697249	1628679697249
USER	SageMaker	147	START	1628679697259	1628679697259
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628679697240	1628679697260	OK	 
USER	SageMaker	145	END	1628679697239	1628679697260
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628679697250	1628679697263	OK	 
USER	SageMaker	146	END	1628679697249	1628679697263
