RUN	GenericSageMakerScenario	1628677828-ml.m5.large-1-8TPS	1628677830681	 	3.2.0
REQUEST	17		SageMaker-LEARNING-model-simulator-1	1628677834846	1628677834858	OK	 
USER	SageMaker	17	END	1628677834843	1628677834860
USER	SageMaker	18	START	1628677834974	1628677834974
REQUEST	18		SageMaker-LEARNING-model-simulator-1	1628677834975	1628677834996	OK	 
USER	SageMaker	18	END	1628677834974	1628677834997
USER	SageMaker	19	START	1628677835093	1628677835093
REQUEST	19		SageMaker-LEARNING-model-simulator-1	1628677835096	1628677835117	OK	 
USER	SageMaker	19	END	1628677835093	1628677835118
USER	SageMaker	20	START	1628677835224	1628677835224
REQUEST	20		SageMaker-LEARNING-model-simulator-1	1628677835226	1628677835250	OK	 
USER	SageMaker	20	END	1628677835224	1628677835252
USER	SageMaker	21	START	1628677835344	1628677835344
REQUEST	21		SageMaker-LEARNING-model-simulator-1	1628677835346	1628677835366	OK	 
USER	SageMaker	21	END	1628677835344	1628677835367
USER	SageMaker	22	START	1628677835474	1628677835474
REQUEST	22		SageMaker-LEARNING-model-simulator-1	1628677835475	1628677835488	OK	 
USER	SageMaker	22	END	1628677835474	1628677835489
USER	SageMaker	23	START	1628677835594	1628677835594
REQUEST	23		SageMaker-LEARNING-model-simulator-1	1628677835596	1628677835617	OK	 
USER	SageMaker	23	END	1628677835594	1628677835618
USER	SageMaker	24	START	1628677835724	1628677835724
REQUEST	24		SageMaker-LEARNING-model-simulator-1	1628677835726	1628677835737	OK	 
USER	SageMaker	24	END	1628677835724	1628677835738
USER	SageMaker	25	START	1628677835844	1628677835844
REQUEST	25		SageMaker-LEARNING-model-simulator-1	1628677835846	1628677835859	OK	 
USER	SageMaker	25	END	1628677835844	1628677835860
USER	SageMaker	26	START	1628677835974	1628677835974
REQUEST	26		SageMaker-LEARNING-model-simulator-1	1628677835975	1628677835999	OK	 
USER	SageMaker	26	END	1628677835974	1628677836000
USER	SageMaker	27	START	1628677836094	1628677836094
REQUEST	27		SageMaker-LEARNING-model-simulator-1	1628677836096	1628677836117	OK	 
USER	SageMaker	27	END	1628677836094	1628677836119
USER	SageMaker	28	START	1628677836224	1628677836224
REQUEST	28		SageMaker-LEARNING-model-simulator-1	1628677836226	1628677836248	OK	 
USER	SageMaker	28	END	1628677836224	1628677836250
USER	SageMaker	29	START	1628677836344	1628677836344
REQUEST	29		SageMaker-LEARNING-model-simulator-1	1628677836346	1628677836367	OK	 
USER	SageMaker	29	END	1628677836344	1628677836368
USER	SageMaker	30	START	1628677836474	1628677836474
REQUEST	30		SageMaker-LEARNING-model-simulator-1	1628677836476	1628677836496	OK	 
USER	SageMaker	30	END	1628677836474	1628677836498
USER	SageMaker	31	START	1628677836594	1628677836594
REQUEST	31		SageMaker-LEARNING-model-simulator-1	1628677836596	1628677836622	OK	 
USER	SageMaker	31	END	1628677836594	1628677836623
USER	SageMaker	32	START	1628677836724	1628677836724
REQUEST	32		SageMaker-LEARNING-model-simulator-1	1628677836726	1628677836750	OK	 
USER	SageMaker	32	END	1628677836724	1628677836752
USER	SageMaker	33	START	1628677836844	1628677836844
REQUEST	33		SageMaker-LEARNING-model-simulator-1	1628677836846	1628677836870	OK	 
USER	SageMaker	33	END	1628677836844	1628677836871
USER	SageMaker	34	START	1628677836974	1628677836974
REQUEST	34		SageMaker-LEARNING-model-simulator-1	1628677836976	1628677836997	OK	 
USER	SageMaker	34	END	1628677836974	1628677836998
USER	SageMaker	35	START	1628677837094	1628677837094
REQUEST	35		SageMaker-LEARNING-model-simulator-1	1628677837096	1628677837106	OK	 
USER	SageMaker	35	END	1628677837094	1628677837107
USER	SageMaker	36	START	1628677837223	1628677837223
REQUEST	36		SageMaker-LEARNING-model-simulator-1	1628677837225	1628677837245	OK	 
USER	SageMaker	36	END	1628677837223	1628677837247
USER	SageMaker	37	START	1628677837343	1628677837343
REQUEST	37		SageMaker-LEARNING-model-simulator-1	1628677837345	1628677837364	OK	 
USER	SageMaker	37	END	1628677837343	1628677837365
USER	SageMaker	38	START	1628677837473	1628677837473
REQUEST	38		SageMaker-LEARNING-model-simulator-1	1628677837475	1628677837495	OK	 
USER	SageMaker	38	END	1628677837473	1628677837496
USER	SageMaker	39	START	1628677837593	1628677837593
REQUEST	39		SageMaker-LEARNING-model-simulator-1	1628677837595	1628677837619	OK	 
USER	SageMaker	39	END	1628677837593	1628677837621
USER	SageMaker	40	START	1628677837723	1628677837723
REQUEST	40		SageMaker-LEARNING-model-simulator-1	1628677837725	1628677837739	OK	 
USER	SageMaker	40	END	1628677837723	1628677837740
USER	SageMaker	41	START	1628677837843	1628677837843
REQUEST	41		SageMaker-LEARNING-model-simulator-1	1628677837845	1628677837870	OK	 
USER	SageMaker	41	END	1628677837843	1628677837871
USER	SageMaker	42	START	1628677837973	1628677837973
REQUEST	42		SageMaker-LEARNING-model-simulator-1	1628677837975	1628677837985	OK	 
USER	SageMaker	42	END	1628677837973	1628677837986
USER	SageMaker	43	START	1628677838093	1628677838093
REQUEST	43		SageMaker-LEARNING-model-simulator-1	1628677838095	1628677838118	OK	 
USER	SageMaker	43	END	1628677838093	1628677838120
USER	SageMaker	44	START	1628677838223	1628677838223
REQUEST	44		SageMaker-LEARNING-model-simulator-1	1628677838225	1628677838249	OK	 
USER	SageMaker	44	END	1628677838223	1628677838250
USER	SageMaker	45	START	1628677838343	1628677838343
REQUEST	45		SageMaker-LEARNING-model-simulator-1	1628677838345	1628677838355	OK	 
USER	SageMaker	45	END	1628677838343	1628677838356
USER	SageMaker	46	START	1628677838473	1628677838473
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628677838475	1628677838487	OK	 
USER	SageMaker	46	END	1628677838473	1628677838488
USER	SageMaker	47	START	1628677838593	1628677838593
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628677838595	1628677838607	OK	 
USER	SageMaker	47	END	1628677838593	1628677838608
USER	SageMaker	48	START	1628677838723	1628677838723
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628677838725	1628677838745	OK	 
USER	SageMaker	48	END	1628677838723	1628677838746
USER	SageMaker	49	START	1628677838843	1628677838843
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628677838845	1628677838865	OK	 
USER	SageMaker	49	END	1628677838843	1628677838866
USER	SageMaker	50	START	1628677838973	1628677838973
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628677838975	1628677838996	OK	 
USER	SageMaker	50	END	1628677838973	1628677838997
USER	SageMaker	51	START	1628677839093	1628677839093
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628677839095	1628677839114	OK	 
USER	SageMaker	51	END	1628677839093	1628677839115
USER	SageMaker	52	START	1628677839223	1628677839223
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628677839225	1628677839250	OK	 
USER	SageMaker	52	END	1628677839223	1628677839251
USER	SageMaker	53	START	1628677839343	1628677839343
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628677839345	1628677839359	OK	 
USER	SageMaker	53	END	1628677839343	1628677839360
USER	SageMaker	54	START	1628677839473	1628677839473
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628677839475	1628677839499	OK	 
USER	SageMaker	54	END	1628677839473	1628677839500
USER	SageMaker	55	START	1628677839593	1628677839593
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628677839595	1628677839609	OK	 
USER	SageMaker	55	END	1628677839593	1628677839610
USER	SageMaker	56	START	1628677839723	1628677839723
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628677839725	1628677839745	OK	 
USER	SageMaker	56	END	1628677839723	1628677839746
USER	SageMaker	57	START	1628677839843	1628677839843
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628677839845	1628677839873	OK	 
USER	SageMaker	57	END	1628677839843	1628677839874
USER	SageMaker	58	START	1628677839974	1628677839974
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628677839975	1628677839990	OK	 
USER	SageMaker	58	END	1628677839974	1628677839991
USER	SageMaker	59	START	1628677840094	1628677840094
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628677840095	1628677840117	OK	 
USER	SageMaker	59	END	1628677840094	1628677840118
USER	SageMaker	60	START	1628677840224	1628677840224
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628677840225	1628677840237	OK	 
USER	SageMaker	60	END	1628677840224	1628677840238
USER	SageMaker	61	START	1628677840344	1628677840344
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628677840345	1628677840359	OK	 
USER	SageMaker	61	END	1628677840344	1628677840360
USER	SageMaker	62	START	1628677840474	1628677840474
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628677840475	1628677840490	OK	 
USER	SageMaker	62	END	1628677840474	1628677840491
USER	SageMaker	63	START	1628677840594	1628677840594
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628677840595	1628677840618	OK	 
USER	SageMaker	63	END	1628677840594	1628677840619
USER	SageMaker	64	START	1628677840724	1628677840724
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628677840725	1628677840737	OK	 
USER	SageMaker	64	END	1628677840724	1628677840738
USER	SageMaker	65	START	1628677840844	1628677840844
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628677840845	1628677840869	OK	 
USER	SageMaker	65	END	1628677840844	1628677840870
USER	SageMaker	66	START	1628677840974	1628677840974
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628677840975	1628677840999	OK	 
USER	SageMaker	66	END	1628677840974	1628677841000
USER	SageMaker	67	START	1628677841094	1628677841094
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628677841095	1628677841111	OK	 
USER	SageMaker	67	END	1628677841094	1628677841112
USER	SageMaker	68	START	1628677841224	1628677841224
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628677841225	1628677841246	OK	 
USER	SageMaker	68	END	1628677841224	1628677841247
USER	SageMaker	69	START	1628677841344	1628677841344
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628677841345	1628677841360	OK	 
USER	SageMaker	69	END	1628677841344	1628677841361
USER	SageMaker	70	START	1628677841474	1628677841474
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628677841475	1628677841487	OK	 
USER	SageMaker	70	END	1628677841474	1628677841488
USER	SageMaker	71	START	1628677841594	1628677841594
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628677841595	1628677841607	OK	 
USER	SageMaker	71	END	1628677841594	1628677841608
USER	SageMaker	72	START	1628677841724	1628677841724
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628677841725	1628677841750	OK	 
USER	SageMaker	72	END	1628677841724	1628677841751
USER	SageMaker	73	START	1628677841844	1628677841844
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628677841845	1628677841856	OK	 
USER	SageMaker	73	END	1628677841844	1628677841857
USER	SageMaker	74	START	1628677841974	1628677841974
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628677841975	1628677841998	OK	 
USER	SageMaker	74	END	1628677841974	1628677841999
USER	SageMaker	75	START	1628677842094	1628677842094
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628677842095	1628677842106	OK	 
USER	SageMaker	75	END	1628677842094	1628677842107
USER	SageMaker	76	START	1628677842224	1628677842224
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628677842225	1628677842251	OK	 
USER	SageMaker	76	END	1628677842224	1628677842252
USER	SageMaker	77	START	1628677842344	1628677842344
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628677842345	1628677842368	OK	 
USER	SageMaker	77	END	1628677842344	1628677842369
USER	SageMaker	78	START	1628677842474	1628677842474
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628677842475	1628677842503	OK	 
USER	SageMaker	78	END	1628677842474	1628677842503
USER	SageMaker	79	START	1628677842594	1628677842594
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628677842595	1628677842615	OK	 
USER	SageMaker	79	END	1628677842594	1628677842616
USER	SageMaker	80	START	1628677842724	1628677842724
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628677842725	1628677842750	OK	 
USER	SageMaker	80	END	1628677842724	1628677842751
USER	SageMaker	81	START	1628677842844	1628677842844
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628677842845	1628677842856	OK	 
USER	SageMaker	81	END	1628677842844	1628677842857
USER	SageMaker	82	START	1628677842974	1628677842974
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628677842975	1628677842986	OK	 
USER	SageMaker	82	END	1628677842974	1628677842987
USER	SageMaker	83	START	1628677843094	1628677843094
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628677843095	1628677843107	OK	 
USER	SageMaker	83	END	1628677843094	1628677843108
USER	SageMaker	84	START	1628677843224	1628677843224
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628677843225	1628677843237	OK	 
USER	SageMaker	84	END	1628677843224	1628677843238
USER	SageMaker	85	START	1628677843344	1628677843344
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628677843345	1628677843369	OK	 
USER	SageMaker	85	END	1628677843344	1628677843370
USER	SageMaker	86	START	1628677843474	1628677843474
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628677843475	1628677843491	OK	 
USER	SageMaker	86	END	1628677843474	1628677843492
USER	SageMaker	87	START	1628677843594	1628677843594
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628677843595	1628677843605	OK	 
USER	SageMaker	87	END	1628677843594	1628677843606
USER	SageMaker	88	START	1628677843724	1628677843724
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628677843725	1628677843739	OK	 
USER	SageMaker	88	END	1628677843724	1628677843740
USER	SageMaker	89	START	1628677843844	1628677843844
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628677843845	1628677843856	OK	 
USER	SageMaker	89	END	1628677843844	1628677843857
USER	SageMaker	90	START	1628677843974	1628677843974
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628677843975	1628677843997	OK	 
USER	SageMaker	90	END	1628677843974	1628677843998
USER	SageMaker	91	START	1628677844094	1628677844094
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628677844095	1628677844109	OK	 
USER	SageMaker	91	END	1628677844094	1628677844110
USER	SageMaker	92	START	1628677844224	1628677844224
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628677844226	1628677844247	OK	 
USER	SageMaker	92	END	1628677844224	1628677844248
USER	SageMaker	93	START	1628677844344	1628677844344
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628677844345	1628677844357	OK	 
USER	SageMaker	93	END	1628677844344	1628677844357
USER	SageMaker	94	START	1628677844473	1628677844473
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628677844474	1628677844485	OK	 
USER	SageMaker	94	END	1628677844473	1628677844486
USER	SageMaker	95	START	1628677844594	1628677844594
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628677844595	1628677844606	OK	 
USER	SageMaker	95	END	1628677844594	1628677844607
USER	SageMaker	96	START	1628677844723	1628677844723
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628677844724	1628677844745	OK	 
USER	SageMaker	96	END	1628677844723	1628677844746
USER	SageMaker	97	START	1628677844843	1628677844843
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628677844845	1628677844855	OK	 
USER	SageMaker	97	END	1628677844843	1628677844856
USER	SageMaker	98	START	1628677844973	1628677844973
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628677844975	1628677844986	OK	 
USER	SageMaker	98	END	1628677844973	1628677844987
USER	SageMaker	99	START	1628677845093	1628677845093
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628677845095	1628677845125	OK	 
USER	SageMaker	99	END	1628677845093	1628677845126
USER	SageMaker	100	START	1628677845223	1628677845223
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628677845225	1628677845250	OK	 
USER	SageMaker	100	END	1628677845223	1628677845250
USER	SageMaker	101	START	1628677845343	1628677845343
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628677845345	1628677845359	OK	 
USER	SageMaker	101	END	1628677845343	1628677845360
USER	SageMaker	102	START	1628677845473	1628677845473
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628677845475	1628677845499	OK	 
USER	SageMaker	102	END	1628677845473	1628677845500
USER	SageMaker	103	START	1628677845593	1628677845593
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628677845595	1628677845622	OK	 
USER	SageMaker	103	END	1628677845593	1628677845622
USER	SageMaker	104	START	1628677845723	1628677845723
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628677845725	1628677845741	OK	 
USER	SageMaker	104	END	1628677845723	1628677845742
USER	SageMaker	105	START	1628677845843	1628677845843
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628677845845	1628677845856	OK	 
USER	SageMaker	105	END	1628677845843	1628677845857
USER	SageMaker	106	START	1628677845973	1628677845973
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628677845974	1628677845984	OK	 
USER	SageMaker	106	END	1628677845973	1628677845985
USER	SageMaker	107	START	1628677846093	1628677846093
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628677846095	1628677846107	OK	 
USER	SageMaker	107	END	1628677846093	1628677846108
USER	SageMaker	108	START	1628677846223	1628677846223
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628677846225	1628677846236	OK	 
USER	SageMaker	108	END	1628677846223	1628677846237
USER	SageMaker	109	START	1628677846343	1628677846343
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628677846345	1628677846358	OK	 
USER	SageMaker	109	END	1628677846343	1628677846359
USER	SageMaker	110	START	1628677846473	1628677846473
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628677846474	1628677846497	OK	 
USER	SageMaker	110	END	1628677846473	1628677846497
USER	SageMaker	111	START	1628677846593	1628677846593
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628677846594	1628677846605	OK	 
USER	SageMaker	111	END	1628677846593	1628677846606
USER	SageMaker	112	START	1628677846723	1628677846723
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628677846724	1628677846748	OK	 
USER	SageMaker	112	END	1628677846723	1628677846748
USER	SageMaker	113	START	1628677846843	1628677846843
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628677846845	1628677846857	OK	 
USER	SageMaker	113	END	1628677846843	1628677846857
USER	SageMaker	114	START	1628677846973	1628677846973
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628677846975	1628677846994	OK	 
USER	SageMaker	114	END	1628677846973	1628677846995
USER	SageMaker	115	START	1628677847093	1628677847093
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628677847095	1628677847107	OK	 
USER	SageMaker	115	END	1628677847093	1628677847108
USER	SageMaker	116	START	1628677847223	1628677847223
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628677847224	1628677847245	OK	 
USER	SageMaker	116	END	1628677847223	1628677847246
USER	SageMaker	117	START	1628677847343	1628677847343
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628677847345	1628677847372	OK	 
USER	SageMaker	117	END	1628677847343	1628677847373
USER	SageMaker	118	START	1628677847473	1628677847473
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628677847475	1628677847486	OK	 
USER	SageMaker	118	END	1628677847473	1628677847487
USER	SageMaker	119	START	1628677847594	1628677847594
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628677847595	1628677847607	OK	 
USER	SageMaker	119	END	1628677847594	1628677847608
USER	SageMaker	120	START	1628677847723	1628677847723
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628677847724	1628677847748	OK	 
USER	SageMaker	120	END	1628677847723	1628677847749
USER	SageMaker	121	START	1628677847843	1628677847843
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628677847845	1628677847855	OK	 
USER	SageMaker	121	END	1628677847843	1628677847856
USER	SageMaker	122	START	1628677847973	1628677847973
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628677847975	1628677847995	OK	 
USER	SageMaker	122	END	1628677847973	1628677847996
USER	SageMaker	123	START	1628677848093	1628677848093
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628677848095	1628677848137	OK	 
USER	SageMaker	123	END	1628677848093	1628677848138
USER	SageMaker	124	START	1628677848223	1628677848223
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628677848225	1628677848238	OK	 
USER	SageMaker	124	END	1628677848223	1628677848238
USER	SageMaker	125	START	1628677848343	1628677848343
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628677848345	1628677848355	OK	 
USER	SageMaker	125	END	1628677848343	1628677848356
USER	SageMaker	126	START	1628677848473	1628677848473
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628677848475	1628677848487	OK	 
USER	SageMaker	126	END	1628677848473	1628677848487
USER	SageMaker	127	START	1628677848593	1628677848593
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628677848595	1628677848607	OK	 
USER	SageMaker	127	END	1628677848593	1628677848608
USER	SageMaker	128	START	1628677848723	1628677848723
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628677848725	1628677848746	OK	 
USER	SageMaker	128	END	1628677848723	1628677848747
USER	SageMaker	129	START	1628677848843	1628677848843
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628677848845	1628677848859	OK	 
USER	SageMaker	129	END	1628677848843	1628677848860
USER	SageMaker	130	START	1628677848973	1628677848973
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628677848975	1628677848985	OK	 
USER	SageMaker	130	END	1628677848973	1628677848986
USER	SageMaker	131	START	1628677849093	1628677849093
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628677849095	1628677849120	OK	 
USER	SageMaker	131	END	1628677849093	1628677849121
USER	SageMaker	132	START	1628677849223	1628677849223
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628677849225	1628677849246	OK	 
USER	SageMaker	132	END	1628677849223	1628677849246
USER	SageMaker	133	START	1628677849343	1628677849343
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628677849345	1628677849356	OK	 
USER	SageMaker	133	END	1628677849343	1628677849357
USER	SageMaker	134	START	1628677849473	1628677849473
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628677849475	1628677849494	OK	 
USER	SageMaker	134	END	1628677849473	1628677849495
USER	SageMaker	135	START	1628677849593	1628677849593
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628677849595	1628677849606	OK	 
USER	SageMaker	135	END	1628677849593	1628677849607
USER	SageMaker	136	START	1628677849723	1628677849723
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628677849725	1628677849736	OK	 
USER	SageMaker	136	END	1628677849723	1628677849737
USER	SageMaker	137	START	1628677849843	1628677849843
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628677849844	1628677849855	OK	 
USER	SageMaker	137	END	1628677849843	1628677849856
USER	SageMaker	138	START	1628677849973	1628677849973
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628677849975	1628677849986	OK	 
USER	SageMaker	138	END	1628677849973	1628677849986
USER	SageMaker	139	START	1628677850093	1628677850093
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628677850095	1628677850105	OK	 
USER	SageMaker	139	END	1628677850093	1628677850106
USER	SageMaker	140	START	1628677850223	1628677850223
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628677850225	1628677850236	OK	 
USER	SageMaker	140	END	1628677850223	1628677850237
USER	SageMaker	141	START	1628677850343	1628677850343
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628677850345	1628677850357	OK	 
USER	SageMaker	141	END	1628677850343	1628677850357
USER	SageMaker	142	START	1628677850473	1628677850473
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628677850475	1628677850490	OK	 
USER	SageMaker	142	END	1628677850473	1628677850490
USER	SageMaker	143	START	1628677850593	1628677850593
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628677850595	1628677850607	OK	 
USER	SageMaker	143	END	1628677850593	1628677850608
USER	SageMaker	144	START	1628677850723	1628677850723
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628677850725	1628677850738	OK	 
USER	SageMaker	144	END	1628677850723	1628677850739
USER	SageMaker	145	START	1628677850843	1628677850843
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628677850845	1628677850855	OK	 
USER	SageMaker	145	END	1628677850843	1628677850856
USER	SageMaker	146	START	1628677850973	1628677850973
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628677850975	1628677851006	OK	 
USER	SageMaker	146	END	1628677850973	1628677851006
USER	SageMaker	147	START	1628677851093	1628677851093
