RUN	GenericSageMakerScenario	1628679877-ml.m5.large-1-100TPS	1628679879817	 	3.2.0
REQUEST	8		SageMaker-LEARNING-model-simulator-1	1628679882190	1628679882248	OK	 
REQUEST	12		SageMaker-LEARNING-model-simulator-1	1628679882229	1628679882249	OK	 
USER	SageMaker	8	END	1628679882187	1628679882249
USER	SageMaker	12	END	1628679882227	1628679882250
USER	SageMaker	15	START	1628679882257	1628679882257
REQUEST	13		SageMaker-LEARNING-model-simulator-1	1628679882239	1628679882263	OK	 
REQUEST	14		SageMaker-LEARNING-model-simulator-1	1628679882249	1628679882264	OK	 
USER	SageMaker	13	END	1628679882237	1628679882264
USER	SageMaker	14	END	1628679882247	1628679882265
USER	SageMaker	16	START	1628679882267	1628679882267
USER	SageMaker	17	START	1628679882277	1628679882277
REQUEST	15		SageMaker-LEARNING-model-simulator-1	1628679882259	1628679882281	OK	 
USER	SageMaker	15	END	1628679882257	1628679882282
USER	SageMaker	18	START	1628679882288	1628679882288
REQUEST	16		SageMaker-LEARNING-model-simulator-1	1628679882269	1628679882290	OK	 
USER	SageMaker	16	END	1628679882267	1628679882290
USER	SageMaker	19	START	1628679882298	1628679882298
REQUEST	17		SageMaker-LEARNING-model-simulator-1	1628679882279	1628679882305	OK	 
USER	SageMaker	17	END	1628679882277	1628679882306
USER	SageMaker	20	START	1628679882307	1628679882307
REQUEST	18		SageMaker-LEARNING-model-simulator-1	1628679882289	1628679882308	OK	 
USER	SageMaker	18	END	1628679882288	1628679882309
USER	SageMaker	21	START	1628679882317	1628679882317
REQUEST	19		SageMaker-LEARNING-model-simulator-1	1628679882299	1628679882322	OK	 
USER	SageMaker	19	END	1628679882298	1628679882323
USER	SageMaker	22	START	1628679882327	1628679882327
REQUEST	20		SageMaker-LEARNING-model-simulator-1	1628679882308	1628679882328	OK	 
REQUEST	21		SageMaker-LEARNING-model-simulator-1	1628679882318	1628679882328	OK	 
USER	SageMaker	20	END	1628679882307	1628679882329
USER	SageMaker	21	END	1628679882317	1628679882329
USER	SageMaker	23	START	1628679882337	1628679882337
USER	SageMaker	24	START	1628679882347	1628679882347
REQUEST	22		SageMaker-LEARNING-model-simulator-1	1628679882328	1628679882348	OK	 
USER	SageMaker	22	END	1628679882327	1628679882349
USER	SageMaker	25	START	1628679882357	1628679882357
REQUEST	23		SageMaker-LEARNING-model-simulator-1	1628679882338	1628679882360	OK	 
USER	SageMaker	23	END	1628679882337	1628679882361
USER	SageMaker	26	START	1628679882367	1628679882367
REQUEST	24		SageMaker-LEARNING-model-simulator-1	1628679882348	1628679882370	OK	 
USER	SageMaker	24	END	1628679882347	1628679882371
USER	SageMaker	27	START	1628679882377	1628679882377
REQUEST	25		SageMaker-LEARNING-model-simulator-1	1628679882358	1628679882378	OK	 
USER	SageMaker	25	END	1628679882357	1628679882378
REQUEST	26		SageMaker-LEARNING-model-simulator-1	1628679882368	1628679882388	OK	 
USER	SageMaker	26	END	1628679882367	1628679882389
REQUEST	27		SageMaker-LEARNING-model-simulator-1	1628679882379	1628679882391	OK	 
USER	SageMaker	27	END	1628679882377	1628679882392
USER	SageMaker	28	START	1628679882398	1628679882398
USER	SageMaker	29	START	1628679882407	1628679882407
USER	SageMaker	30	START	1628679882417	1628679882417
REQUEST	29		SageMaker-LEARNING-model-simulator-1	1628679882408	1628679882419	OK	 
USER	SageMaker	29	END	1628679882407	1628679882420
REQUEST	28		SageMaker-LEARNING-model-simulator-1	1628679882399	1628679882421	OK	 
USER	SageMaker	28	END	1628679882398	1628679882421
USER	SageMaker	31	START	1628679882427	1628679882427
USER	SageMaker	32	START	1628679882437	1628679882437
REQUEST	30		SageMaker-LEARNING-model-simulator-1	1628679882418	1628679882443	OK	 
USER	SageMaker	30	END	1628679882417	1628679882444
USER	SageMaker	33	START	1628679882447	1628679882447
REQUEST	31		SageMaker-LEARNING-model-simulator-1	1628679882428	1628679882452	OK	 
USER	SageMaker	31	END	1628679882427	1628679882452
USER	SageMaker	34	START	1628679882457	1628679882457
REQUEST	32		SageMaker-LEARNING-model-simulator-1	1628679882438	1628679882458	OK	 
USER	SageMaker	32	END	1628679882437	1628679882459
USER	SageMaker	35	START	1628679882467	1628679882467
USER	SageMaker	36	START	1628679882478	1628679882478
REQUEST	35		SageMaker-LEARNING-model-simulator-1	1628679882469	1628679882480	OK	 
USER	SageMaker	35	END	1628679882467	1628679882481
REQUEST	33		SageMaker-LEARNING-model-simulator-1	1628679882448	1628679882481	OK	 
USER	SageMaker	33	END	1628679882447	1628679882482
REQUEST	34		SageMaker-LEARNING-model-simulator-1	1628679882459	1628679882483	OK	 
USER	SageMaker	34	END	1628679882457	1628679882484
USER	SageMaker	37	START	1628679882488	1628679882488
USER	SageMaker	38	START	1628679882498	1628679882498
REQUEST	36		SageMaker-LEARNING-model-simulator-1	1628679882479	1628679882500	OK	 
USER	SageMaker	36	END	1628679882478	1628679882501
USER	SageMaker	39	START	1628679882507	1628679882507
REQUEST	37		SageMaker-LEARNING-model-simulator-1	1628679882489	1628679882514	OK	 
USER	SageMaker	37	END	1628679882488	1628679882515
USER	SageMaker	40	START	1628679882517	1628679882517
REQUEST	39		SageMaker-LEARNING-model-simulator-1	1628679882508	1628679882518	OK	 
USER	SageMaker	39	END	1628679882507	1628679882520
REQUEST	38		SageMaker-LEARNING-model-simulator-1	1628679882499	1628679882523	OK	 
USER	SageMaker	38	END	1628679882498	1628679882524
USER	SageMaker	41	START	1628679882527	1628679882527
USER	SageMaker	42	START	1628679882537	1628679882537
REQUEST	40		SageMaker-LEARNING-model-simulator-1	1628679882518	1628679882540	OK	 
USER	SageMaker	40	END	1628679882517	1628679882541
USER	SageMaker	43	START	1628679882547	1628679882547
REQUEST	41		SageMaker-LEARNING-model-simulator-1	1628679882528	1628679882552	OK	 
USER	SageMaker	41	END	1628679882527	1628679882553
USER	SageMaker	44	START	1628679882557	1628679882557
REQUEST	42		SageMaker-LEARNING-model-simulator-1	1628679882538	1628679882559	OK	 
USER	SageMaker	42	END	1628679882537	1628679882560
USER	SageMaker	45	START	1628679882568	1628679882568
REQUEST	43		SageMaker-LEARNING-model-simulator-1	1628679882549	1628679882569	OK	 
USER	SageMaker	43	END	1628679882547	1628679882570
USER	SageMaker	46	START	1628679882578	1628679882578
REQUEST	44		SageMaker-LEARNING-model-simulator-1	1628679882559	1628679882580	OK	 
USER	SageMaker	44	END	1628679882557	1628679882580
USER	SageMaker	47	START	1628679882587	1628679882587
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628679882579	1628679882589	OK	 
USER	SageMaker	46	END	1628679882578	1628679882590
REQUEST	45		SageMaker-LEARNING-model-simulator-1	1628679882569	1628679882596	OK	 
USER	SageMaker	48	START	1628679882597	1628679882597
USER	SageMaker	45	END	1628679882568	1628679882597
USER	SageMaker	49	START	1628679882607	1628679882607
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628679882588	1628679882609	OK	 
USER	SageMaker	47	END	1628679882587	1628679882610
USER	SageMaker	50	START	1628679882617	1628679882617
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628679882598	1628679882617	OK	 
USER	SageMaker	48	END	1628679882597	1628679882618
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628679882608	1628679882619	OK	 
USER	SageMaker	49	END	1628679882607	1628679882620
USER	SageMaker	51	START	1628679882627	1628679882627
USER	SageMaker	52	START	1628679882637	1628679882637
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628679882619	1628679882638	OK	 
USER	SageMaker	50	END	1628679882617	1628679882640
USER	SageMaker	53	START	1628679882648	1628679882648
USER	SageMaker	54	START	1628679882658	1628679882658
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628679882639	1628679882659	OK	 
USER	SageMaker	52	END	1628679882637	1628679882660
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628679882628	1628679882662	OK	 
USER	SageMaker	51	END	1628679882627	1628679882663
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628679882649	1628679882667	OK	 
USER	SageMaker	55	START	1628679882668	1628679882668
USER	SageMaker	53	END	1628679882648	1628679882668
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628679882659	1628679882669	OK	 
USER	SageMaker	54	END	1628679882658	1628679882670
USER	SageMaker	56	START	1628679882677	1628679882677
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628679882669	1628679882678	OK	 
USER	SageMaker	55	END	1628679882668	1628679882679
USER	SageMaker	57	START	1628679882687	1628679882687
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628679882678	1628679882687	OK	 
USER	SageMaker	56	END	1628679882677	1628679882692
USER	SageMaker	58	START	1628679882697	1628679882697
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628679882693	1628679882702	OK	 
USER	SageMaker	57	END	1628679882687	1628679882703
USER	SageMaker	59	START	1628679882707	1628679882707
USER	SageMaker	60	START	1628679882717	1628679882717
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628679882708	1628679882719	OK	 
USER	SageMaker	59	END	1628679882707	1628679882720
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628679882698	1628679882722	OK	 
USER	SageMaker	58	END	1628679882697	1628679882722
USER	SageMaker	61	START	1628679882727	1628679882727
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628679882718	1628679882728	OK	 
USER	SageMaker	60	END	1628679882717	1628679882729
USER	SageMaker	62	START	1628679882737	1628679882737
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628679882729	1628679882748	OK	 
USER	SageMaker	63	START	1628679882748	1628679882748
USER	SageMaker	61	END	1628679882727	1628679882748
USER	SageMaker	64	START	1628679882758	1628679882758
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628679882739	1628679882761	OK	 
USER	SageMaker	62	END	1628679882737	1628679882762
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628679882749	1628679882762	OK	 
USER	SageMaker	63	END	1628679882748	1628679882763
USER	SageMaker	65	START	1628679882767	1628679882767
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628679882759	1628679882770	OK	 
USER	SageMaker	64	END	1628679882758	1628679882771
USER	SageMaker	66	START	1628679882777	1628679882777
USER	SageMaker	67	START	1628679882787	1628679882787
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628679882768	1628679882787	OK	 
USER	SageMaker	65	END	1628679882767	1628679882788
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628679882778	1628679882790	OK	 
USER	SageMaker	66	END	1628679882777	1628679882791
USER	SageMaker	68	START	1628679882797	1628679882797
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628679882788	1628679882807	OK	 
USER	SageMaker	69	START	1628679882807	1628679882807
USER	SageMaker	67	END	1628679882787	1628679882807
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628679882798	1628679882808	OK	 
USER	SageMaker	68	END	1628679882797	1628679882809
USER	SageMaker	70	START	1628679882817	1628679882817
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628679882808	1628679882818	OK	 
USER	SageMaker	69	END	1628679882807	1628679882819
USER	SageMaker	71	START	1628679882827	1628679882827
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628679882818	1628679882831	OK	 
USER	SageMaker	70	END	1628679882817	1628679882831
USER	SageMaker	72	START	1628679882837	1628679882837
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628679882828	1628679882847	OK	 
USER	SageMaker	71	END	1628679882827	1628679882848
USER	SageMaker	73	START	1628679882848	1628679882848
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628679882838	1628679882851	OK	 
USER	SageMaker	72	END	1628679882837	1628679882852
USER	SageMaker	74	START	1628679882858	1628679882858
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628679882848	1628679882861	OK	 
USER	SageMaker	73	END	1628679882848	1628679882861
USER	SageMaker	75	START	1628679882867	1628679882867
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628679882859	1628679882868	OK	 
USER	SageMaker	74	END	1628679882858	1628679882868
USER	SageMaker	76	START	1628679882877	1628679882877
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628679882868	1628679882887	OK	 
USER	SageMaker	77	START	1628679882887	1628679882887
USER	SageMaker	75	END	1628679882867	1628679882887
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628679882878	1628679882896	OK	 
USER	SageMaker	76	END	1628679882877	1628679882897
USER	SageMaker	78	START	1628679882897	1628679882897
USER	SageMaker	79	START	1628679882907	1628679882907
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628679882888	1628679882912	OK	 
USER	SageMaker	77	END	1628679882887	1628679882913
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628679882898	1628679882914	OK	 
USER	SageMaker	78	END	1628679882897	1628679882914
USER	SageMaker	80	START	1628679882917	1628679882917
USER	SageMaker	81	START	1628679882927	1628679882927
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628679882908	1628679882929	OK	 
USER	SageMaker	79	END	1628679882907	1628679882930
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628679882918	1628679882930	OK	 
USER	SageMaker	80	END	1628679882917	1628679882931
USER	SageMaker	82	START	1628679882937	1628679882937
USER	SageMaker	83	START	1628679882948	1628679882948
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628679882929	1628679882949	OK	 
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628679882938	1628679882949	OK	 
USER	SageMaker	81	END	1628679882927	1628679882949
USER	SageMaker	82	END	1628679882937	1628679882950
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628679882948	1628679882957	OK	 
USER	SageMaker	84	START	1628679882958	1628679882958
USER	SageMaker	83	END	1628679882948	1628679882958
USER	SageMaker	85	START	1628679882967	1628679882967
USER	SageMaker	86	START	1628679882977	1628679882977
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628679882958	1628679882979	OK	 
USER	SageMaker	84	END	1628679882958	1628679882980
USER	SageMaker	87	START	1628679882987	1628679882987
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628679882968	1628679882991	OK	 
USER	SageMaker	85	END	1628679882967	1628679882992
USER	SageMaker	88	START	1628679882997	1628679882997
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628679882978	1628679882998	OK	 
USER	SageMaker	86	END	1628679882977	1628679882998
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628679882988	1628679883002	OK	 
USER	SageMaker	87	END	1628679882987	1628679883002
USER	SageMaker	89	START	1628679883007	1628679883007
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628679882998	1628679883009	OK	 
USER	SageMaker	88	END	1628679882997	1628679883010
USER	SageMaker	90	START	1628679883017	1628679883017
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628679883008	1628679883022	OK	 
USER	SageMaker	89	END	1628679883007	1628679883023
USER	SageMaker	91	START	1628679883027	1628679883027
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628679883018	1628679883028	OK	 
USER	SageMaker	90	END	1628679883017	1628679883029
USER	SageMaker	92	START	1628679883038	1628679883038
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628679883029	1628679883039	OK	 
USER	SageMaker	91	END	1628679883027	1628679883040
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628679883039	1628679883048	OK	 
USER	SageMaker	93	START	1628679883048	1628679883048
USER	SageMaker	92	END	1628679883038	1628679883048
USER	SageMaker	94	START	1628679883058	1628679883058
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628679883049	1628679883058	OK	 
USER	SageMaker	93	END	1628679883048	1628679883058
USER	SageMaker	95	START	1628679883067	1628679883067
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628679883059	1628679883072	OK	 
USER	SageMaker	94	END	1628679883058	1628679883073
USER	SageMaker	96	START	1628679883077	1628679883077
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628679883068	1628679883081	OK	 
USER	SageMaker	95	END	1628679883067	1628679883082
USER	SageMaker	97	START	1628679883087	1628679883087
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628679883078	1628679883092	OK	 
USER	SageMaker	96	END	1628679883077	1628679883092
USER	SageMaker	98	START	1628679883097	1628679883097
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628679883088	1628679883099	OK	 
USER	SageMaker	97	END	1628679883087	1628679883099
USER	SageMaker	99	START	1628679883107	1628679883107
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628679883098	1628679883108	OK	 
USER	SageMaker	98	END	1628679883097	1628679883109
USER	SageMaker	100	START	1628679883117	1628679883117
USER	SageMaker	101	START	1628679883127	1628679883127
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628679883108	1628679883129	OK	 
USER	SageMaker	99	END	1628679883107	1628679883130
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628679883118	1628679883131	OK	 
USER	SageMaker	100	END	1628679883117	1628679883132
USER	SageMaker	103	START	1628679883138	1628679883138
USER	SageMaker	102	START	1628679883138	1628679883138
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628679883128	1628679883139	OK	 
USER	SageMaker	101	END	1628679883127	1628679883140
USER	SageMaker	104	START	1628679883148	1628679883148
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628679883139	1628679883149	OK	 
USER	SageMaker	103	END	1628679883138	1628679883149
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628679883140	1628679883149	OK	 
USER	SageMaker	102	END	1628679883138	1628679883150
USER	SageMaker	105	START	1628679883157	1628679883157
USER	SageMaker	106	START	1628679883167	1628679883167
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628679883158	1628679883171	OK	 
USER	SageMaker	105	END	1628679883157	1628679883171
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628679883149	1628679883172	OK	 
USER	SageMaker	104	END	1628679883148	1628679883173
USER	SageMaker	107	START	1628679883177	1628679883177
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628679883178	1628679883190	OK	 
USER	SageMaker	107	END	1628679883177	1628679883191
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628679883168	1628679883192	OK	 
USER	SageMaker	106	END	1628679883167	1628679883192
USER	SageMaker	108	START	1628679883193	1628679883193
USER	SageMaker	109	START	1628679883198	1628679883198
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628679883194	1628679883206	OK	 
USER	SageMaker	108	END	1628679883193	1628679883207
USER	SageMaker	110	START	1628679883207	1628679883207
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628679883199	1628679883211	OK	 
USER	SageMaker	109	END	1628679883198	1628679883212
USER	SageMaker	111	START	1628679883217	1628679883217
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628679883208	1628679883221	OK	 
USER	SageMaker	110	END	1628679883207	1628679883221
USER	SageMaker	112	START	1628679883227	1628679883227
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628679883218	1628679883237	OK	 
USER	SageMaker	113	START	1628679883237	1628679883237
USER	SageMaker	111	END	1628679883217	1628679883238
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628679883228	1628679883240	OK	 
USER	SageMaker	112	END	1628679883227	1628679883241
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628679883238	1628679883247	OK	 
USER	SageMaker	113	END	1628679883237	1628679883247
USER	SageMaker	114	START	1628679883247	1628679883247
USER	SageMaker	115	START	1628679883257	1628679883257
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628679883248	1628679883267	OK	 
USER	SageMaker	116	START	1628679883267	1628679883267
USER	SageMaker	114	END	1628679883247	1628679883268
USER	SageMaker	117	START	1628679883278	1628679883278
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628679883258	1628679883283	OK	 
USER	SageMaker	115	END	1628679883257	1628679883283
USER	SageMaker	118	START	1628679883288	1628679883288
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628679883268	1628679883288	OK	 
USER	SageMaker	116	END	1628679883267	1628679883289
USER	SageMaker	119	START	1628679883298	1628679883298
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628679883278	1628679883301	OK	 
USER	SageMaker	117	END	1628679883278	1628679883302
USER	SageMaker	120	START	1628679883307	1628679883307
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628679883289	1628679883309	OK	 
USER	SageMaker	118	END	1628679883288	1628679883310
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628679883299	1628679883310	OK	 
USER	SageMaker	119	END	1628679883298	1628679883310
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628679883308	1628679883316	OK	 
USER	SageMaker	120	END	1628679883307	1628679883317
USER	SageMaker	121	START	1628679883317	1628679883317
USER	SageMaker	122	START	1628679883327	1628679883327
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628679883318	1628679883328	OK	 
USER	SageMaker	121	END	1628679883317	1628679883329
USER	SageMaker	123	START	1628679883337	1628679883337
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628679883328	1628679883338	OK	 
USER	SageMaker	122	END	1628679883327	1628679883339
USER	SageMaker	124	START	1628679883347	1628679883347
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628679883338	1628679883357	OK	 
USER	SageMaker	125	START	1628679883357	1628679883357
USER	SageMaker	123	END	1628679883337	1628679883358
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628679883358	1628679883367	OK	 
USER	SageMaker	126	START	1628679883367	1628679883367
USER	SageMaker	125	END	1628679883357	1628679883368
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628679883348	1628679883368	OK	 
USER	SageMaker	124	END	1628679883347	1628679883369
USER	SageMaker	127	START	1628679883378	1628679883378
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628679883368	1628679883379	OK	 
USER	SageMaker	126	END	1628679883367	1628679883380
USER	SageMaker	128	START	1628679883388	1628679883388
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628679883379	1628679883390	OK	 
USER	SageMaker	127	END	1628679883378	1628679883390
USER	SageMaker	129	START	1628679883397	1628679883397
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628679883389	1628679883402	OK	 
USER	SageMaker	128	END	1628679883388	1628679883403
USER	SageMaker	130	START	1628679883407	1628679883407
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628679883398	1628679883407	OK	 
USER	SageMaker	129	END	1628679883397	1628679883408
USER	SageMaker	131	START	1628679883417	1628679883417
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628679883408	1628679883417	OK	 
USER	SageMaker	130	END	1628679883407	1628679883418
USER	SageMaker	132	START	1628679883427	1628679883427
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628679883428	1628679883437	OK	 
USER	SageMaker	133	START	1628679883437	1628679883437
USER	SageMaker	132	END	1628679883427	1628679883438
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628679883418	1628679883441	OK	 
USER	SageMaker	131	END	1628679883417	1628679883442
USER	SageMaker	134	START	1628679883447	1628679883447
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628679883438	1628679883448	OK	 
USER	SageMaker	133	END	1628679883437	1628679883448
USER	SageMaker	135	START	1628679883457	1628679883457
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628679883448	1628679883459	OK	 
USER	SageMaker	134	END	1628679883447	1628679883459
USER	SageMaker	136	START	1628679883468	1628679883468
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628679883458	1628679883468	OK	 
USER	SageMaker	135	END	1628679883457	1628679883468
USER	SageMaker	137	START	1628679883478	1628679883478
USER	SageMaker	138	START	1628679883488	1628679883488
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628679883468	1628679883490	OK	 
USER	SageMaker	136	END	1628679883468	1628679883491
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628679883479	1628679883492	OK	 
USER	SageMaker	137	END	1628679883478	1628679883492
USER	SageMaker	139	START	1628679883497	1628679883497
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628679883489	1628679883499	OK	 
USER	SageMaker	138	END	1628679883488	1628679883499
USER	SageMaker	140	START	1628679883507	1628679883507
USER	SageMaker	141	START	1628679883517	1628679883517
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628679883498	1628679883517	OK	 
USER	SageMaker	139	END	1628679883497	1628679883518
USER	SageMaker	142	START	1628679883527	1628679883527
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628679883508	1628679883529	OK	 
USER	SageMaker	140	END	1628679883507	1628679883530
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628679883518	1628679883531	OK	 
USER	SageMaker	141	END	1628679883517	1628679883531
USER	SageMaker	143	START	1628679883537	1628679883537
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628679883528	1628679883539	OK	 
USER	SageMaker	142	END	1628679883527	1628679883539
USER	SageMaker	144	START	1628679883547	1628679883547
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628679883538	1628679883551	OK	 
USER	SageMaker	143	END	1628679883537	1628679883551
USER	SageMaker	145	START	1628679883557	1628679883557
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628679883548	1628679883561	OK	 
USER	SageMaker	144	END	1628679883547	1628679883562
USER	SageMaker	146	START	1628679883568	1628679883568
USER	SageMaker	147	START	1628679883578	1628679883578
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628679883558	1628679883578	OK	 
USER	SageMaker	145	END	1628679883557	1628679883578
USER	SageMaker	148	START	1628679883587	1628679883587
REQUEST	147		SageMaker-LEARNING-model-simulator-1	1628679883579	1628679883588	OK	 
