RUN	GenericSageMakerScenario	1628677271-ml.m5.large-1-5TPS	1628677272947	 	3.2.0
USER	SageMaker	32	START	1628677281529	1628677281529
REQUEST	32		SageMaker-LEARNING-model-simulator-1	1628677281530	1628677281553	OK	 
USER	SageMaker	32	END	1628677281529	1628677281554
USER	SageMaker	33	START	1628677281728	1628677281728
REQUEST	33		SageMaker-LEARNING-model-simulator-1	1628677281730	1628677281741	OK	 
USER	SageMaker	33	END	1628677281728	1628677281742
USER	SageMaker	34	START	1628677281929	1628677281929
REQUEST	34		SageMaker-LEARNING-model-simulator-1	1628677281930	1628677281942	OK	 
USER	SageMaker	34	END	1628677281929	1628677281943
USER	SageMaker	35	START	1628677282128	1628677282128
REQUEST	35		SageMaker-LEARNING-model-simulator-1	1628677282130	1628677282168	OK	 
USER	SageMaker	35	END	1628677282128	1628677282169
USER	SageMaker	36	START	1628677282328	1628677282328
REQUEST	36		SageMaker-LEARNING-model-simulator-1	1628677282329	1628677282357	OK	 
USER	SageMaker	36	END	1628677282328	1628677282358
USER	SageMaker	37	START	1628677282528	1628677282528
REQUEST	37		SageMaker-LEARNING-model-simulator-1	1628677282530	1628677282553	OK	 
USER	SageMaker	37	END	1628677282528	1628677282555
USER	SageMaker	38	START	1628677282728	1628677282728
REQUEST	38		SageMaker-LEARNING-model-simulator-1	1628677282730	1628677282754	OK	 
USER	SageMaker	38	END	1628677282728	1628677282755
USER	SageMaker	39	START	1628677282928	1628677282928
REQUEST	39		SageMaker-LEARNING-model-simulator-1	1628677282930	1628677282943	OK	 
USER	SageMaker	39	END	1628677282928	1628677282944
USER	SageMaker	40	START	1628677283128	1628677283128
REQUEST	40		SageMaker-LEARNING-model-simulator-1	1628677283130	1628677283161	OK	 
USER	SageMaker	40	END	1628677283128	1628677283162
USER	SageMaker	41	START	1628677283329	1628677283329
REQUEST	41		SageMaker-LEARNING-model-simulator-1	1628677283330	1628677283356	OK	 
USER	SageMaker	41	END	1628677283329	1628677283358
USER	SageMaker	42	START	1628677283528	1628677283528
REQUEST	42		SageMaker-LEARNING-model-simulator-1	1628677283530	1628677283553	OK	 
USER	SageMaker	42	END	1628677283528	1628677283554
USER	SageMaker	43	START	1628677283729	1628677283729
REQUEST	43		SageMaker-LEARNING-model-simulator-1	1628677283730	1628677283754	OK	 
USER	SageMaker	43	END	1628677283729	1628677283755
USER	SageMaker	44	START	1628677283928	1628677283928
REQUEST	44		SageMaker-LEARNING-model-simulator-1	1628677283930	1628677283942	OK	 
USER	SageMaker	44	END	1628677283928	1628677283943
USER	SageMaker	45	START	1628677284128	1628677284128
REQUEST	45		SageMaker-LEARNING-model-simulator-1	1628677284130	1628677284155	OK	 
USER	SageMaker	45	END	1628677284128	1628677284156
USER	SageMaker	46	START	1628677284328	1628677284328
REQUEST	46		SageMaker-LEARNING-model-simulator-1	1628677284330	1628677284345	OK	 
USER	SageMaker	46	END	1628677284328	1628677284346
USER	SageMaker	47	START	1628677284528	1628677284528
REQUEST	47		SageMaker-LEARNING-model-simulator-1	1628677284530	1628677284558	OK	 
USER	SageMaker	47	END	1628677284528	1628677284559
USER	SageMaker	48	START	1628677284729	1628677284729
REQUEST	48		SageMaker-LEARNING-model-simulator-1	1628677284730	1628677284755	OK	 
USER	SageMaker	48	END	1628677284729	1628677284756
USER	SageMaker	49	START	1628677284928	1628677284928
REQUEST	49		SageMaker-LEARNING-model-simulator-1	1628677284930	1628677284944	OK	 
USER	SageMaker	49	END	1628677284928	1628677284945
USER	SageMaker	50	START	1628677285129	1628677285129
REQUEST	50		SageMaker-LEARNING-model-simulator-1	1628677285130	1628677285156	OK	 
USER	SageMaker	50	END	1628677285129	1628677285158
USER	SageMaker	51	START	1628677285328	1628677285328
REQUEST	51		SageMaker-LEARNING-model-simulator-1	1628677285330	1628677285352	OK	 
USER	SageMaker	51	END	1628677285328	1628677285353
USER	SageMaker	52	START	1628677285529	1628677285529
REQUEST	52		SageMaker-LEARNING-model-simulator-1	1628677285531	1628677285543	OK	 
USER	SageMaker	52	END	1628677285529	1628677285544
USER	SageMaker	53	START	1628677285728	1628677285728
REQUEST	53		SageMaker-LEARNING-model-simulator-1	1628677285730	1628677285744	OK	 
USER	SageMaker	53	END	1628677285728	1628677285745
USER	SageMaker	54	START	1628677285929	1628677285929
REQUEST	54		SageMaker-LEARNING-model-simulator-1	1628677285930	1628677285944	OK	 
USER	SageMaker	54	END	1628677285929	1628677285945
USER	SageMaker	55	START	1628677286128	1628677286128
REQUEST	55		SageMaker-LEARNING-model-simulator-1	1628677286130	1628677286155	OK	 
USER	SageMaker	55	END	1628677286128	1628677286156
USER	SageMaker	56	START	1628677286328	1628677286328
REQUEST	56		SageMaker-LEARNING-model-simulator-1	1628677286330	1628677286343	OK	 
USER	SageMaker	56	END	1628677286328	1628677286344
USER	SageMaker	57	START	1628677286529	1628677286529
REQUEST	57		SageMaker-LEARNING-model-simulator-1	1628677286530	1628677286555	OK	 
USER	SageMaker	57	END	1628677286529	1628677286555
USER	SageMaker	58	START	1628677286728	1628677286728
REQUEST	58		SageMaker-LEARNING-model-simulator-1	1628677286730	1628677286746	OK	 
USER	SageMaker	58	END	1628677286728	1628677286747
USER	SageMaker	59	START	1628677286929	1628677286929
REQUEST	59		SageMaker-LEARNING-model-simulator-1	1628677286930	1628677286953	OK	 
USER	SageMaker	59	END	1628677286929	1628677286954
USER	SageMaker	60	START	1628677287128	1628677287128
REQUEST	60		SageMaker-LEARNING-model-simulator-1	1628677287130	1628677287156	OK	 
USER	SageMaker	60	END	1628677287128	1628677287156
USER	SageMaker	61	START	1628677287328	1628677287328
REQUEST	61		SageMaker-LEARNING-model-simulator-1	1628677287330	1628677287355	OK	 
USER	SageMaker	61	END	1628677287328	1628677287356
USER	SageMaker	62	START	1628677287528	1628677287528
REQUEST	62		SageMaker-LEARNING-model-simulator-1	1628677287530	1628677287551	OK	 
USER	SageMaker	62	END	1628677287528	1628677287551
USER	SageMaker	63	START	1628677287728	1628677287728
REQUEST	63		SageMaker-LEARNING-model-simulator-1	1628677287730	1628677287752	OK	 
USER	SageMaker	63	END	1628677287728	1628677287753
USER	SageMaker	64	START	1628677287929	1628677287929
REQUEST	64		SageMaker-LEARNING-model-simulator-1	1628677287930	1628677287946	OK	 
USER	SageMaker	64	END	1628677287929	1628677287947
USER	SageMaker	65	START	1628677288128	1628677288128
REQUEST	65		SageMaker-LEARNING-model-simulator-1	1628677288130	1628677288142	OK	 
USER	SageMaker	65	END	1628677288128	1628677288143
USER	SageMaker	66	START	1628677288329	1628677288329
REQUEST	66		SageMaker-LEARNING-model-simulator-1	1628677288330	1628677288355	OK	 
USER	SageMaker	66	END	1628677288329	1628677288356
USER	SageMaker	67	START	1628677288528	1628677288528
REQUEST	67		SageMaker-LEARNING-model-simulator-1	1628677288530	1628677288555	OK	 
USER	SageMaker	67	END	1628677288528	1628677288556
USER	SageMaker	68	START	1628677288728	1628677288728
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628677288730	1628677288743	OK	 
USER	SageMaker	68	END	1628677288728	1628677288744
USER	SageMaker	69	START	1628677288928	1628677288928
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628677288930	1628677288945	OK	 
USER	SageMaker	69	END	1628677288928	1628677288946
USER	SageMaker	70	START	1628677289128	1628677289128
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628677289130	1628677289157	OK	 
USER	SageMaker	70	END	1628677289128	1628677289158
USER	SageMaker	71	START	1628677289329	1628677289329
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628677289330	1628677289344	OK	 
USER	SageMaker	71	END	1628677289329	1628677289345
USER	SageMaker	72	START	1628677289528	1628677289528
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628677289530	1628677289545	OK	 
USER	SageMaker	72	END	1628677289528	1628677289546
USER	SageMaker	73	START	1628677289729	1628677289729
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628677289730	1628677289757	OK	 
USER	SageMaker	73	END	1628677289729	1628677289758
USER	SageMaker	74	START	1628677289928	1628677289928
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628677289930	1628677289943	OK	 
USER	SageMaker	74	END	1628677289928	1628677289944
USER	SageMaker	75	START	1628677290129	1628677290129
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628677290131	1628677290159	OK	 
USER	SageMaker	75	END	1628677290129	1628677290159
USER	SageMaker	76	START	1628677290329	1628677290329
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628677290330	1628677290352	OK	 
USER	SageMaker	76	END	1628677290329	1628677290353
USER	SageMaker	77	START	1628677290528	1628677290528
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628677290530	1628677290541	OK	 
USER	SageMaker	77	END	1628677290528	1628677290542
USER	SageMaker	78	START	1628677290729	1628677290729
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628677290730	1628677290746	OK	 
USER	SageMaker	78	END	1628677290729	1628677290747
USER	SageMaker	79	START	1628677290928	1628677290928
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628677290930	1628677290941	OK	 
USER	SageMaker	79	END	1628677290928	1628677290942
USER	SageMaker	80	START	1628677291129	1628677291129
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628677291130	1628677291145	OK	 
USER	SageMaker	80	END	1628677291129	1628677291145
USER	SageMaker	81	START	1628677291328	1628677291328
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628677291330	1628677291341	OK	 
USER	SageMaker	81	END	1628677291328	1628677291342
USER	SageMaker	82	START	1628677291528	1628677291528
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628677291529	1628677291559	OK	 
USER	SageMaker	82	END	1628677291528	1628677291560
USER	SageMaker	83	START	1628677291728	1628677291728
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628677291730	1628677291766	OK	 
USER	SageMaker	83	END	1628677291728	1628677291767
USER	SageMaker	84	START	1628677291928	1628677291928
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628677291930	1628677291945	OK	 
USER	SageMaker	84	END	1628677291928	1628677291946
USER	SageMaker	85	START	1628677292129	1628677292129
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628677292130	1628677292154	OK	 
USER	SageMaker	85	END	1628677292129	1628677292155
USER	SageMaker	86	START	1628677292328	1628677292328
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628677292330	1628677292352	OK	 
USER	SageMaker	86	END	1628677292328	1628677292353
USER	SageMaker	87	START	1628677292528	1628677292528
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628677292530	1628677292546	OK	 
USER	SageMaker	87	END	1628677292528	1628677292547
USER	SageMaker	88	START	1628677292728	1628677292728
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628677292730	1628677292752	OK	 
USER	SageMaker	88	END	1628677292728	1628677292753
USER	SageMaker	89	START	1628677292928	1628677292928
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628677292930	1628677292956	OK	 
USER	SageMaker	89	END	1628677292928	1628677292957
USER	SageMaker	90	START	1628677293129	1628677293129
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628677293130	1628677293147	OK	 
USER	SageMaker	90	END	1628677293129	1628677293148
USER	SageMaker	91	START	1628677293328	1628677293328
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628677293330	1628677293355	OK	 
USER	SageMaker	91	END	1628677293328	1628677293355
USER	SageMaker	92	START	1628677293528	1628677293528
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628677293530	1628677293541	OK	 
USER	SageMaker	92	END	1628677293528	1628677293542
USER	SageMaker	93	START	1628677293728	1628677293728
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628677293730	1628677293754	OK	 
USER	SageMaker	93	END	1628677293728	1628677293755
USER	SageMaker	94	START	1628677293928	1628677293928
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628677293930	1628677293943	OK	 
USER	SageMaker	94	END	1628677293928	1628677293944
USER	SageMaker	95	START	1628677294129	1628677294129
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628677294130	1628677294152	OK	 
USER	SageMaker	95	END	1628677294129	1628677294153
USER	SageMaker	96	START	1628677294328	1628677294328
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628677294330	1628677294350	OK	 
USER	SageMaker	96	END	1628677294328	1628677294351
USER	SageMaker	97	START	1628677294528	1628677294528
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628677294529	1628677294541	OK	 
USER	SageMaker	97	END	1628677294528	1628677294541
USER	SageMaker	98	START	1628677294729	1628677294729
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628677294730	1628677294745	OK	 
USER	SageMaker	98	END	1628677294729	1628677294746
USER	SageMaker	99	START	1628677294928	1628677294928
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628677294930	1628677294961	OK	 
USER	SageMaker	99	END	1628677294928	1628677294962
USER	SageMaker	100	START	1628677295129	1628677295129
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628677295130	1628677295143	OK	 
USER	SageMaker	100	END	1628677295129	1628677295143
USER	SageMaker	101	START	1628677295328	1628677295328
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628677295330	1628677295341	OK	 
USER	SageMaker	101	END	1628677295328	1628677295342
USER	SageMaker	102	START	1628677295528	1628677295528
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628677295529	1628677295541	OK	 
USER	SageMaker	102	END	1628677295528	1628677295542
USER	SageMaker	103	START	1628677295729	1628677295729
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628677295730	1628677295740	OK	 
USER	SageMaker	103	END	1628677295729	1628677295741
USER	SageMaker	104	START	1628677295928	1628677295928
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628677295930	1628677295942	OK	 
USER	SageMaker	104	END	1628677295928	1628677295942
USER	SageMaker	105	START	1628677296129	1628677296129
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628677296131	1628677296151	OK	 
USER	SageMaker	105	END	1628677296129	1628677296152
USER	SageMaker	106	START	1628677296328	1628677296328
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628677296330	1628677296342	OK	 
USER	SageMaker	106	END	1628677296328	1628677296343
USER	SageMaker	107	START	1628677296529	1628677296529
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628677296530	1628677296556	OK	 
USER	SageMaker	107	END	1628677296529	1628677296556
USER	SageMaker	108	START	1628677296728	1628677296728
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628677296730	1628677296753	OK	 
USER	SageMaker	108	END	1628677296728	1628677296754
USER	SageMaker	109	START	1628677296928	1628677296928
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628677296929	1628677296942	OK	 
USER	SageMaker	109	END	1628677296928	1628677296942
USER	SageMaker	110	START	1628677297128	1628677297128
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628677297130	1628677297143	OK	 
USER	SageMaker	110	END	1628677297128	1628677297144
USER	SageMaker	111	START	1628677297328	1628677297328
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628677297329	1628677297345	OK	 
USER	SageMaker	111	END	1628677297328	1628677297346
USER	SageMaker	112	START	1628677297529	1628677297529
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628677297530	1628677297543	OK	 
USER	SageMaker	112	END	1628677297529	1628677297544
USER	SageMaker	113	START	1628677297728	1628677297728
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628677297730	1628677297745	OK	 
USER	SageMaker	113	END	1628677297728	1628677297745
USER	SageMaker	114	START	1628677297929	1628677297929
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628677297930	1628677297943	OK	 
USER	SageMaker	114	END	1628677297929	1628677297944
USER	SageMaker	115	START	1628677298128	1628677298128
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628677298130	1628677298145	OK	 
USER	SageMaker	115	END	1628677298128	1628677298146
USER	SageMaker	116	START	1628677298328	1628677298328
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628677298329	1628677298342	OK	 
USER	SageMaker	116	END	1628677298328	1628677298343
USER	SageMaker	117	START	1628677298529	1628677298529
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628677298530	1628677298541	OK	 
USER	SageMaker	117	END	1628677298529	1628677298542
USER	SageMaker	118	START	1628677298728	1628677298728
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628677298730	1628677298743	OK	 
USER	SageMaker	118	END	1628677298728	1628677298744
USER	SageMaker	119	START	1628677298929	1628677298929
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628677298930	1628677298956	OK	 
USER	SageMaker	119	END	1628677298929	1628677298957
USER	SageMaker	120	START	1628677299128	1628677299128
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628677299130	1628677299143	OK	 
USER	SageMaker	120	END	1628677299128	1628677299144
USER	SageMaker	121	START	1628677299329	1628677299329
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628677299330	1628677299341	OK	 
USER	SageMaker	121	END	1628677299329	1628677299341
USER	SageMaker	122	START	1628677299528	1628677299528
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628677299530	1628677299542	OK	 
USER	SageMaker	122	END	1628677299528	1628677299543
USER	SageMaker	123	START	1628677299729	1628677299729
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628677299730	1628677299749	OK	 
USER	SageMaker	123	END	1628677299729	1628677299749
USER	SageMaker	124	START	1628677299928	1628677299928
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628677299929	1628677299940	OK	 
USER	SageMaker	124	END	1628677299928	1628677299941
USER	SageMaker	125	START	1628677300129	1628677300129
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628677300130	1628677300159	OK	 
USER	SageMaker	125	END	1628677300129	1628677300160
USER	SageMaker	126	START	1628677300328	1628677300328
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628677300330	1628677300340	OK	 
USER	SageMaker	126	END	1628677300328	1628677300341
USER	SageMaker	127	START	1628677300528	1628677300528
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628677300529	1628677300556	OK	 
USER	SageMaker	127	END	1628677300528	1628677300557
USER	SageMaker	128	START	1628677300729	1628677300729
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628677300730	1628677300743	OK	 
USER	SageMaker	128	END	1628677300729	1628677300744
USER	SageMaker	129	START	1628677300928	1628677300928
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628677300929	1628677300952	OK	 
USER	SageMaker	129	END	1628677300928	1628677300953
USER	SageMaker	130	START	1628677301128	1628677301128
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628677301130	1628677301161	OK	 
USER	SageMaker	130	END	1628677301128	1628677301162
USER	SageMaker	131	START	1628677301328	1628677301328
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628677301330	1628677301352	OK	 
USER	SageMaker	131	END	1628677301328	1628677301352
USER	SageMaker	132	START	1628677301529	1628677301529
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628677301530	1628677301543	OK	 
USER	SageMaker	132	END	1628677301529	1628677301543
USER	SageMaker	133	START	1628677301728	1628677301728
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628677301730	1628677301744	OK	 
USER	SageMaker	133	END	1628677301728	1628677301745
USER	SageMaker	134	START	1628677301928	1628677301928
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628677301929	1628677301939	OK	 
USER	SageMaker	134	END	1628677301928	1628677301940
USER	SageMaker	135	START	1628677302128	1628677302128
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628677302130	1628677302142	OK	 
USER	SageMaker	135	END	1628677302128	1628677302143
USER	SageMaker	136	START	1628677302328	1628677302328
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628677302329	1628677302341	OK	 
USER	SageMaker	136	END	1628677302328	1628677302342
USER	SageMaker	137	START	1628677302529	1628677302529
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628677302530	1628677302551	OK	 
USER	SageMaker	137	END	1628677302529	1628677302552
USER	SageMaker	138	START	1628677302728	1628677302728
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628677302729	1628677302739	OK	 
USER	SageMaker	138	END	1628677302728	1628677302740
USER	SageMaker	139	START	1628677302929	1628677302929
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628677302930	1628677302946	OK	 
USER	SageMaker	139	END	1628677302929	1628677302946
USER	SageMaker	140	START	1628677303128	1628677303128
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628677303130	1628677303142	OK	 
USER	SageMaker	140	END	1628677303128	1628677303142
USER	SageMaker	141	START	1628677303329	1628677303329
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628677303330	1628677303351	OK	 
USER	SageMaker	141	END	1628677303329	1628677303352
USER	SageMaker	142	START	1628677303528	1628677303528
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628677303530	1628677303543	OK	 
USER	SageMaker	142	END	1628677303528	1628677303544
USER	SageMaker	143	START	1628677303728	1628677303728
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628677303729	1628677303739	OK	 
USER	SageMaker	143	END	1628677303728	1628677303739
USER	SageMaker	144	START	1628677303929	1628677303929
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628677303930	1628677303940	OK	 
USER	SageMaker	144	END	1628677303929	1628677303941
USER	SageMaker	145	START	1628677304128	1628677304128
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628677304129	1628677304151	OK	 
USER	SageMaker	145	END	1628677304128	1628677304152
USER	SageMaker	146	START	1628677304329	1628677304329
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628677304330	1628677304355	OK	 
USER	SageMaker	146	END	1628677304329	1628677304356
USER	SageMaker	147	START	1628677304528	1628677304528
