RUN	GenericSageMakerScenario	1628676529-ml.m5.large-1-1TPS	1628676531239	 	3.2.0
REQUEST	68		SageMaker-LEARNING-model-simulator-1	1628676600612	1628676600659	OK	 
USER	SageMaker	68	END	1628676600610	1628676600660
USER	SageMaker	69	START	1628676601610	1628676601610
REQUEST	69		SageMaker-LEARNING-model-simulator-1	1628676601612	1628676601629	OK	 
USER	SageMaker	69	END	1628676601610	1628676601630
USER	SageMaker	70	START	1628676602611	1628676602611
REQUEST	70		SageMaker-LEARNING-model-simulator-1	1628676602612	1628676602634	OK	 
USER	SageMaker	70	END	1628676602611	1628676602635
USER	SageMaker	71	START	1628676603611	1628676603611
REQUEST	71		SageMaker-LEARNING-model-simulator-1	1628676603612	1628676603669	OK	 
USER	SageMaker	71	END	1628676603611	1628676603670
USER	SageMaker	72	START	1628676604610	1628676604610
REQUEST	72		SageMaker-LEARNING-model-simulator-1	1628676604612	1628676604634	OK	 
USER	SageMaker	72	END	1628676604610	1628676604635
USER	SageMaker	73	START	1628676605611	1628676605611
REQUEST	73		SageMaker-LEARNING-model-simulator-1	1628676605613	1628676605631	OK	 
USER	SageMaker	73	END	1628676605611	1628676605632
USER	SageMaker	74	START	1628676606611	1628676606611
REQUEST	74		SageMaker-LEARNING-model-simulator-1	1628676606612	1628676606627	OK	 
USER	SageMaker	74	END	1628676606611	1628676606628
USER	SageMaker	75	START	1628676607610	1628676607610
REQUEST	75		SageMaker-LEARNING-model-simulator-1	1628676607612	1628676607630	OK	 
USER	SageMaker	75	END	1628676607610	1628676607631
USER	SageMaker	76	START	1628676608610	1628676608610
REQUEST	76		SageMaker-LEARNING-model-simulator-1	1628676608612	1628676608676	OK	 
USER	SageMaker	76	END	1628676608610	1628676608678
USER	SageMaker	77	START	1628676609611	1628676609611
REQUEST	77		SageMaker-LEARNING-model-simulator-1	1628676609612	1628676609631	OK	 
USER	SageMaker	77	END	1628676609611	1628676609631
USER	SageMaker	78	START	1628676610610	1628676610610
REQUEST	78		SageMaker-LEARNING-model-simulator-1	1628676610612	1628676610628	OK	 
USER	SageMaker	78	END	1628676610610	1628676610629
USER	SageMaker	79	START	1628676611611	1628676611611
REQUEST	79		SageMaker-LEARNING-model-simulator-1	1628676611612	1628676611657	OK	 
USER	SageMaker	79	END	1628676611611	1628676611658
USER	SageMaker	80	START	1628676612610	1628676612610
REQUEST	80		SageMaker-LEARNING-model-simulator-1	1628676612612	1628676612661	OK	 
USER	SageMaker	80	END	1628676612610	1628676612662
USER	SageMaker	81	START	1628676613611	1628676613611
REQUEST	81		SageMaker-LEARNING-model-simulator-1	1628676613612	1628676613662	OK	 
USER	SageMaker	81	END	1628676613611	1628676613663
USER	SageMaker	82	START	1628676614610	1628676614610
REQUEST	82		SageMaker-LEARNING-model-simulator-1	1628676614611	1628676614628	OK	 
USER	SageMaker	82	END	1628676614610	1628676614629
USER	SageMaker	83	START	1628676615610	1628676615610
REQUEST	83		SageMaker-LEARNING-model-simulator-1	1628676615612	1628676615632	OK	 
USER	SageMaker	83	END	1628676615610	1628676615633
USER	SageMaker	84	START	1628676616610	1628676616610
REQUEST	84		SageMaker-LEARNING-model-simulator-1	1628676616612	1628676616634	OK	 
USER	SageMaker	84	END	1628676616610	1628676616635
USER	SageMaker	85	START	1628676617610	1628676617610
REQUEST	85		SageMaker-LEARNING-model-simulator-1	1628676617612	1628676617667	OK	 
USER	SageMaker	85	END	1628676617610	1628676617668
USER	SageMaker	86	START	1628676618610	1628676618610
REQUEST	86		SageMaker-LEARNING-model-simulator-1	1628676618612	1628676618626	OK	 
USER	SageMaker	86	END	1628676618610	1628676618627
USER	SageMaker	87	START	1628676619611	1628676619611
REQUEST	87		SageMaker-LEARNING-model-simulator-1	1628676619612	1628676619660	OK	 
USER	SageMaker	87	END	1628676619611	1628676619661
USER	SageMaker	88	START	1628676620610	1628676620610
REQUEST	88		SageMaker-LEARNING-model-simulator-1	1628676620611	1628676620632	OK	 
USER	SageMaker	88	END	1628676620610	1628676620633
USER	SageMaker	89	START	1628676621610	1628676621610
REQUEST	89		SageMaker-LEARNING-model-simulator-1	1628676621612	1628676621628	OK	 
USER	SageMaker	89	END	1628676621610	1628676621629
USER	SageMaker	90	START	1628676622611	1628676622611
REQUEST	90		SageMaker-LEARNING-model-simulator-1	1628676622612	1628676622634	OK	 
USER	SageMaker	90	END	1628676622611	1628676622634
USER	SageMaker	91	START	1628676623611	1628676623611
REQUEST	91		SageMaker-LEARNING-model-simulator-1	1628676623612	1628676623629	OK	 
USER	SageMaker	91	END	1628676623611	1628676623630
USER	SageMaker	92	START	1628676624610	1628676624610
REQUEST	92		SageMaker-LEARNING-model-simulator-1	1628676624611	1628676624636	OK	 
USER	SageMaker	92	END	1628676624610	1628676624637
USER	SageMaker	93	START	1628676625610	1628676625610
REQUEST	93		SageMaker-LEARNING-model-simulator-1	1628676625612	1628676625626	OK	 
USER	SageMaker	93	END	1628676625610	1628676625627
USER	SageMaker	94	START	1628676626611	1628676626611
REQUEST	94		SageMaker-LEARNING-model-simulator-1	1628676626613	1628676626666	OK	 
USER	SageMaker	94	END	1628676626611	1628676626667
USER	SageMaker	95	START	1628676627610	1628676627610
REQUEST	95		SageMaker-LEARNING-model-simulator-1	1628676627612	1628676627630	OK	 
USER	SageMaker	95	END	1628676627610	1628676627631
USER	SageMaker	96	START	1628676628610	1628676628610
REQUEST	96		SageMaker-LEARNING-model-simulator-1	1628676628611	1628676628659	OK	 
USER	SageMaker	96	END	1628676628610	1628676628660
USER	SageMaker	97	START	1628676629611	1628676629611
REQUEST	97		SageMaker-LEARNING-model-simulator-1	1628676629612	1628676629661	OK	 
USER	SageMaker	97	END	1628676629611	1628676629662
USER	SageMaker	98	START	1628676630610	1628676630610
REQUEST	98		SageMaker-LEARNING-model-simulator-1	1628676630612	1628676630657	OK	 
USER	SageMaker	98	END	1628676630610	1628676630658
USER	SageMaker	99	START	1628676631611	1628676631611
REQUEST	99		SageMaker-LEARNING-model-simulator-1	1628676631613	1628676631627	OK	 
USER	SageMaker	99	END	1628676631611	1628676631628
USER	SageMaker	100	START	1628676632610	1628676632610
REQUEST	100		SageMaker-LEARNING-model-simulator-1	1628676632612	1628676632628	OK	 
USER	SageMaker	100	END	1628676632610	1628676632629
USER	SageMaker	101	START	1628676633610	1628676633610
REQUEST	101		SageMaker-LEARNING-model-simulator-1	1628676633611	1628676633630	OK	 
USER	SageMaker	101	END	1628676633610	1628676633630
USER	SageMaker	102	START	1628676634610	1628676634610
REQUEST	102		SageMaker-LEARNING-model-simulator-1	1628676634612	1628676634626	OK	 
USER	SageMaker	102	END	1628676634610	1628676634627
USER	SageMaker	103	START	1628676635611	1628676635611
REQUEST	103		SageMaker-LEARNING-model-simulator-1	1628676635612	1628676635629	OK	 
USER	SageMaker	103	END	1628676635611	1628676635629
USER	SageMaker	104	START	1628676636610	1628676636610
REQUEST	104		SageMaker-LEARNING-model-simulator-1	1628676636612	1628676636643	OK	 
USER	SageMaker	104	END	1628676636610	1628676636644
USER	SageMaker	105	START	1628676637610	1628676637610
REQUEST	105		SageMaker-LEARNING-model-simulator-1	1628676637612	1628676637629	OK	 
USER	SageMaker	105	END	1628676637610	1628676637629
USER	SageMaker	106	START	1628676638611	1628676638611
REQUEST	106		SageMaker-LEARNING-model-simulator-1	1628676638612	1628676638630	OK	 
USER	SageMaker	106	END	1628676638611	1628676638631
USER	SageMaker	107	START	1628676639611	1628676639611
REQUEST	107		SageMaker-LEARNING-model-simulator-1	1628676639612	1628676639668	OK	 
USER	SageMaker	107	END	1628676639611	1628676639669
USER	SageMaker	108	START	1628676640610	1628676640610
REQUEST	108		SageMaker-LEARNING-model-simulator-1	1628676640612	1628676640660	OK	 
USER	SageMaker	108	END	1628676640610	1628676640661
USER	SageMaker	109	START	1628676641611	1628676641611
REQUEST	109		SageMaker-LEARNING-model-simulator-1	1628676641612	1628676641658	OK	 
USER	SageMaker	109	END	1628676641611	1628676641659
USER	SageMaker	110	START	1628676642610	1628676642610
REQUEST	110		SageMaker-LEARNING-model-simulator-1	1628676642611	1628676642627	OK	 
USER	SageMaker	110	END	1628676642610	1628676642628
USER	SageMaker	111	START	1628676643610	1628676643610
REQUEST	111		SageMaker-LEARNING-model-simulator-1	1628676643611	1628676643631	OK	 
USER	SageMaker	111	END	1628676643610	1628676643632
USER	SageMaker	112	START	1628676644611	1628676644611
REQUEST	112		SageMaker-LEARNING-model-simulator-1	1628676644612	1628676644628	OK	 
USER	SageMaker	112	END	1628676644611	1628676644629
USER	SageMaker	113	START	1628676645611	1628676645611
REQUEST	113		SageMaker-LEARNING-model-simulator-1	1628676645613	1628676645662	OK	 
USER	SageMaker	113	END	1628676645611	1628676645663
USER	SageMaker	114	START	1628676646611	1628676646611
REQUEST	114		SageMaker-LEARNING-model-simulator-1	1628676646612	1628676646655	OK	 
USER	SageMaker	114	END	1628676646611	1628676646656
USER	SageMaker	115	START	1628676647610	1628676647610
REQUEST	115		SageMaker-LEARNING-model-simulator-1	1628676647612	1628676647629	OK	 
USER	SageMaker	115	END	1628676647610	1628676647630
USER	SageMaker	116	START	1628676648600	1628676648600
REQUEST	116		SageMaker-LEARNING-model-simulator-1	1628676648602	1628676648618	OK	 
USER	SageMaker	116	END	1628676648600	1628676648618
USER	SageMaker	117	START	1628676649611	1628676649611
REQUEST	117		SageMaker-LEARNING-model-simulator-1	1628676649612	1628676649627	OK	 
USER	SageMaker	117	END	1628676649611	1628676649627
USER	SageMaker	118	START	1628676650610	1628676650610
REQUEST	118		SageMaker-LEARNING-model-simulator-1	1628676650611	1628676650630	OK	 
USER	SageMaker	118	END	1628676650610	1628676650630
USER	SageMaker	119	START	1628676651610	1628676651610
REQUEST	119		SageMaker-LEARNING-model-simulator-1	1628676651612	1628676651629	OK	 
USER	SageMaker	119	END	1628676651610	1628676651630
USER	SageMaker	120	START	1628676652610	1628676652610
REQUEST	120		SageMaker-LEARNING-model-simulator-1	1628676652612	1628676652629	OK	 
USER	SageMaker	120	END	1628676652610	1628676652630
USER	SageMaker	121	START	1628676653611	1628676653611
REQUEST	121		SageMaker-LEARNING-model-simulator-1	1628676653612	1628676653640	OK	 
USER	SageMaker	121	END	1628676653611	1628676653641
USER	SageMaker	122	START	1628676654610	1628676654610
REQUEST	122		SageMaker-LEARNING-model-simulator-1	1628676654612	1628676654625	OK	 
USER	SageMaker	122	END	1628676654610	1628676654626
USER	SageMaker	123	START	1628676655611	1628676655611
REQUEST	123		SageMaker-LEARNING-model-simulator-1	1628676655612	1628676655629	OK	 
USER	SageMaker	123	END	1628676655611	1628676655630
USER	SageMaker	124	START	1628676656610	1628676656610
REQUEST	124		SageMaker-LEARNING-model-simulator-1	1628676656612	1628676656659	OK	 
USER	SageMaker	124	END	1628676656610	1628676656660
USER	SageMaker	125	START	1628676657611	1628676657611
REQUEST	125		SageMaker-LEARNING-model-simulator-1	1628676657612	1628676657630	OK	 
USER	SageMaker	125	END	1628676657611	1628676657631
USER	SageMaker	126	START	1628676658610	1628676658610
REQUEST	126		SageMaker-LEARNING-model-simulator-1	1628676658612	1628676658626	OK	 
USER	SageMaker	126	END	1628676658610	1628676658627
USER	SageMaker	127	START	1628676659610	1628676659610
REQUEST	127		SageMaker-LEARNING-model-simulator-1	1628676659611	1628676659632	OK	 
USER	SageMaker	127	END	1628676659610	1628676659633
USER	SageMaker	128	START	1628676660610	1628676660610
REQUEST	128		SageMaker-LEARNING-model-simulator-1	1628676660612	1628676660631	OK	 
USER	SageMaker	128	END	1628676660610	1628676660632
USER	SageMaker	129	START	1628676661610	1628676661610
REQUEST	129		SageMaker-LEARNING-model-simulator-1	1628676661611	1628676661634	OK	 
USER	SageMaker	129	END	1628676661610	1628676661634
USER	SageMaker	130	START	1628676662611	1628676662611
REQUEST	130		SageMaker-LEARNING-model-simulator-1	1628676662612	1628676662633	OK	 
USER	SageMaker	130	END	1628676662611	1628676662633
USER	SageMaker	131	START	1628676663610	1628676663610
REQUEST	131		SageMaker-LEARNING-model-simulator-1	1628676663611	1628676663659	OK	 
USER	SageMaker	131	END	1628676663610	1628676663660
USER	SageMaker	132	START	1628676664611	1628676664611
REQUEST	132		SageMaker-LEARNING-model-simulator-1	1628676664612	1628676664628	OK	 
USER	SageMaker	132	END	1628676664611	1628676664629
USER	SageMaker	133	START	1628676665610	1628676665610
REQUEST	133		SageMaker-LEARNING-model-simulator-1	1628676665611	1628676665628	OK	 
USER	SageMaker	133	END	1628676665610	1628676665629
USER	SageMaker	134	START	1628676666611	1628676666611
REQUEST	134		SageMaker-LEARNING-model-simulator-1	1628676666612	1628676666628	OK	 
USER	SageMaker	134	END	1628676666611	1628676666628
USER	SageMaker	135	START	1628676667610	1628676667610
REQUEST	135		SageMaker-LEARNING-model-simulator-1	1628676667611	1628676667657	OK	 
USER	SageMaker	135	END	1628676667610	1628676667658
USER	SageMaker	136	START	1628676668611	1628676668611
REQUEST	136		SageMaker-LEARNING-model-simulator-1	1628676668612	1628676668625	OK	 
USER	SageMaker	136	END	1628676668611	1628676668626
USER	SageMaker	137	START	1628676669610	1628676669610
REQUEST	137		SageMaker-LEARNING-model-simulator-1	1628676669612	1628676669625	OK	 
USER	SageMaker	137	END	1628676669610	1628676669626
USER	SageMaker	138	START	1628676670611	1628676670611
REQUEST	138		SageMaker-LEARNING-model-simulator-1	1628676670612	1628676670632	OK	 
USER	SageMaker	138	END	1628676670611	1628676670633
USER	SageMaker	139	START	1628676671611	1628676671611
REQUEST	139		SageMaker-LEARNING-model-simulator-1	1628676671612	1628676671626	OK	 
USER	SageMaker	139	END	1628676671611	1628676671627
USER	SageMaker	140	START	1628676672610	1628676672610
REQUEST	140		SageMaker-LEARNING-model-simulator-1	1628676672611	1628676672625	OK	 
USER	SageMaker	140	END	1628676672610	1628676672626
USER	SageMaker	141	START	1628676673610	1628676673610
REQUEST	141		SageMaker-LEARNING-model-simulator-1	1628676673612	1628676673633	OK	 
USER	SageMaker	141	END	1628676673610	1628676673633
USER	SageMaker	142	START	1628676674611	1628676674611
REQUEST	142		SageMaker-LEARNING-model-simulator-1	1628676674612	1628676674628	OK	 
USER	SageMaker	142	END	1628676674611	1628676674629
USER	SageMaker	143	START	1628676675610	1628676675610
REQUEST	143		SageMaker-LEARNING-model-simulator-1	1628676675611	1628676675634	OK	 
USER	SageMaker	143	END	1628676675610	1628676675635
USER	SageMaker	144	START	1628676676610	1628676676610
REQUEST	144		SageMaker-LEARNING-model-simulator-1	1628676676612	1628676676634	OK	 
USER	SageMaker	144	END	1628676676610	1628676676635
USER	SageMaker	145	START	1628676677611	1628676677611
REQUEST	145		SageMaker-LEARNING-model-simulator-1	1628676677612	1628676677626	OK	 
USER	SageMaker	145	END	1628676677611	1628676677627
USER	SageMaker	146	START	1628676678610	1628676678610
REQUEST	146		SageMaker-LEARNING-model-simulator-1	1628676678612	1628676678665	OK	 
USER	SageMaker	146	END	1628676678610	1628676678666
USER	SageMaker	147	START	1628676679611	1628676679611
